Bolide Luminosity and Fragmentation Simulation — v7
Dia: 1.3 m | Vel: 15.0 km/s | theta: 60.0 deg | Strength: 5.0e+05 → 1.0e+06 Pa

Initial area     = 5.3093e+00 m²
Initial mass     = 3.9112e+03 kg
Initial strength = 5.0000e+05 Pa

Initial altitude = 6.4681e+06 meters
Initial position = 0.0000e+00 meters
Initial velocity = 1.5000e+04 m/s
Initial time     = 0.0000e+00 s

Initial angle of entry = 60.000 deg
Initial angle of entry = 1.047 rad

Initial x-component velocity = 7.5000e+03 m/s
Initial z-component velocity = -1.2990e+04 m/s
Initial alpha angle          = 0.0000e+00 deg
Initial delta angle          = 3.0000e+01 deg
Initial gamma angle          = 3.0000e+01 deg
Initial flight path angle    = 6.0000e+01 deg
Initial downrange distance   = 0.0000e+00 meters
Initial Earth surface x-comp = 6.3781e+06 meters
Initial Earth surface z-comp = 6.3781e+06 meters

Setting total radiated energy to 0.0000e+00 J

KE = 4.3245e+11  v = 1.5001e+04  acc = 1.3239e+00  E_rad_ttl = 3.8566e+08  E_dep = 7.7165e+09  Fdrag = 1.0095e+04  theta_deg = 60.000
q_h = 1.1542e+08  q = 5.1297e+03  M = 4.1784e+01  T_stag = 6.5733e+04  p_stag = 5.1346e+03  T_surf = 6.8962e+03
T = 3.7434e+02  p = 4.8968e+00  rho = 4.5594e-05  a = 3.5900e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.5100e-01  lum = 6.9139e+08  alt = 6.4558e+06  mass = 3.8430e+03  dia = 1.2924e+00  area = 5.2474e+00
KE = 4.3241e+11  v = 1.5001e+04  acc = 1.3281e+00  E_rad_ttl = 3.8773e+08  E_dep = 7.7580e+09  Fdrag = 1.0134e+04  theta_deg = 60.000
q_h = 1.1587e+08  q = 5.1495e+03  M = 4.1791e+01  T_stag = 6.5733e+04  p_stag = 5.1544e+03  T_surf = 6.9028e+03
T = 3.7423e+02  p = 4.9141e+00  rho = 4.5770e-05  a = 3.5894e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.5400e-01  lum = 6.9402e+08  alt = 6.4557e+06  mass = 3.8426e+03  dia = 1.2924e+00  area = 5.2471e+00
KE = 4.3237e+11  v = 1.5001e+04  acc = 1.3323e+00  E_rad_ttl = 3.8981e+08  E_dep = 7.7997e+09  Fdrag = 1.0172e+04  theta_deg = 60.000
q_h = 1.1631e+08  q = 5.1694e+03  M = 4.1797e+01  T_stag = 6.5732e+04  p_stag = 5.1743e+03  T_surf = 6.9095e+03
T = 3.7411e+02  p = 4.9316e+00  rho = 4.5947e-05  a = 3.5889e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.5700e-01  lum = 6.9665e+08  alt = 6.4557e+06  mass = 3.8422e+03  dia = 1.2923e+00  area = 5.2467e+00
KE = 4.3232e+11  v = 1.5001e+04  acc = 1.3366e+00  E_rad_ttl = 3.9190e+08  E_dep = 7.8415e+09  Fdrag = 1.0211e+04  theta_deg = 60.000
q_h = 1.1676e+08  q = 5.1893e+03  M = 4.1804e+01  T_stag = 6.5732e+04  p_stag = 5.1943e+03  T_surf = 6.9161e+03
T = 3.7400e+02  p = 4.9491e+00  rho = 4.6124e-05  a = 3.5883e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.6000e-01  lum = 6.9930e+08  alt = 6.4557e+06  mass = 3.8419e+03  dia = 1.2923e+00  area = 5.2464e+00
KE = 4.3228e+11  v = 1.5001e+04  acc = 1.3410e+00  E_rad_ttl = 3.9400e+08  E_dep = 7.8835e+09  Fdrag = 1.0250e+04  theta_deg = 60.000
q_h = 1.1722e+08  q = 5.2094e+03  M = 4.1810e+01  T_stag = 6.5732e+04  p_stag = 5.2144e+03  T_surf = 6.9228e+03
T = 3.7388e+02  p = 4.9667e+00  rho = 4.6303e-05  a = 3.5877e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.6300e-01  lum = 7.0196e+08  alt = 6.4556e+06  mass = 3.8415e+03  dia = 1.2922e+00  area = 5.2461e+00
KE = 4.3224e+11  v = 1.5001e+04  acc = 1.3455e+00  E_rad_ttl = 3.9611e+08  E_dep = 7.9256e+09  Fdrag = 1.0289e+04  theta_deg = 60.000
q_h = 1.1767e+08  q = 5.2295e+03  M = 4.1817e+01  T_stag = 6.5732e+04  p_stag = 5.2345e+03  T_surf = 6.9295e+03
T = 3.7376e+02  p = 4.9843e+00  rho = 4.6482e-05  a = 3.5872e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.6600e-01  lum = 7.0463e+08  alt = 6.4556e+06  mass = 3.8411e+03  dia = 1.2922e+00  area = 5.2457e+00
KE = 4.3220e+11  v = 1.5001e+04  acc = 1.3500e+00  E_rad_ttl = 3.9822e+08  E_dep = 7.9679e+09  Fdrag = 1.0328e+04  theta_deg = 60.000
q_h = 1.1812e+08  q = 5.2498e+03  M = 4.1823e+01  T_stag = 6.5732e+04  p_stag = 5.2548e+03  T_surf = 6.9362e+03
T = 3.7365e+02  p = 5.0021e+00  rho = 4.6661e-05  a = 3.5866e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.6900e-01  lum = 7.0731e+08  alt = 6.4556e+06  mass = 3.8408e+03  dia = 1.2922e+00  area = 5.2454e+00
KE = 4.3216e+11  v = 1.5001e+04  acc = 1.3547e+00  E_rad_ttl = 4.0034e+08  E_dep = 8.0104e+09  Fdrag = 1.0367e+04  theta_deg = 60.000
q_h = 1.1858e+08  q = 5.2701e+03  M = 4.1830e+01  T_stag = 6.5732e+04  p_stag = 5.2751e+03  T_surf = 6.9429e+03
T = 3.7353e+02  p = 5.0198e+00  rho = 4.6842e-05  a = 3.5861e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.7200e-01  lum = 7.1000e+08  alt = 6.4555e+06  mass = 3.8404e+03  dia = 1.2921e+00  area = 5.2450e+00
KE = 4.3212e+11  v = 1.5001e+04  acc = 1.3594e+00  E_rad_ttl = 4.0247e+08  E_dep = 8.0530e+09  Fdrag = 1.0406e+04  theta_deg = 60.000
q_h = 1.1904e+08  q = 5.2905e+03  M = 4.1837e+01  T_stag = 6.5732e+04  p_stag = 5.2955e+03  T_surf = 6.9496e+03
T = 3.7341e+02  p = 5.0377e+00  rho = 4.7023e-05  a = 3.5855e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.7500e-01  lum = 7.1270e+08  alt = 6.4555e+06  mass = 3.8400e+03  dia = 1.2921e+00  area = 5.2447e+00
KE = 4.3207e+11  v = 1.5001e+04  acc = 1.3642e+00  E_rad_ttl = 4.0461e+08  E_dep = 8.0958e+09  Fdrag = 1.0446e+04  theta_deg = 60.000
q_h = 1.1950e+08  q = 5.3110e+03  M = 4.1843e+01  T_stag = 6.5732e+04  p_stag = 5.3160e+03  T_surf = 6.9563e+03
T = 3.7330e+02  p = 5.0556e+00  rho = 4.7205e-05  a = 3.5849e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.7800e-01  lum = 7.1541e+08  alt = 6.4554e+06  mass = 3.8396e+03  dia = 1.2920e+00  area = 5.2443e+00
KE = 4.3203e+11  v = 1.5001e+04  acc = 1.3691e+00  E_rad_ttl = 4.0676e+08  E_dep = 8.1387e+09  Fdrag = 1.0486e+04  theta_deg = 60.000
q_h = 1.1996e+08  q = 5.3315e+03  M = 4.1850e+01  T_stag = 6.5731e+04  p_stag = 5.3366e+03  T_surf = 6.9630e+03
T = 3.7318e+02  p = 5.0736e+00  rho = 4.7388e-05  a = 3.5844e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.8100e-01  lum = 7.1814e+08  alt = 6.4554e+06  mass = 3.8393e+03  dia = 1.2920e+00  area = 5.2440e+00
KE = 4.3199e+11  v = 1.5001e+04  acc = 1.3741e+00  E_rad_ttl = 4.0891e+08  E_dep = 8.1818e+09  Fdrag = 1.0526e+04  theta_deg = 60.000
q_h = 1.2043e+08  q = 5.3522e+03  M = 4.1856e+01  T_stag = 6.5731e+04  p_stag = 5.3573e+03  T_surf = 6.9698e+03
T = 3.7306e+02  p = 5.0917e+00  rho = 4.7572e-05  a = 3.5838e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.8400e-01  lum = 7.2087e+08  alt = 6.4554e+06  mass = 3.8389e+03  dia = 1.2919e+00  area = 5.2437e+00
KE = 4.3195e+11  v = 1.5001e+04  acc = 1.3791e+00  E_rad_ttl = 4.1107e+08  E_dep = 8.2251e+09  Fdrag = 1.0566e+04  theta_deg = 60.000
q_h = 1.2089e+08  q = 5.3729e+03  M = 4.1863e+01  T_stag = 6.5731e+04  p_stag = 5.3780e+03  T_surf = 6.9765e+03
T = 3.7295e+02  p = 5.1098e+00  rho = 4.7756e-05  a = 3.5833e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.8700e-01  lum = 7.2362e+08  alt = 6.4553e+06  mass = 3.8385e+03  dia = 1.2919e+00  area = 5.2433e+00
KE = 4.3190e+11  v = 1.5001e+04  acc = 1.3843e+00  E_rad_ttl = 4.1325e+08  E_dep = 8.2685e+09  Fdrag = 1.0606e+04  theta_deg = 60.000
q_h = 1.2136e+08  q = 5.3937e+03  M = 4.1869e+01  T_stag = 6.5731e+04  p_stag = 5.3989e+03  T_surf = 6.9833e+03
T = 3.7283e+02  p = 5.1280e+00  rho = 4.7941e-05  a = 3.5827e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.9000e-01  lum = 7.2638e+08  alt = 6.4553e+06  mass = 3.8381e+03  dia = 1.2919e+00  area = 5.2430e+00
KE = 4.3186e+11  v = 1.5001e+04  acc = 1.3895e+00  E_rad_ttl = 4.1542e+08  E_dep = 8.3121e+09  Fdrag = 1.0647e+04  theta_deg = 60.000
q_h = 1.2183e+08  q = 5.4147e+03  M = 4.1876e+01  T_stag = 6.5731e+04  p_stag = 5.4198e+03  T_surf = 6.9900e+03
T = 3.7271e+02  p = 5.1463e+00  rho = 4.8127e-05  a = 3.5822e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.9300e-01  lum = 7.2914e+08  alt = 6.4552e+06  mass = 3.8377e+03  dia = 1.2918e+00  area = 5.2426e+00
KE = 4.3182e+11  v = 1.5001e+04  acc = 1.3949e+00  E_rad_ttl = 4.1761e+08  E_dep = 8.3559e+09  Fdrag = 1.0687e+04  theta_deg = 60.000
q_h = 1.2231e+08  q = 5.4357e+03  M = 4.1882e+01  T_stag = 6.5731e+04  p_stag = 5.4408e+03  T_surf = 6.9968e+03
T = 3.7260e+02  p = 5.1647e+00  rho = 4.8314e-05  a = 3.5816e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.9600e-01  lum = 7.3192e+08  alt = 6.4552e+06  mass = 3.8373e+03  dia = 1.2918e+00  area = 5.2423e+00
KE = 4.3177e+11  v = 1.5000e+04  acc = 1.4003e+00  E_rad_ttl = 4.1981e+08  E_dep = 8.3998e+09  Fdrag = 1.0728e+04  theta_deg = 60.000
q_h = 1.2278e+08  q = 5.4567e+03  M = 4.1889e+01  T_stag = 6.5731e+04  p_stag = 5.4619e+03  T_surf = 7.0036e+03
T = 3.7248e+02  p = 5.1831e+00  rho = 4.8501e-05  a = 3.5810e+02  tau = 4.9978e-02  frag_stage = 0

time = 9.9900e-01  lum = 7.3471e+08  alt = 6.4552e+06  mass = 3.8370e+03  dia = 1.2917e+00  area = 5.2419e+00
KE = 4.3173e+11  v = 1.5000e+04  acc = 1.4058e+00  E_rad_ttl = 4.2201e+08  E_dep = 8.4439e+09  Fdrag = 1.0769e+04  theta_deg = 60.000
q_h = 1.2326e+08  q = 5.4779e+03  M = 4.1895e+01  T_stag = 6.5730e+04  p_stag = 5.4831e+03  T_surf = 7.0103e+03
T = 3.7237e+02  p = 5.2016e+00  rho = 4.8689e-05  a = 3.5805e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0020e+00  lum = 7.3752e+08  alt = 6.4551e+06  mass = 3.8366e+03  dia = 1.2917e+00  area = 5.2415e+00
KE = 4.3169e+11  v = 1.5000e+04  acc = 1.4114e+00  E_rad_ttl = 4.2422e+08  E_dep = 8.4882e+09  Fdrag = 1.0810e+04  theta_deg = 60.000
q_h = 1.2374e+08  q = 5.4992e+03  M = 4.1902e+01  T_stag = 6.5730e+04  p_stag = 5.5044e+03  T_surf = 7.0171e+03
T = 3.7225e+02  p = 5.2201e+00  rho = 4.8878e-05  a = 3.5799e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0050e+00  lum = 7.4033e+08  alt = 6.4551e+06  mass = 3.8362e+03  dia = 1.2916e+00  area = 5.2412e+00
KE = 4.3164e+11  v = 1.5000e+04  acc = 1.4170e+00  E_rad_ttl = 4.2645e+08  E_dep = 8.5327e+09  Fdrag = 1.0851e+04  theta_deg = 60.000
q_h = 1.2422e+08  q = 5.5205e+03  M = 4.1908e+01  T_stag = 6.5730e+04  p_stag = 5.5258e+03  T_surf = 7.0239e+03
T = 3.7213e+02  p = 5.2388e+00  rho = 4.9068e-05  a = 3.5794e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0080e+00  lum = 7.4315e+08  alt = 6.4550e+06  mass = 3.8358e+03  dia = 1.2916e+00  area = 5.2408e+00
KE = 4.3160e+11  v = 1.5000e+04  acc = 1.4228e+00  E_rad_ttl = 4.2867e+08  E_dep = 8.5773e+09  Fdrag = 1.0892e+04  theta_deg = 60.000
q_h = 1.2470e+08  q = 5.5420e+03  M = 4.1915e+01  T_stag = 6.5730e+04  p_stag = 5.5472e+03  T_surf = 7.0308e+03
T = 3.7202e+02  p = 5.2575e+00  rho = 4.9259e-05  a = 3.5788e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0110e+00  lum = 7.4599e+08  alt = 6.4550e+06  mass = 3.8354e+03  dia = 1.2915e+00  area = 5.2405e+00
KE = 4.3155e+11  v = 1.5000e+04  acc = 1.4287e+00  E_rad_ttl = 4.3091e+08  E_dep = 8.6220e+09  Fdrag = 1.0934e+04  theta_deg = 60.000
q_h = 1.2518e+08  q = 5.5635e+03  M = 4.1922e+01  T_stag = 6.5730e+04  p_stag = 5.5688e+03  T_surf = 7.0376e+03
T = 3.7190e+02  p = 5.2762e+00  rho = 4.9450e-05  a = 3.5782e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0140e+00  lum = 7.4884e+08  alt = 6.4550e+06  mass = 3.8350e+03  dia = 1.2915e+00  area = 5.2401e+00
KE = 4.3151e+11  v = 1.5000e+04  acc = 1.4346e+00  E_rad_ttl = 4.3316e+08  E_dep = 8.6670e+09  Fdrag = 1.0976e+04  theta_deg = 60.000
q_h = 1.2567e+08  q = 5.5852e+03  M = 4.1928e+01  T_stag = 6.5730e+04  p_stag = 5.5904e+03  T_surf = 7.0444e+03
T = 3.7178e+02  p = 5.2951e+00  rho = 4.9643e-05  a = 3.5777e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0170e+00  lum = 7.5170e+08  alt = 6.4549e+06  mass = 3.8346e+03  dia = 1.2915e+00  area = 5.2398e+00
KE = 4.3146e+11  v = 1.5000e+04  acc = 1.4406e+00  E_rad_ttl = 4.3541e+08  E_dep = 8.7121e+09  Fdrag = 1.1018e+04  theta_deg = 60.000
q_h = 1.2616e+08  q = 5.6069e+03  M = 4.1935e+01  T_stag = 6.5730e+04  p_stag = 5.6122e+03  T_surf = 7.0512e+03
T = 3.7167e+02  p = 5.3140e+00  rho = 4.9836e-05  a = 3.5771e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0200e+00  lum = 7.5457e+08  alt = 6.4549e+06  mass = 3.8342e+03  dia = 1.2914e+00  area = 5.2394e+00
KE = 4.3142e+11  v = 1.5000e+04  acc = 1.4467e+00  E_rad_ttl = 4.3768e+08  E_dep = 8.7574e+09  Fdrag = 1.1060e+04  theta_deg = 60.000
q_h = 1.2665e+08  q = 5.6287e+03  M = 4.1941e+01  T_stag = 6.5730e+04  p_stag = 5.6340e+03  T_surf = 7.0581e+03
T = 3.7155e+02  p = 5.3330e+00  rho = 5.0029e-05  a = 3.5766e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0230e+00  lum = 7.5745e+08  alt = 6.4549e+06  mass = 3.8338e+03  dia = 1.2914e+00  area = 5.2390e+00
KE = 4.3137e+11  v = 1.5000e+04  acc = 1.4529e+00  E_rad_ttl = 4.3995e+08  E_dep = 8.8029e+09  Fdrag = 1.1102e+04  theta_deg = 60.000
q_h = 1.2714e+08  q = 5.6506e+03  M = 4.1948e+01  T_stag = 6.5729e+04  p_stag = 5.6559e+03  T_surf = 7.0649e+03
T = 3.7143e+02  p = 5.3521e+00  rho = 5.0224e-05  a = 3.5760e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0260e+00  lum = 7.6035e+08  alt = 6.4548e+06  mass = 3.8334e+03  dia = 1.2913e+00  area = 5.2387e+00
KE = 4.3133e+11  v = 1.5000e+04  acc = 1.4592e+00  E_rad_ttl = 4.4223e+08  E_dep = 8.8485e+09  Fdrag = 1.1145e+04  theta_deg = 60.000
q_h = 1.2764e+08  q = 5.6726e+03  M = 4.1954e+01  T_stag = 6.5729e+04  p_stag = 5.6779e+03  T_surf = 7.0718e+03
T = 3.7132e+02  p = 5.3712e+00  rho = 5.0420e-05  a = 3.5754e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0290e+00  lum = 7.6325e+08  alt = 6.4548e+06  mass = 3.8330e+03  dia = 1.2913e+00  area = 5.2383e+00
KE = 4.3128e+11  v = 1.5000e+04  acc = 1.4656e+00  E_rad_ttl = 4.4452e+08  E_dep = 8.8943e+09  Fdrag = 1.1187e+04  theta_deg = 60.000
q_h = 1.2813e+08  q = 5.6946e+03  M = 4.1961e+01  T_stag = 6.5729e+04  p_stag = 5.7000e+03  T_surf = 7.0787e+03
T = 3.7120e+02  p = 5.3905e+00  rho = 5.0616e-05  a = 3.5749e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0320e+00  lum = 7.6617e+08  alt = 6.4547e+06  mass = 3.8326e+03  dia = 1.2912e+00  area = 5.2379e+00
KE = 4.3124e+11  v = 1.5000e+04  acc = 1.4721e+00  E_rad_ttl = 4.4682e+08  E_dep = 8.9403e+09  Fdrag = 1.1230e+04  theta_deg = 60.000
q_h = 1.2863e+08  q = 5.7168e+03  M = 4.1967e+01  T_stag = 6.5729e+04  p_stag = 5.7222e+03  T_surf = 7.0856e+03
T = 3.7108e+02  p = 5.4098e+00  rho = 5.0813e-05  a = 3.5743e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0350e+00  lum = 7.6910e+08  alt = 6.4547e+06  mass = 3.8322e+03  dia = 1.2912e+00  area = 5.2376e+00
KE = 4.3119e+11  v = 1.5000e+04  acc = 1.4786e+00  E_rad_ttl = 4.4913e+08  E_dep = 8.9865e+09  Fdrag = 1.1273e+04  theta_deg = 60.000
q_h = 1.2913e+08  q = 5.7391e+03  M = 4.1974e+01  T_stag = 6.5729e+04  p_stag = 5.7445e+03  T_surf = 7.0924e+03
T = 3.7097e+02  p = 5.4291e+00  rho = 5.1011e-05  a = 3.5737e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0380e+00  lum = 7.7204e+08  alt = 6.4547e+06  mass = 3.8318e+03  dia = 1.2911e+00  area = 5.2372e+00
KE = 4.3115e+11  v = 1.5000e+04  acc = 1.4853e+00  E_rad_ttl = 4.5144e+08  E_dep = 9.0328e+09  Fdrag = 1.1316e+04  theta_deg = 60.000
q_h = 1.2964e+08  q = 5.7615e+03  M = 4.1981e+01  T_stag = 6.5729e+04  p_stag = 5.7669e+03  T_surf = 7.0993e+03
T = 3.7085e+02  p = 5.4486e+00  rho = 5.1210e-05  a = 3.5732e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0410e+00  lum = 7.7499e+08  alt = 6.4546e+06  mass = 3.8314e+03  dia = 1.2911e+00  area = 5.2368e+00
KE = 4.3110e+11  v = 1.5000e+04  acc = 1.4920e+00  E_rad_ttl = 4.5377e+08  E_dep = 9.0794e+09  Fdrag = 1.1359e+04  theta_deg = 60.000
q_h = 1.3014e+08  q = 5.7839e+03  M = 4.1987e+01  T_stag = 6.5729e+04  p_stag = 5.7894e+03  T_surf = 7.1063e+03
T = 3.7073e+02  p = 5.4681e+00  rho = 5.1409e-05  a = 3.5726e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0440e+00  lum = 7.7796e+08  alt = 6.4546e+06  mass = 3.8310e+03  dia = 1.2911e+00  area = 5.2364e+00
KE = 4.3106e+11  v = 1.5000e+04  acc = 1.4988e+00  E_rad_ttl = 4.5610e+08  E_dep = 9.1260e+09  Fdrag = 1.1403e+04  theta_deg = 60.000
q_h = 1.3065e+08  q = 5.8065e+03  M = 4.1994e+01  T_stag = 6.5728e+04  p_stag = 5.8120e+03  T_surf = 7.1132e+03
T = 3.7062e+02  p = 5.4877e+00  rho = 5.1610e-05  a = 3.5721e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0470e+00  lum = 7.8094e+08  alt = 6.4545e+06  mass = 3.8305e+03  dia = 1.2910e+00  area = 5.2361e+00
KE = 4.3101e+11  v = 1.5000e+04  acc = 1.5057e+00  E_rad_ttl = 4.5844e+08  E_dep = 9.1729e+09  Fdrag = 1.1446e+04  theta_deg = 60.000
q_h = 1.3116e+08  q = 5.8291e+03  M = 4.2000e+01  T_stag = 6.5728e+04  p_stag = 5.8346e+03  T_surf = 7.1201e+03
T = 3.7050e+02  p = 5.5074e+00  rho = 5.1811e-05  a = 3.5715e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0500e+00  lum = 7.8393e+08  alt = 6.4545e+06  mass = 3.8301e+03  dia = 1.2910e+00  area = 5.2357e+00
KE = 4.3096e+11  v = 1.5000e+04  acc = 1.5127e+00  E_rad_ttl = 4.6080e+08  E_dep = 9.2200e+09  Fdrag = 1.1490e+04  theta_deg = 60.000
q_h = 1.3167e+08  q = 5.8519e+03  M = 4.2007e+01  T_stag = 6.5728e+04  p_stag = 5.8574e+03  T_surf = 7.1270e+03
T = 3.7039e+02  p = 5.5271e+00  rho = 5.2013e-05  a = 3.5709e+02  tau = 4.9978e-02  frag_stage = 0

time = 1.0530e+00  lum = 7.8693e+08  alt = 6.4545e+06  mass = 3.8297e+03  dia = 1.2909e+00  area = 5.2353e+00
KE = 4.3092e+11  v = 1.5000e+04  acc = 1.5198e+00  E_rad_ttl = 4.6316e+08  E_dep = 9.2672e+09  Fdrag = 1.1534e+04  theta_deg = 60.000
q_h = 1.3218e+08  q = 5.8747e+03  M = 4.2014e+01  T_stag = 6.5728e+04  p_stag = 5.8802e+03  T_surf = 7.1340e+03
T = 3.7027e+02  p = 5.5469e+00  rho = 5.2216e-05  a = 3.5704e+02  tau = 4.9977e-02  frag_stage = 0

time = 1.0560e+00  lum = 7.8994e+08  alt = 6.4544e+06  mass = 3.8293e+03  dia = 1.2909e+00  area = 5.2349e+00
KE = 4.3087e+11  v = 1.5000e+04  acc = 1.5270e+00  E_rad_ttl = 4.6553e+08  E_dep = 9.3146e+09  Fdrag = 1.1578e+04  theta_deg = 60.000
q_h = 1.3270e+08  q = 5.8976e+03  M = 4.2020e+01  T_stag = 6.5728e+04  p_stag = 5.9032e+03  T_surf = 7.1409e+03
T = 3.7015e+02  p = 5.5669e+00  rho = 5.2420e-05  a = 3.5698e+02  tau = 4.9977e-02  frag_stage = 0

time = 1.0590e+00  lum = 7.9297e+08  alt = 6.4544e+06  mass = 3.8289e+03  dia = 1.2908e+00  area = 5.2345e+00
KE = 4.3082e+11  v = 1.5000e+04  acc = 1.5343e+00  E_rad_ttl = 4.6791e+08  E_dep = 9.3622e+09  Fdrag = 1.1623e+04  theta_deg = 60.000
q_h = 1.3322e+08  q = 5.9207e+03  M = 4.2027e+01  T_stag = 6.5728e+04  p_stag = 5.9262e+03  T_surf = 7.1479e+03
T = 3.7004e+02  p = 5.5868e+00  rho = 5.2625e-05  a = 3.5693e+02  tau = 4.9977e-02  frag_stage = 0

time = 1.0620e+00  lum = 7.9601e+08  alt = 6.4543e+06  mass = 3.8285e+03  dia = 1.2908e+00  area = 5.2342e+00
KE = 4.3077e+11  v = 1.5000e+04  acc = 1.5416e+00  E_rad_ttl = 4.7029e+08  E_dep = 9.4100e+09  Fdrag = 1.1667e+04  theta_deg = 60.000
q_h = 1.3374e+08  q = 5.9438e+03  M = 4.2033e+01  T_stag = 6.5728e+04  p_stag = 5.9494e+03  T_surf = 7.1549e+03
T = 3.6992e+02  p = 5.6069e+00  rho = 5.2830e-05  a = 3.5687e+02  tau = 4.9977e-02  frag_stage = 0

time = 1.0650e+00  lum = 7.9906e+08  alt = 6.4543e+06  mass = 3.8280e+03  dia = 1.2907e+00  area = 5.2338e+00
KE = 4.3073e+11  v = 1.5000e+04  acc = 1.5491e+00  E_rad_ttl = 4.7269e+08  E_dep = 9.4580e+09  Fdrag = 1.1712e+04  theta_deg = 60.000
q_h = 1.3426e+08  q = 5.9670e+03  M = 4.2040e+01  T_stag = 6.5727e+04  p_stag = 5.9726e+03  T_surf = 7.1618e+03
T = 3.6980e+02  p = 5.6270e+00  rho = 5.3037e-05  a = 3.5681e+02  tau = 4.9977e-02  frag_stage = 0

time = 1.0680e+00  lum = 8.0213e+08  alt = 6.4543e+06  mass = 3.8276e+03  dia = 1.2907e+00  area = 5.2334e+00
KE = 4.3068e+11  v = 1.5000e+04  acc = 1.5566e+00  E_rad_ttl = 4.7510e+08  E_dep = 9.5061e+09  Fdrag = 1.1757e+04  theta_deg = 60.000
q_h = 1.3479e+08  q = 5.9903e+03  M = 4.2047e+01  T_stag = 6.5727e+04  p_stag = 5.9960e+03  T_surf = 7.1688e+03
T = 3.6969e+02  p = 5.6473e+00  rho = 5.3244e-05  a = 3.5676e+02  tau = 4.9977e-02  frag_stage = 0

time = 1.0710e+00  lum = 8.0520e+08  alt = 6.4542e+06  mass = 3.8272e+03  dia = 1.2906e+00  area = 5.2330e+00
KE = 4.3063e+11  v = 1.5000e+04  acc = 1.5642e+00  E_rad_ttl = 4.7751e+08  E_dep = 9.5545e+09  Fdrag = 1.1802e+04  theta_deg = 60.000
q_h = 1.3531e+08  q = 6.0138e+03  M = 4.2053e+01  T_stag = 6.5727e+04  p_stag = 6.0194e+03  T_surf = 7.1758e+03
T = 3.6957e+02  p = 5.6676e+00  rho = 5.3452e-05  a = 3.5670e+02  tau = 4.9977e-02  frag_stage = 0

time = 1.0740e+00  lum = 8.0829e+08  alt = 6.4542e+06  mass = 3.8268e+03  dia = 1.2906e+00  area = 5.2326e+00
KE = 4.3058e+11  v = 1.5000e+04  acc = 1.5720e+00  E_rad_ttl = 4.7994e+08  E_dep = 9.6030e+09  Fdrag = 1.1847e+04  theta_deg = 60.000
q_h = 1.3584e+08  q = 6.0373e+03  M = 4.2060e+01  T_stag = 6.5727e+04  p_stag = 6.0430e+03  T_surf = 7.1828e+03
T = 3.6945e+02  p = 5.6879e+00  rho = 5.3662e-05  a = 3.5664e+02  tau = 4.9977e-02  frag_stage = 0

time = 1.0770e+00  lum = 8.1139e+08  alt = 6.4541e+06  mass = 3.8263e+03  dia = 1.2905e+00  area = 5.2322e+00
KE = 4.3054e+11  v = 1.5000e+04  acc = 1.5798e+00  E_rad_ttl = 4.8237e+08  E_dep = 9.6517e+09  Fdrag = 1.1893e+04  theta_deg = 60.000
q_h = 1.3637e+08  q = 6.0609e+03  M = 4.2066e+01  T_stag = 6.5727e+04  p_stag = 6.0666e+03  T_surf = 7.1898e+03
T = 3.6934e+02  p = 5.7084e+00  rho = 5.3872e-05  a = 3.5659e+02  tau = 4.9977e-02  frag_stage = 0

time = 1.0800e+00  lum = 8.1451e+08  alt = 6.4541e+06  mass = 3.8259e+03  dia = 1.2905e+00  area = 5.2318e+00
