Dia: 32.0 m | Vel: 20.0 km/s | theta: 45.0 deg | Strength: 1.0e+05 Pa
Power (W)    Altitude (m)
4.8976e+11   9.0376e+04
4.9162e+11   9.0333e+04
4.9350e+11   9.0291e+04
4.9538e+11   9.0249e+04
4.9727e+11   9.0206e+04
4.9917e+11   9.0164e+04
5.0108e+11   9.0122e+04
5.0299e+11   9.0079e+04
5.0492e+11   9.0037e+04
5.0685e+11   8.9995e+04
5.0879e+11   8.9952e+04
5.1073e+11   8.9910e+04
5.1269e+11   8.9867e+04
5.1465e+11   8.9825e+04
5.1662e+11   8.9783e+04
5.1860e+11   8.9740e+04
5.2059e+11   8.9698e+04
5.2258e+11   8.9656e+04
5.2459e+11   8.9613e+04
5.2660e+11   8.9571e+04
5.2862e+11   8.9529e+04
5.3065e+11   8.9486e+04
5.3268e+11   8.9444e+04
5.3473e+11   8.9401e+04
5.3678e+11   8.9359e+04
5.3884e+11   8.9317e+04
5.4091e+11   8.9274e+04
5.4299e+11   8.9232e+04
5.4508e+11   8.9190e+04
5.4718e+11   8.9147e+04
5.4928e+11   8.9105e+04
5.5140e+11   8.9063e+04
5.5352e+11   8.9020e+04
5.5565e+11   8.8978e+04
5.5779e+11   8.8935e+04
5.5994e+11   8.8893e+04
5.6210e+11   8.8851e+04
5.6427e+11   8.8808e+04
5.6645e+11   8.8766e+04
5.6863e+11   8.8724e+04
5.7083e+11   8.8681e+04
5.7303e+11   8.8639e+04
5.7524e+11   8.8597e+04
5.7746e+11   8.8554e+04
5.7970e+11   8.8512e+04
5.8194e+11   8.8470e+04
5.8419e+11   8.8427e+04
5.8645e+11   8.8385e+04
5.8872e+11   8.8342e+04
5.9099e+11   8.8300e+04
5.9328e+11   8.8258e+04
5.9558e+11   8.8215e+04
5.9789e+11   8.8173e+04
6.0020e+11   8.8131e+04
6.0253e+11   8.8088e+04
6.0487e+11   8.8046e+04
6.0721e+11   8.8004e+04
6.0957e+11   8.7961e+04
6.1193e+11   8.7919e+04
6.1431e+11   8.7877e+04
6.1669e+11   8.7834e+04
6.1909e+11   8.7792e+04
6.2149e+11   8.7749e+04
6.2391e+11   8.7707e+04
6.2634e+11   8.7665e+04
6.2877e+11   8.7622e+04
6.3122e+11   8.7580e+04
6.3367e+11   8.7538e+04
6.3614e+11   8.7495e+04
6.3862e+11   8.7453e+04
6.4111e+11   8.7411e+04
6.4360e+11   8.7368e+04
6.4611e+11   8.7326e+04
6.4863e+11   8.7284e+04
6.5116e+11   8.7241e+04
6.5370e+11   8.7199e+04
6.5625e+11   8.7157e+04
6.5881e+11   8.7114e+04
6.6138e+11   8.7072e+04
6.6397e+11   8.7030e+04
6.6656e+11   8.6987e+04
6.6917e+11   8.6945e+04
6.7178e+11   8.6903e+04
6.7441e+11   8.6860e+04
6.7705e+11   8.6818e+04
6.7970e+11   8.6775e+04
6.8236e+11   8.6733e+04
6.8503e+11   8.6691e+04
6.8771e+11   8.6648e+04
6.9041e+11   8.6606e+04
6.9311e+11   8.6564e+04
6.9583e+11   8.6521e+04
6.9856e+11   8.6479e+04
7.0130e+11   8.6437e+04
7.0405e+11   8.6394e+04
7.0681e+11   8.6352e+04
7.0959e+11   8.6310e+04
7.1238e+11   8.6267e+04
7.1517e+11   8.6225e+04
7.1799e+11   8.6183e+04
7.2081e+11   8.6140e+04
7.2364e+11   8.6098e+04
7.2649e+11   8.6056e+04
7.2935e+11   8.6013e+04
7.3222e+11   8.5971e+04
7.3510e+11   8.5929e+04
7.3800e+11   8.5886e+04
7.4090e+11   8.5844e+04
7.4382e+11   8.5802e+04
7.4676e+11   8.5759e+04
7.4970e+11   8.5717e+04
7.5266e+11   8.5675e+04
7.5563e+11   8.5632e+04
7.5861e+11   8.5590e+04
7.6161e+11   8.5548e+04
7.6461e+11   8.5505e+04
7.6763e+11   8.5463e+04
7.7067e+11   8.5421e+04
7.7371e+11   8.5378e+04
7.7677e+11   8.5336e+04
7.7985e+11   8.5294e+04
7.8293e+11   8.5251e+04
7.8603e+11   8.5209e+04
7.8914e+11   8.5166e+04
7.9227e+11   8.5124e+04
7.9541e+11   8.5082e+04
7.9856e+11   8.5039e+04
8.0173e+11   8.4997e+04
8.0490e+11   8.4955e+04
8.0810e+11   8.4912e+04
8.1130e+11   8.4870e+04
8.1452e+11   8.4828e+04
8.1776e+11   8.4785e+04
8.2101e+11   8.4743e+04
8.2427e+11   8.4701e+04
8.2754e+11   8.4658e+04
8.3083e+11   8.4616e+04
8.3414e+11   8.4574e+04
8.3746e+11   8.4531e+04
8.4079e+11   8.4489e+04
8.4413e+11   8.4447e+04
8.4750e+11   8.4404e+04
8.5087e+11   8.4362e+04
8.5426e+11   8.4320e+04
8.5766e+11   8.4277e+04
8.6108e+11   8.4235e+04
8.6452e+11   8.4193e+04
8.6797e+11   8.4150e+04
8.7143e+11   8.4108e+04
8.7491e+11   8.4066e+04
8.7840e+11   8.4024e+04
8.8191e+11   8.3981e+04
8.8543e+11   8.3939e+04
8.8897e+11   8.3897e+04
8.9253e+11   8.3854e+04
8.9610e+11   8.3812e+04
8.9968e+11   8.3770e+04
9.0328e+11   8.3727e+04
9.0690e+11   8.3685e+04
9.1053e+11   8.3643e+04
9.1418e+11   8.3600e+04
9.1784e+11   8.3558e+04
9.2152e+11   8.3516e+04
9.2521e+11   8.3473e+04
9.2892e+11   8.3431e+04
9.3265e+11   8.3389e+04
9.3639e+11   8.3346e+04
9.4015e+11   8.3304e+04
9.4393e+11   8.3262e+04
9.4772e+11   8.3219e+04
9.5152e+11   8.3177e+04
9.5535e+11   8.3135e+04
9.5919e+11   8.3092e+04
9.6305e+11   8.3050e+04
9.6692e+11   8.3008e+04
9.7081e+11   8.2965e+04
9.7472e+11   8.2923e+04
9.7865e+11   8.2881e+04
9.8259e+11   8.2838e+04
9.8655e+11   8.2796e+04
9.9053e+11   8.2754e+04
9.9452e+11   8.2711e+04
9.9853e+11   8.2669e+04
1.0026e+12   8.2627e+04
1.0066e+12   8.2584e+04
1.0107e+12   8.2542e+04
1.0148e+12   8.2500e+04
1.0188e+12   8.2458e+04
1.0230e+12   8.2415e+04
1.0271e+12   8.2373e+04
1.0313e+12   8.2331e+04
1.0354e+12   8.2288e+04
1.0396e+12   8.2246e+04
1.0438e+12   8.2204e+04
1.0481e+12   8.2161e+04
1.0523e+12   8.2119e+04
1.0566e+12   8.2077e+04
1.0608e+12   8.2034e+04
1.0651e+12   8.1992e+04
1.0695e+12   8.1950e+04
1.0738e+12   8.1907e+04
1.0782e+12   8.1865e+04
1.0825e+12   8.1823e+04
1.0869e+12   8.1780e+04
1.0913e+12   8.1738e+04
1.0958e+12   8.1696e+04
1.1002e+12   8.1653e+04
1.1047e+12   8.1611e+04
1.1092e+12   8.1569e+04
1.1137e+12   8.1527e+04
1.1182e+12   8.1484e+04
1.1228e+12   8.1442e+04
1.1274e+12   8.1400e+04
1.1320e+12   8.1357e+04
1.1366e+12   8.1315e+04
1.1412e+12   8.1273e+04
1.1459e+12   8.1230e+04
1.1505e+12   8.1188e+04
1.1552e+12   8.1146e+04
1.1599e+12   8.1103e+04
1.1647e+12   8.1061e+04
1.1694e+12   8.1019e+04
1.1742e+12   8.0976e+04
1.1790e+12   8.0934e+04
1.1838e+12   8.0892e+04
1.1887e+12   8.0850e+04
1.1935e+12   8.0807e+04
1.1984e+12   8.0765e+04
1.2033e+12   8.0723e+04
1.2082e+12   8.0680e+04
1.2132e+12   8.0638e+04
1.2182e+12   8.0596e+04
1.2232e+12   8.0553e+04
1.2282e+12   8.0511e+04
1.2332e+12   8.0469e+04
1.2383e+12   8.0426e+04
1.2433e+12   8.0384e+04
1.2484e+12   8.0342e+04
1.2536e+12   8.0300e+04
1.2587e+12   8.0257e+04
1.2639e+12   8.0215e+04
1.2691e+12   8.0173e+04
1.2743e+12   8.0130e+04
1.2795e+12   8.0088e+04
1.2848e+12   8.0046e+04
1.2901e+12   8.0003e+04
1.2954e+12   7.9961e+04
1.3007e+12   7.9919e+04
1.3061e+12   7.9876e+04
1.3115e+12   7.9834e+04
1.3169e+12   7.9792e+04
1.3223e+12   7.9750e+04
1.3278e+12   7.9707e+04
1.3333e+12   7.9665e+04
1.3388e+12   7.9623e+04
1.3443e+12   7.9580e+04
1.3498e+12   7.9538e+04
1.3554e+12   7.9496e+04
1.3610e+12   7.9453e+04
1.3666e+12   7.9411e+04
1.3723e+12   7.9369e+04
1.3780e+12   7.9327e+04
1.3837e+12   7.9284e+04
1.3894e+12   7.9242e+04
1.3952e+12   7.9200e+04
1.4009e+12   7.9157e+04
1.4067e+12   7.9115e+04
1.4126e+12   7.9073e+04
1.4184e+12   7.9030e+04
1.4243e+12   7.8988e+04
1.4302e+12   7.8946e+04
1.4361e+12   7.8904e+04
1.4421e+12   7.8861e+04
1.4481e+12   7.8819e+04
1.4541e+12   7.8777e+04
1.4602e+12   7.8734e+04
1.4662e+12   7.8692e+04
1.4723e+12   7.8650e+04
1.4785e+12   7.8607e+04
1.4846e+12   7.8565e+04
1.4908e+12   7.8523e+04
1.4970e+12   7.8481e+04
1.5032e+12   7.8438e+04
1.5095e+12   7.8396e+04
1.5158e+12   7.8354e+04
1.5221e+12   7.8311e+04
1.5284e+12   7.8269e+04
1.5348e+12   7.8227e+04
1.5412e+12   7.8185e+04
1.5477e+12   7.8142e+04
1.5541e+12   7.8100e+04
1.5606e+12   7.8058e+04
1.5671e+12   7.8015e+04
1.5737e+12   7.7973e+04
1.5803e+12   7.7931e+04
1.5869e+12   7.7888e+04
1.5935e+12   7.7846e+04
1.6002e+12   7.7804e+04
1.6069e+12   7.7762e+04
1.6136e+12   7.7719e+04
1.6204e+12   7.7677e+04
1.6272e+12   7.7635e+04
1.6340e+12   7.7592e+04
1.6408e+12   7.7550e+04
1.6477e+12   7.7508e+04
1.6546e+12   7.7466e+04
1.6616e+12   7.7423e+04
1.6686e+12   7.7381e+04
1.6756e+12   7.7339e+04
1.6826e+12   7.7296e+04
1.6897e+12   7.7254e+04
1.6968e+12   7.7212e+04
1.7039e+12   7.7170e+04
1.7111e+12   7.7127e+04
1.7183e+12   7.7085e+04
1.7255e+12   7.7043e+04
1.7328e+12   7.7000e+04
1.7401e+12   7.6958e+04
1.7474e+12   7.6916e+04
1.7548e+12   7.6874e+04
1.7622e+12   7.6831e+04
1.7696e+12   7.6789e+04
1.7771e+12   7.6747e+04
1.7846e+12   7.6704e+04
1.7921e+12   7.6662e+04
1.7997e+12   7.6620e+04
1.8073e+12   7.6578e+04
1.8150e+12   7.6535e+04
1.8226e+12   7.6493e+04
1.8303e+12   7.6451e+04
1.8381e+12   7.6408e+04
1.8459e+12   7.6366e+04
1.8537e+12   7.6324e+04
1.8615e+12   7.6282e+04
1.8694e+12   7.6239e+04
1.8774e+12   7.6197e+04
1.8853e+12   7.6155e+04
1.8933e+12   7.6112e+04
1.9013e+12   7.6070e+04
1.9094e+12   7.6028e+04
1.9175e+12   7.5986e+04
1.9257e+12   7.5943e+04
1.9338e+12   7.5901e+04
1.9421e+12   7.5859e+04
1.9503e+12   7.5816e+04
1.9586e+12   7.5774e+04
1.9669e+12   7.5732e+04
1.9753e+12   7.5690e+04
1.9837e+12   7.5647e+04
1.9922e+12   7.5605e+04
2.0006e+12   7.5563e+04
2.0092e+12   7.5521e+04
2.0177e+12   7.5478e+04
2.0263e+12   7.5436e+04
2.0350e+12   7.5394e+04
2.0437e+12   7.5351e+04
2.0524e+12   7.5309e+04
2.0611e+12   7.5267e+04
2.0699e+12   7.5225e+04
2.0788e+12   7.5182e+04
2.0877e+12   7.5140e+04
2.0966e+12   7.5098e+04
2.1056e+12   7.5056e+04
2.1146e+12   7.5013e+04
2.1236e+12   7.4971e+04
2.1327e+12   7.4929e+04
2.1418e+12   7.4886e+04
2.1510e+12   7.4844e+04
2.1602e+12   7.4802e+04
2.1695e+12   7.4760e+04
2.1788e+12   7.4717e+04
2.1881e+12   7.4675e+04
2.1975e+12   7.4633e+04
2.2070e+12   7.4591e+04
2.2164e+12   7.4548e+04
2.2260e+12   7.4506e+04
2.2355e+12   7.4464e+04
2.2451e+12   7.4421e+04
2.2548e+12   7.4379e+04
2.2645e+12   7.4337e+04
2.2742e+12   7.4295e+04
2.2840e+12   7.4252e+04
2.2939e+12   7.4210e+04
2.3037e+12   7.4168e+04
2.3137e+12   7.4126e+04
2.3236e+12   7.4083e+04
2.3336e+12   7.4041e+04
2.3437e+12   7.3999e+04
2.3538e+12   7.3956e+04
2.3640e+12   7.3914e+04
2.3742e+12   7.3872e+04
2.3844e+12   7.3830e+04
2.3947e+12   7.3787e+04
2.4051e+12   7.3745e+04
2.4155e+12   7.3703e+04
2.4259e+12   7.3661e+04
2.4364e+12   7.3618e+04
2.4470e+12   7.3576e+04
2.4575e+12   7.3534e+04
2.4682e+12   7.3492e+04
2.4789e+12   7.3449e+04
2.4896e+12   7.3407e+04
2.5004e+12   7.3365e+04
2.5113e+12   7.3322e+04
2.5221e+12   7.3280e+04
2.5331e+12   7.3238e+04
2.5441e+12   7.3196e+04
2.5551e+12   7.3153e+04
2.5662e+12   7.3111e+04
2.5774e+12   7.3069e+04
2.5886e+12   7.3027e+04
2.5998e+12   7.2984e+04
2.6111e+12   7.2942e+04
2.6225e+12   7.2900e+04
2.6339e+12   7.2858e+04
2.6454e+12   7.2815e+04
2.6569e+12   7.2773e+04
2.6685e+12   7.2731e+04
2.6801e+12   7.2689e+04
2.6918e+12   7.2646e+04
2.7035e+12   7.2604e+04
2.7153e+12   7.2562e+04
2.7272e+12   7.2520e+04
2.7391e+12   7.2477e+04
2.7510e+12   7.2435e+04
2.7630e+12   7.2393e+04
2.7751e+12   7.2350e+04
2.7872e+12   7.2308e+04
2.7994e+12   7.2266e+04
2.8117e+12   7.2224e+04
2.8240e+12   7.2181e+04
2.8363e+12   7.2139e+04
2.8488e+12   7.2097e+04
2.8612e+12   7.2055e+04
2.8738e+12   7.2012e+04
2.8864e+12   7.1970e+04
2.8990e+12   7.1928e+04
2.9117e+12   7.1886e+04
2.9245e+12   7.1843e+04
2.9374e+12   7.1801e+04
2.9503e+12   7.1759e+04
2.9632e+12   7.1717e+04
2.9762e+12   7.1674e+04
2.9893e+12   7.1632e+04
3.0024e+12   7.1590e+04
3.0157e+12   7.1548e+04
3.0289e+12   7.1505e+04
3.0423e+12   7.1463e+04
3.0556e+12   7.1421e+04
3.0691e+12   7.1379e+04
3.0826e+12   7.1336e+04
3.0962e+12   7.1294e+04
3.1099e+12   7.1252e+04
3.1236e+12   7.1210e+04
3.1374e+12   7.1167e+04
3.1512e+12   7.1125e+04
3.1651e+12   7.1083e+04
3.1791e+12   7.1041e+04
3.1931e+12   7.0998e+04
3.2072e+12   7.0956e+04
3.2214e+12   7.0914e+04
3.2357e+12   7.0872e+04
3.2500e+12   7.0829e+04
3.2644e+12   7.0787e+04
3.2788e+12   7.0745e+04
3.2933e+12   7.0703e+04
3.3079e+12   7.0660e+04
3.3226e+12   7.0618e+04
3.3373e+12   7.0576e+04
3.3521e+12   7.0534e+04
3.3670e+12   7.0491e+04
3.3819e+12   7.0449e+04
3.3969e+12   7.0407e+04
3.4120e+12   7.0365e+04
3.4272e+12   7.0322e+04
3.4424e+12   7.0280e+04
3.4577e+12   7.0238e+04
3.4731e+12   7.0196e+04
3.4885e+12   7.0153e+04
3.5040e+12   7.0111e+04
3.5196e+12   7.0069e+04
3.5353e+12   7.0027e+04
3.5511e+12   6.9984e+04
3.5669e+12   6.9942e+04
3.5828e+12   6.9900e+04
3.5987e+12   6.9858e+04
3.6148e+12   6.9815e+04
3.6309e+12   6.9773e+04
3.6471e+12   6.9731e+04
3.6634e+12   6.9689e+04
3.6798e+12   6.9647e+04
3.6962e+12   6.9604e+04
3.7127e+12   6.9562e+04
3.7293e+12   6.9520e+04
3.7460e+12   6.9478e+04
3.7628e+12   6.9435e+04
3.7796e+12   6.9393e+04
3.7965e+12   6.9351e+04
3.8135e+12   6.9309e+04
3.8306e+12   6.9266e+04
3.8478e+12   6.9224e+04
3.8651e+12   6.9182e+04
3.8824e+12   6.9140e+04
3.8998e+12   6.9097e+04
3.9173e+12   6.9055e+04
3.9349e+12   6.9013e+04
3.9526e+12   6.8971e+04
3.9703e+12   6.8928e+04
3.9882e+12   6.8886e+04
4.0061e+12   6.8844e+04
4.0241e+12   6.8802e+04
4.0422e+12   6.8760e+04
4.0604e+12   6.8717e+04
4.0787e+12   6.8675e+04
4.0971e+12   6.8633e+04
4.1155e+12   6.8591e+04
4.1341e+12   6.8548e+04
4.1527e+12   6.8506e+04
4.1714e+12   6.8464e+04
4.1903e+12   6.8422e+04
4.2092e+12   6.8379e+04
4.2282e+12   6.8337e+04
4.2473e+12   6.8295e+04
4.2665e+12   6.8253e+04
4.2857e+12   6.8210e+04
4.3051e+12   6.8168e+04
4.3246e+12   6.8126e+04
4.3441e+12   6.8084e+04
4.3638e+12   6.8042e+04
4.3836e+12   6.7999e+04
4.4034e+12   6.7957e+04
4.4234e+12   6.7915e+04
4.4434e+12   6.7873e+04
4.4636e+12   6.7830e+04
4.4838e+12   6.7788e+04
4.5041e+12   6.7746e+04
4.5246e+12   6.7704e+04
4.5451e+12   6.7661e+04
4.5658e+12   6.7619e+04
4.5865e+12   6.7577e+04
4.6074e+12   6.7535e+04
4.6283e+12   6.7493e+04
4.6493e+12   6.7450e+04
4.6705e+12   6.7408e+04
4.6918e+12   6.7366e+04
4.7131e+12   6.7324e+04
4.7346e+12   6.7281e+04
4.7561e+12   6.7239e+04
4.7778e+12   6.7197e+04
4.7996e+12   6.7155e+04
4.8215e+12   6.7113e+04
4.8435e+12   6.7070e+04
4.8656e+12   6.7028e+04
4.8878e+12   6.6986e+04
4.9101e+12   6.6944e+04
4.9326e+12   6.6901e+04
4.9551e+12   6.6859e+04
4.9778e+12   6.6817e+04
5.0005e+12   6.6775e+04
5.0234e+12   6.6733e+04
5.0464e+12   6.6690e+04
5.0695e+12   6.6648e+04
5.0927e+12   6.6606e+04
5.1160e+12   6.6564e+04
5.1395e+12   6.6521e+04
5.1630e+12   6.6479e+04
5.1867e+12   6.6437e+04
5.2105e+12   6.6395e+04
5.2344e+12   6.6353e+04
5.2585e+12   6.6310e+04
5.2826e+12   6.6268e+04
5.3069e+12   6.6226e+04
5.3313e+12   6.6184e+04
5.3558e+12   6.6141e+04
5.3804e+12   6.6099e+04
5.4052e+12   6.6057e+04
5.4300e+12   6.6015e+04
5.4550e+12   6.5973e+04
5.4802e+12   6.5930e+04
5.5054e+12   6.5888e+04
5.5308e+12   6.5846e+04
5.5563e+12   6.5804e+04
5.5819e+12   6.5761e+04
5.6077e+12   6.5719e+04
5.6336e+12   6.5677e+04
5.6596e+12   6.5635e+04
5.6857e+12   6.5593e+04
5.7120e+12   6.5550e+04
5.7384e+12   6.5508e+04
5.7649e+12   6.5466e+04
5.7916e+12   6.5424e+04
5.8184e+12   6.5382e+04
5.8453e+12   6.5339e+04
5.8724e+12   6.5297e+04
5.8996e+12   6.5255e+04
5.9269e+12   6.5213e+04
5.9544e+12   6.5170e+04
5.9820e+12   6.5128e+04
6.0097e+12   6.5086e+04
6.0376e+12   6.5044e+04
6.0656e+12   6.5002e+04
6.0938e+12   6.4959e+04
6.1221e+12   6.4917e+04
6.1505e+12   6.4875e+04
6.1791e+12   6.4833e+04
6.2078e+12   6.4791e+04
6.2367e+12   6.4748e+04
6.2657e+12   6.4706e+04
6.2949e+12   6.4664e+04
6.3242e+12   6.4622e+04
6.3537e+12   6.4580e+04
6.3833e+12   6.4537e+04
6.4130e+12   6.4495e+04
6.4429e+12   6.4453e+04
6.4730e+12   6.4411e+04
6.5032e+12   6.4368e+04
6.5335e+12   6.4326e+04
6.5641e+12   6.4284e+04
6.5947e+12   6.4242e+04
6.6255e+12   6.4200e+04
6.6565e+12   6.4157e+04
6.6876e+12   6.4115e+04
6.7189e+12   6.4073e+04
6.7504e+12   6.4031e+04
6.7820e+12   6.3989e+04
6.8137e+12   6.3946e+04
6.8456e+12   6.3904e+04
6.8777e+12   6.3862e+04
6.9099e+12   6.3820e+04
6.9423e+12   6.3778e+04
6.9749e+12   6.3735e+04
7.0076e+12   6.3693e+04
7.0405e+12   6.3651e+04
7.0736e+12   6.3609e+04
7.1068e+12   6.3567e+04
7.1402e+12   6.3524e+04
7.1738e+12   6.3482e+04
7.2075e+12   6.3440e+04
7.2414e+12   6.3398e+04
7.2755e+12   6.3356e+04
