Dia: 0.3 m | Vel: 14.4 km/s | theta: 72.0 deg | Strength: 4.0e+06 Pa
Power (W)    Altitude (m)
2.4720e+08   4.9934e+04
2.4777e+08   4.9893e+04
2.4834e+08   4.9852e+04
2.4890e+08   4.9811e+04
2.4946e+08   4.9770e+04
2.5002e+08   4.9730e+04
2.5058e+08   4.9689e+04
2.5113e+08   4.9648e+04
2.5167e+08   4.9607e+04
2.5222e+08   4.9566e+04
2.5276e+08   4.9525e+04
2.5330e+08   4.9484e+04
2.5383e+08   4.9443e+04
2.5436e+08   4.9402e+04
2.5489e+08   4.9361e+04
2.5541e+08   4.9320e+04
2.5593e+08   4.9280e+04
2.5644e+08   4.9239e+04
2.5695e+08   4.9198e+04
2.5746e+08   4.9157e+04
2.5796e+08   4.9116e+04
2.5846e+08   4.9075e+04
2.5895e+08   4.9034e+04
2.5944e+08   4.8993e+04
2.5993e+08   4.8952e+04
2.6041e+08   4.8911e+04
2.6088e+08   4.8871e+04
2.6135e+08   4.8830e+04
2.6182e+08   4.8789e+04
2.6228e+08   4.8748e+04
2.6273e+08   4.8707e+04
2.6318e+08   4.8666e+04
2.6363e+08   4.8625e+04
2.6407e+08   4.8584e+04
2.6450e+08   4.8543e+04
2.6493e+08   4.8503e+04
2.6536e+08   4.8462e+04
2.6577e+08   4.8421e+04
2.6619e+08   4.8380e+04
2.6659e+08   4.8339e+04
2.6699e+08   4.8298e+04
2.6739e+08   4.8257e+04
2.6777e+08   4.8216e+04
2.6816e+08   4.8176e+04
2.6853e+08   4.8135e+04
2.6890e+08   4.8094e+04
2.6926e+08   4.8053e+04
2.6962e+08   4.8012e+04
2.6997e+08   4.7971e+04
2.7031e+08   4.7930e+04
2.7065e+08   4.7890e+04
2.7097e+08   4.7849e+04
2.7130e+08   4.7808e+04
2.7161e+08   4.7767e+04
2.7192e+08   4.7726e+04
2.7222e+08   4.7685e+04
2.7251e+08   4.7644e+04
2.7279e+08   4.7604e+04
2.7307e+08   4.7563e+04
2.7334e+08   4.7522e+04
2.7360e+08   4.7481e+04
2.7385e+08   4.7440e+04
2.7410e+08   4.7399e+04
2.7433e+08   4.7358e+04
2.7456e+08   4.7318e+04
2.7478e+08   4.7277e+04
2.7499e+08   4.7236e+04
2.7519e+08   4.7195e+04
2.7539e+08   4.7154e+04
2.7557e+08   4.7113e+04
2.7574e+08   4.7073e+04
2.7591e+08   4.7032e+04
2.7607e+08   4.6991e+04
2.7621e+08   4.6950e+04
2.7635e+08   4.6909e+04
2.7648e+08   4.6868e+04
2.7660e+08   4.6828e+04
2.7670e+08   4.6787e+04
2.7680e+08   4.6746e+04
2.7689e+08   4.6705e+04
2.7697e+08   4.6664e+04
2.7704e+08   4.6624e+04
2.7709e+08   4.6583e+04
2.7714e+08   4.6542e+04
2.7717e+08   4.6501e+04
2.7720e+08   4.6460e+04
2.7721e+08   4.6419e+04
2.7721e+08   4.6379e+04
2.7720e+08   4.6338e+04
2.7718e+08   4.6297e+04
2.7715e+08   4.6256e+04
2.7711e+08   4.6215e+04
2.7705e+08   4.6175e+04
2.7698e+08   4.6134e+04
2.7690e+08   4.6093e+04
2.7681e+08   4.6052e+04
2.7671e+08   4.6012e+04
2.7659e+08   4.5971e+04
2.7646e+08   4.5930e+04
2.7632e+08   4.5889e+04
2.7616e+08   4.5848e+04
2.7599e+08   4.5808e+04
2.7581e+08   4.5767e+04
2.7562e+08   4.5726e+04
2.7541e+08   4.5685e+04
2.7519e+08   4.5645e+04
2.7495e+08   4.5604e+04
2.7471e+08   4.5563e+04
2.7444e+08   4.5522e+04
2.7417e+08   4.5481e+04
2.7388e+08   4.5441e+04
2.7357e+08   4.5400e+04
2.7325e+08   4.5359e+04
2.7292e+08   4.5318e+04
2.7257e+08   4.5278e+04
2.7220e+08   4.5237e+04
2.7182e+08   4.5196e+04
2.7143e+08   4.5155e+04
2.7102e+08   4.5115e+04
2.7060e+08   4.5074e+04
2.7016e+08   4.5033e+04
2.6970e+08   4.4993e+04
2.6923e+08   4.4952e+04
2.6874e+08   4.4911e+04
2.6824e+08   4.4870e+04
2.6772e+08   4.4830e+04
2.6718e+08   4.4789e+04
2.6663e+08   4.4748e+04
2.6606e+08   4.4707e+04
2.6548e+08   4.4667e+04
2.6487e+08   4.4626e+04
2.6425e+08   4.4585e+04
2.6362e+08   4.4545e+04
2.6296e+08   4.4504e+04
2.6229e+08   4.4463e+04
2.6160e+08   4.4423e+04
2.6090e+08   4.4382e+04
2.6017e+08   4.4341e+04
2.5943e+08   4.4300e+04
2.5867e+08   4.4260e+04
2.5790e+08   4.4219e+04
2.5710e+08   4.4178e+04
2.5629e+08   4.4138e+04
2.5546e+08   4.4097e+04
2.5460e+08   4.4056e+04
2.5374e+08   4.4016e+04
2.5285e+08   4.3975e+04
2.5194e+08   4.3934e+04
2.5102e+08   4.3894e+04
2.5007e+08   4.3853e+04
2.4911e+08   4.3812e+04
2.4813e+08   4.3772e+04
2.4713e+08   4.3731e+04
2.4610e+08   4.3691e+04
2.4506e+08   4.3650e+04
2.4400e+08   4.3609e+04
2.4293e+08   4.3569e+04
2.4183e+08   4.3528e+04
2.4071e+08   4.3487e+04
2.3957e+08   4.3447e+04
2.3841e+08   4.3406e+04
2.3723e+08   4.3365e+04
2.3604e+08   4.3325e+04
2.3482e+08   4.3284e+04
2.3358e+08   4.3244e+04
2.3232e+08   4.3203e+04
2.3104e+08   4.3162e+04
2.2975e+08   4.3122e+04
2.2843e+08   4.3081e+04
2.2709e+08   4.3041e+04
2.2573e+08   4.3000e+04
2.2435e+08   4.2959e+04
2.2295e+08   4.2919e+04
2.2153e+08   4.2878e+04
2.2009e+08   4.2838e+04
2.1863e+08   4.2797e+04
2.1715e+08   4.2757e+04
2.1565e+08   4.2716e+04
2.1413e+08   4.2676e+04
2.1259e+08   4.2635e+04
2.1103e+08   4.2594e+04
2.0944e+08   4.2554e+04
2.0784e+08   4.2513e+04
2.0622e+08   4.2473e+04
2.0458e+08   4.2432e+04
2.0292e+08   4.2392e+04
2.0124e+08   4.2351e+04
1.9954e+08   4.2311e+04
1.9782e+08   4.2270e+04
1.9608e+08   4.2230e+04
1.9432e+08   4.2189e+04
1.9254e+08   4.2149e+04
1.9074e+08   4.2108e+04
1.8893e+08   4.2068e+04
1.8709e+08   4.2027e+04
1.8524e+08   4.1987e+04
1.8337e+08   4.1946e+04
1.8148e+08   4.1906e+04
1.7957e+08   4.1865e+04
1.7764e+08   4.1825e+04
1.7570e+08   4.1784e+04
1.7374e+08   4.1744e+04
1.7176e+08   4.1704e+04
1.6976e+08   4.1663e+04
1.6775e+08   4.1623e+04
1.6572e+08   4.1582e+04
1.6368e+08   4.1542e+04
1.6162e+08   4.1501e+04
1.5954e+08   4.1461e+04
1.5745e+08   4.1421e+04
1.5535e+08   4.1380e+04
1.5323e+08   4.1340e+04
1.5110e+08   4.1300e+04
1.4895e+08   4.1259e+04
1.4679e+08   4.1219e+04
1.4462e+08   4.1178e+04
1.4244e+08   4.1138e+04
1.4024e+08   4.1098e+04
1.3804e+08   4.1057e+04
1.3582e+08   4.1017e+04
1.3359e+08   4.0977e+04
1.3135e+08   4.0936e+04
1.2911e+08   4.0896e+04
1.2685e+08   4.0856e+04
1.2459e+08   4.0815e+04
1.2232e+08   4.0775e+04
1.2005e+08   4.0735e+04
1.1777e+08   4.0695e+04
1.1548e+08   4.0654e+04
1.1319e+08   4.0614e+04
1.1090e+08   4.0574e+04
1.0860e+08   4.0534e+04
1.0631e+08   4.0493e+04
1.0401e+08   4.0453e+04
1.0171e+08   4.0413e+04
9.9408e+07   4.0373e+04
9.7111e+07   4.0332e+04
9.4816e+07   4.0292e+04
9.2525e+07   4.0252e+04
9.0238e+07   4.0212e+04
8.7957e+07   4.0172e+04
8.5682e+07   4.0132e+04
8.3414e+07   4.0091e+04
8.1155e+07   4.0051e+04
7.8905e+07   4.0011e+04
7.6667e+07   3.9971e+04
7.4439e+07   3.9931e+04
7.2225e+07   3.9891e+04
7.0025e+07   3.9851e+04
6.7841e+07   3.9811e+04
6.5673e+07   3.9771e+04
6.3522e+07   3.9731e+04
6.1391e+07   3.9690e+04
5.9280e+07   3.9650e+04
5.7190e+07   3.9610e+04
5.5123e+07   3.9570e+04
5.3080e+07   3.9530e+04
5.1062e+07   3.9490e+04
4.9070e+07   3.9451e+04
4.7106e+07   3.9411e+04
4.5171e+07   3.9371e+04
4.3267e+07   3.9331e+04
4.1393e+07   3.9291e+04
3.9552e+07   3.9251e+04
3.7745e+07   3.9211e+04
3.5973e+07   3.9171e+04
3.4237e+07   3.9131e+04
3.2538e+07   3.9092e+04
3.0877e+07   3.9052e+04
2.9255e+07   3.9012e+04
2.7673e+07   3.8972e+04
2.6131e+07   3.8932e+04
2.4632e+07   3.8893e+04
2.3175e+07   3.8853e+04
2.1761e+07   3.8813e+04
2.0391e+07   3.8774e+04
1.9065e+07   3.8734e+04
1.7783e+07   3.8694e+04
1.6547e+07   3.8655e+04
1.5356e+07   3.8615e+04
1.4211e+07   3.8576e+04
1.3112e+07   3.8536e+04
1.2058e+07   3.8497e+04
1.1050e+07   3.8457e+04
1.0088e+07   3.8418e+04
9.1714e+06   3.8378e+04
8.3003e+06   3.8339e+04
7.4742e+06   3.8300e+04
6.6930e+06   3.8260e+04
5.9561e+06   3.8221e+04
5.2634e+06   3.8182e+04
4.6143e+06   3.8143e+04
4.0085e+06   3.8104e+04
3.4456e+06   3.8065e+04
2.9252e+06   3.8026e+04
2.4469e+06   3.7987e+04
2.0104e+06   3.7948e+04
1.6154e+06   3.7909e+04
1.2617e+06   3.7870e+04
9.4926e+05   3.7832e+04
6.7790e+05   3.7793e+04
4.4768e+05   3.7755e+04
2.5872e+05   3.7716e+04
1.1077e+05   3.7678e+04
