Dia: 1.0 m | Vel: 20.0 km/s | theta: 45.0 deg | Strength: 1.0e+05 Pa
Power (W)    Altitude (m)
2.6706e+09   7.1888e+04
2.6816e+09   7.1846e+04
2.6927e+09   7.1803e+04
2.7037e+09   7.1761e+04
2.7149e+09   7.1719e+04
2.7260e+09   7.1677e+04
2.7373e+09   7.1635e+04
2.7485e+09   7.1592e+04
2.7598e+09   7.1550e+04
2.7712e+09   7.1508e+04
2.7826e+09   7.1466e+04
2.7941e+09   7.1423e+04
2.8056e+09   7.1381e+04
2.8171e+09   7.1339e+04
2.8287e+09   7.1297e+04
2.8404e+09   7.1254e+04
2.8521e+09   7.1212e+04
2.8638e+09   7.1170e+04
2.8756e+09   7.1128e+04
2.8874e+09   7.1085e+04
2.8993e+09   7.1043e+04
2.9113e+09   7.1001e+04
2.9233e+09   7.0959e+04
2.9353e+09   7.0916e+04
2.9474e+09   7.0874e+04
2.9595e+09   7.0832e+04
2.9717e+09   7.0790e+04
2.9840e+09   7.0748e+04
2.9963e+09   7.0705e+04
3.0086e+09   7.0663e+04
3.0210e+09   7.0621e+04
3.0335e+09   7.0579e+04
3.0460e+09   7.0536e+04
3.0585e+09   7.0494e+04
3.0711e+09   7.0452e+04
3.0838e+09   7.0410e+04
3.0965e+09   7.0367e+04
3.1092e+09   7.0325e+04
3.1220e+09   7.0283e+04
3.1349e+09   7.0241e+04
3.1478e+09   7.0198e+04
3.1608e+09   7.0156e+04
3.1738e+09   7.0114e+04
3.1869e+09   7.0072e+04
3.2000e+09   7.0030e+04
3.2132e+09   6.9987e+04
3.2264e+09   6.9945e+04
3.2397e+09   6.9903e+04
3.2531e+09   6.9861e+04
3.2665e+09   6.9818e+04
3.2800e+09   6.9776e+04
3.2935e+09   6.9734e+04
3.3070e+09   6.9692e+04
3.3207e+09   6.9650e+04
3.3343e+09   6.9607e+04
3.3481e+09   6.9565e+04
3.3619e+09   6.9523e+04
3.3757e+09   6.9481e+04
3.3896e+09   6.9438e+04
3.4036e+09   6.9396e+04
3.4176e+09   6.9354e+04
3.4317e+09   6.9312e+04
3.4458e+09   6.9269e+04
3.4600e+09   6.9227e+04
3.4743e+09   6.9185e+04
3.4886e+09   6.9143e+04
3.5030e+09   6.9101e+04
3.5174e+09   6.9058e+04
3.5319e+09   6.9016e+04
3.5464e+09   6.8974e+04
3.5610e+09   6.8932e+04
3.5757e+09   6.8889e+04
3.5904e+09   6.8847e+04
3.6052e+09   6.8805e+04
3.6200e+09   6.8763e+04
3.6349e+09   6.8721e+04
3.6499e+09   6.8678e+04
3.6649e+09   6.8636e+04
3.6800e+09   6.8594e+04
3.6952e+09   6.8552e+04
3.7104e+09   6.8510e+04
3.7256e+09   6.8467e+04
3.7410e+09   6.8425e+04
3.7564e+09   6.8383e+04
3.7718e+09   6.8341e+04
3.7873e+09   6.8298e+04
3.8029e+09   6.8256e+04
3.8186e+09   6.8214e+04
3.8343e+09   6.8172e+04
3.8500e+09   6.8130e+04
3.8659e+09   6.8087e+04
3.8818e+09   6.8045e+04
3.8977e+09   6.8003e+04
3.9137e+09   6.7961e+04
3.9298e+09   6.7919e+04
3.9460e+09   6.7876e+04
3.9622e+09   6.7834e+04
3.9785e+09   6.7792e+04
3.9948e+09   6.7750e+04
4.0113e+09   6.7707e+04
4.0277e+09   6.7665e+04
4.0443e+09   6.7623e+04
4.0609e+09   6.7581e+04
4.0776e+09   6.7539e+04
4.0943e+09   6.7496e+04
4.1111e+09   6.7454e+04
4.1280e+09   6.7412e+04
4.1449e+09   6.7370e+04
4.1619e+09   6.7328e+04
4.1790e+09   6.7285e+04
4.1962e+09   6.7243e+04
4.2134e+09   6.7201e+04
4.2307e+09   6.7159e+04
4.2480e+09   6.7117e+04
4.2654e+09   6.7074e+04
4.2829e+09   6.7032e+04
4.3005e+09   6.6990e+04
4.3181e+09   6.6948e+04
4.3358e+09   6.6906e+04
4.3536e+09   6.6863e+04
4.3714e+09   6.6821e+04
4.3893e+09   6.6779e+04
4.4073e+09   6.6737e+04
4.4253e+09   6.6694e+04
4.4434e+09   6.6652e+04
4.4616e+09   6.6610e+04
4.4799e+09   6.6568e+04
4.4982e+09   6.6526e+04
4.5166e+09   6.6483e+04
4.5351e+09   6.6441e+04
4.5536e+09   6.6399e+04
4.5723e+09   6.6357e+04
4.5909e+09   6.6315e+04
4.6097e+09   6.6272e+04
4.6285e+09   6.6230e+04
4.6475e+09   6.6188e+04
4.6664e+09   6.6146e+04
4.6855e+09   6.6104e+04
4.7046e+09   6.6062e+04
4.7238e+09   6.6019e+04
4.7431e+09   6.5977e+04
4.7624e+09   6.5935e+04
4.7819e+09   6.5893e+04
4.8014e+09   6.5851e+04
4.8209e+09   6.5808e+04
4.8406e+09   6.5766e+04
4.8603e+09   6.5724e+04
4.8801e+09   6.5682e+04
4.9000e+09   6.5640e+04
4.9199e+09   6.5597e+04
4.9400e+09   6.5555e+04
4.9601e+09   6.5513e+04
4.9803e+09   6.5471e+04
5.0005e+09   6.5429e+04
5.0208e+09   6.5386e+04
5.0413e+09   6.5344e+04
5.0617e+09   6.5302e+04
5.0823e+09   6.5260e+04
5.1029e+09   6.5218e+04
5.1237e+09   6.5175e+04
5.1445e+09   6.5133e+04
5.1653e+09   6.5091e+04
5.1863e+09   6.5049e+04
5.2073e+09   6.5007e+04
5.2284e+09   6.4965e+04
5.2496e+09   6.4922e+04
5.2709e+09   6.4880e+04
5.2923e+09   6.4838e+04
5.3137e+09   6.4796e+04
5.3352e+09   6.4754e+04
5.3568e+09   6.4711e+04
5.3785e+09   6.4669e+04
5.4002e+09   6.4627e+04
5.4220e+09   6.4585e+04
5.4439e+09   6.4543e+04
5.4659e+09   6.4500e+04
5.4880e+09   6.4458e+04
5.5102e+09   6.4416e+04
5.5324e+09   6.4374e+04
5.5547e+09   6.4332e+04
5.5771e+09   6.4290e+04
5.5996e+09   6.4247e+04
5.6221e+09   6.4205e+04
5.6448e+09   6.4163e+04
5.6675e+09   6.4121e+04
5.6903e+09   6.4079e+04
5.7132e+09   6.4036e+04
5.7362e+09   6.3994e+04
5.7592e+09   6.3952e+04
5.7824e+09   6.3910e+04
5.8056e+09   6.3868e+04
5.8289e+09   6.3826e+04
5.8523e+09   6.3783e+04
5.8757e+09   6.3741e+04
5.8993e+09   6.3699e+04
5.9229e+09   6.3657e+04
5.9467e+09   6.3615e+04
5.9705e+09   6.3573e+04
5.9944e+09   6.3530e+04
6.0183e+09   6.3488e+04
6.0424e+09   6.3446e+04
6.0665e+09   6.3404e+04
6.0908e+09   6.3362e+04
