Dia: 8.0 m | Vel: 20.0 km/s | theta: 45.0 deg | Strength: 1.0e+05 Pa
Power (W)    Altitude (m)
2.4766e+10   9.2749e+04
2.4859e+10   9.2706e+04
2.4952e+10   9.2664e+04
2.5045e+10   9.2622e+04
2.5139e+10   9.2579e+04
2.5234e+10   9.2537e+04
2.5328e+10   9.2495e+04
2.5424e+10   9.2452e+04
2.5519e+10   9.2410e+04
2.5615e+10   9.2367e+04
2.5711e+10   9.2325e+04
2.5808e+10   9.2283e+04
2.5905e+10   9.2240e+04
2.6002e+10   9.2198e+04
2.6100e+10   9.2156e+04
2.6198e+10   9.2113e+04
2.6297e+10   9.2071e+04
2.6396e+10   9.2028e+04
2.6495e+10   9.1986e+04
2.6595e+10   9.1944e+04
2.6695e+10   9.1901e+04
2.6796e+10   9.1859e+04
2.6897e+10   9.1816e+04
2.6999e+10   9.1774e+04
2.7100e+10   9.1732e+04
2.7203e+10   9.1689e+04
2.7305e+10   9.1647e+04
2.7408e+10   9.1605e+04
2.7512e+10   9.1562e+04
2.7616e+10   9.1520e+04
2.7720e+10   9.1477e+04
2.7825e+10   9.1435e+04
2.7930e+10   9.1393e+04
2.8036e+10   9.1350e+04
2.8142e+10   9.1308e+04
2.8249e+10   9.1266e+04
2.8356e+10   9.1223e+04
2.8463e+10   9.1181e+04
2.8571e+10   9.1138e+04
2.8679e+10   9.1096e+04
2.8788e+10   9.1054e+04
2.8897e+10   9.1011e+04
2.9007e+10   9.0969e+04
2.9117e+10   9.0927e+04
2.9227e+10   9.0884e+04
2.9338e+10   9.0842e+04
2.9450e+10   9.0800e+04
2.9561e+10   9.0757e+04
2.9674e+10   9.0715e+04
2.9787e+10   9.0672e+04
2.9900e+10   9.0630e+04
3.0014e+10   9.0588e+04
3.0128e+10   9.0545e+04
3.0242e+10   9.0503e+04
3.0357e+10   9.0461e+04
3.0473e+10   9.0418e+04
3.0589e+10   9.0376e+04
3.0706e+10   9.0333e+04
3.0823e+10   9.0291e+04
3.0940e+10   9.0249e+04
3.1058e+10   9.0206e+04
3.1177e+10   9.0164e+04
3.1296e+10   9.0122e+04
3.1415e+10   9.0079e+04
3.1535e+10   9.0037e+04
3.1655e+10   8.9995e+04
3.1776e+10   8.9952e+04
3.1898e+10   8.9910e+04
3.2020e+10   8.9867e+04
3.2142e+10   8.9825e+04
3.2265e+10   8.9783e+04
3.2389e+10   8.9740e+04
3.2513e+10   8.9698e+04
3.2637e+10   8.9656e+04
3.2762e+10   8.9613e+04
3.2887e+10   8.9571e+04
3.3013e+10   8.9529e+04
3.3140e+10   8.9486e+04
3.3267e+10   8.9444e+04
3.3395e+10   8.9401e+04
3.3523e+10   8.9359e+04
3.3651e+10   8.9317e+04
3.3781e+10   8.9274e+04
3.3910e+10   8.9232e+04
3.4040e+10   8.9190e+04
3.4171e+10   8.9147e+04
3.4303e+10   8.9105e+04
3.4434e+10   8.9063e+04
3.4567e+10   8.9020e+04
3.4700e+10   8.8978e+04
3.4833e+10   8.8935e+04
3.4967e+10   8.8893e+04
3.5102e+10   8.8851e+04
3.5237e+10   8.8808e+04
3.5373e+10   8.8766e+04
3.5509e+10   8.8724e+04
3.5646e+10   8.8681e+04
3.5784e+10   8.8639e+04
3.5922e+10   8.8597e+04
3.6060e+10   8.8554e+04
3.6199e+10   8.8512e+04
3.6339e+10   8.8470e+04
3.6479e+10   8.8427e+04
3.6620e+10   8.8385e+04
3.6762e+10   8.8342e+04
3.6904e+10   8.8300e+04
3.7047e+10   8.8258e+04
3.7190e+10   8.8215e+04
3.7334e+10   8.8173e+04
3.7478e+10   8.8131e+04
3.7623e+10   8.8088e+04
3.7769e+10   8.8046e+04
3.7915e+10   8.8004e+04
3.8062e+10   8.7961e+04
3.8210e+10   8.7919e+04
3.8358e+10   8.7877e+04
3.8506e+10   8.7834e+04
3.8656e+10   8.7792e+04
3.8806e+10   8.7750e+04
3.8956e+10   8.7707e+04
3.9108e+10   8.7665e+04
3.9260e+10   8.7622e+04
3.9412e+10   8.7580e+04
3.9565e+10   8.7538e+04
3.9719e+10   8.7495e+04
3.9873e+10   8.7453e+04
4.0028e+10   8.7411e+04
4.0184e+10   8.7368e+04
4.0341e+10   8.7326e+04
4.0498e+10   8.7284e+04
4.0655e+10   8.7241e+04
4.0814e+10   8.7199e+04
4.0973e+10   8.7157e+04
4.1132e+10   8.7114e+04
4.1293e+10   8.7072e+04
4.1454e+10   8.7030e+04
4.1616e+10   8.6987e+04
4.1778e+10   8.6945e+04
4.1941e+10   8.6903e+04
4.2105e+10   8.6860e+04
4.2269e+10   8.6818e+04
4.2434e+10   8.6775e+04
4.2600e+10   8.6733e+04
4.2767e+10   8.6691e+04
4.2934e+10   8.6648e+04
4.3102e+10   8.6606e+04
4.3271e+10   8.6564e+04
4.3440e+10   8.6521e+04
4.3610e+10   8.6479e+04
4.3781e+10   8.6437e+04
4.3952e+10   8.6394e+04
4.4125e+10   8.6352e+04
4.4298e+10   8.6310e+04
4.4471e+10   8.6267e+04
4.4646e+10   8.6225e+04
4.4821e+10   8.6183e+04
4.4997e+10   8.6140e+04
4.5174e+10   8.6098e+04
4.5351e+10   8.6056e+04
4.5529e+10   8.6013e+04
4.5708e+10   8.5971e+04
4.5888e+10   8.5929e+04
4.6068e+10   8.5886e+04
4.6249e+10   8.5844e+04
4.6431e+10   8.5802e+04
4.6614e+10   8.5759e+04
4.6798e+10   8.5717e+04
4.6982e+10   8.5675e+04
4.7167e+10   8.5632e+04
4.7353e+10   8.5590e+04
4.7539e+10   8.5548e+04
4.7727e+10   8.5505e+04
4.7915e+10   8.5463e+04
4.8104e+10   8.5421e+04
4.8294e+10   8.5378e+04
4.8485e+10   8.5336e+04
4.8676e+10   8.5294e+04
4.8868e+10   8.5251e+04
4.9061e+10   8.5209e+04
4.9255e+10   8.5167e+04
4.9450e+10   8.5124e+04
4.9646e+10   8.5082e+04
4.9842e+10   8.5040e+04
5.0039e+10   8.4997e+04
5.0237e+10   8.4955e+04
5.0436e+10   8.4913e+04
5.0636e+10   8.4870e+04
5.0837e+10   8.4828e+04
5.1038e+10   8.4786e+04
5.1240e+10   8.4743e+04
5.1444e+10   8.4701e+04
5.1648e+10   8.4659e+04
5.1853e+10   8.4616e+04
5.2059e+10   8.4574e+04
5.2265e+10   8.4532e+04
5.2473e+10   8.4489e+04
5.2681e+10   8.4447e+04
5.2891e+10   8.4405e+04
5.3101e+10   8.4362e+04
5.3312e+10   8.4320e+04
5.3524e+10   8.4278e+04
5.3737e+10   8.4235e+04
5.3951e+10   8.4193e+04
5.4166e+10   8.4151e+04
5.4382e+10   8.4108e+04
5.4598e+10   8.4066e+04
5.4816e+10   8.4024e+04
5.5034e+10   8.3981e+04
5.5254e+10   8.3939e+04
5.5474e+10   8.3897e+04
5.5695e+10   8.3854e+04
5.5918e+10   8.3812e+04
5.6141e+10   8.3770e+04
5.6365e+10   8.3727e+04
5.6590e+10   8.3685e+04
5.6817e+10   8.3643e+04
5.7044e+10   8.3600e+04
5.7272e+10   8.3558e+04
5.7501e+10   8.3516e+04
5.7731e+10   8.3473e+04
5.7962e+10   8.3431e+04
5.8194e+10   8.3389e+04
5.8427e+10   8.3346e+04
5.8661e+10   8.3304e+04
5.8896e+10   8.3262e+04
5.9132e+10   8.3219e+04
5.9369e+10   8.3177e+04
5.9608e+10   8.3135e+04
5.9847e+10   8.3092e+04
6.0087e+10   8.3050e+04
6.0328e+10   8.3008e+04
6.0570e+10   8.2965e+04
6.0814e+10   8.2923e+04
6.1058e+10   8.2881e+04
6.1304e+10   8.2838e+04
6.1550e+10   8.2796e+04
6.1798e+10   8.2754e+04
6.2046e+10   8.2711e+04
6.2296e+10   8.2669e+04
6.2547e+10   8.2627e+04
6.2799e+10   8.2585e+04
6.3052e+10   8.2542e+04
6.3306e+10   8.2500e+04
6.3561e+10   8.2458e+04
6.3817e+10   8.2415e+04
6.4075e+10   8.2373e+04
6.4333e+10   8.2331e+04
6.4593e+10   8.2288e+04
6.4853e+10   8.2246e+04
6.5115e+10   8.2204e+04
6.5378e+10   8.2161e+04
6.5643e+10   8.2119e+04
6.5908e+10   8.2077e+04
6.6174e+10   8.2034e+04
6.6442e+10   8.1992e+04
6.6711e+10   8.1950e+04
6.6981e+10   8.1907e+04
6.7252e+10   8.1865e+04
6.7524e+10   8.1823e+04
6.7798e+10   8.1780e+04
6.8073e+10   8.1738e+04
6.8349e+10   8.1696e+04
6.8626e+10   8.1654e+04
6.8904e+10   8.1611e+04
6.9184e+10   8.1569e+04
6.9464e+10   8.1527e+04
6.9746e+10   8.1484e+04
7.0030e+10   8.1442e+04
7.0314e+10   8.1400e+04
7.0600e+10   8.1357e+04
7.0887e+10   8.1315e+04
7.1175e+10   8.1273e+04
7.1464e+10   8.1230e+04
7.1755e+10   8.1188e+04
7.2047e+10   8.1146e+04
7.2341e+10   8.1103e+04
7.2635e+10   8.1061e+04
7.2931e+10   8.1019e+04
7.3228e+10   8.0977e+04
7.3527e+10   8.0934e+04
7.3826e+10   8.0892e+04
7.4128e+10   8.0850e+04
7.4430e+10   8.0807e+04
7.4734e+10   8.0765e+04
7.5039e+10   8.0723e+04
7.5345e+10   8.0680e+04
7.5653e+10   8.0638e+04
7.5962e+10   8.0596e+04
7.6273e+10   8.0553e+04
7.6585e+10   8.0511e+04
7.6898e+10   8.0469e+04
7.7212e+10   8.0427e+04
7.7528e+10   8.0384e+04
7.7846e+10   8.0342e+04
7.8165e+10   8.0300e+04
7.8485e+10   8.0257e+04
7.8806e+10   8.0215e+04
7.9129e+10   8.0173e+04
7.9454e+10   8.0130e+04
7.9780e+10   8.0088e+04
8.0107e+10   8.0046e+04
8.0436e+10   8.0003e+04
8.0766e+10   7.9961e+04
8.1098e+10   7.9919e+04
8.1431e+10   7.9877e+04
8.1766e+10   7.9834e+04
8.2102e+10   7.9792e+04
8.2439e+10   7.9750e+04
8.2778e+10   7.9707e+04
8.3119e+10   7.9665e+04
8.3461e+10   7.9623e+04
8.3805e+10   7.9580e+04
8.4150e+10   7.9538e+04
8.4496e+10   7.9496e+04
8.4845e+10   7.9454e+04
8.5194e+10   7.9411e+04
8.5546e+10   7.9369e+04
8.5899e+10   7.9327e+04
8.6253e+10   7.9284e+04
8.6609e+10   7.9242e+04
8.6967e+10   7.9200e+04
8.7326e+10   7.9157e+04
8.7686e+10   7.9115e+04
8.8049e+10   7.9073e+04
8.8413e+10   7.9031e+04
8.8778e+10   7.8988e+04
8.9146e+10   7.8946e+04
8.9514e+10   7.8904e+04
8.9885e+10   7.8861e+04
9.0257e+10   7.8819e+04
9.0631e+10   7.8777e+04
9.1006e+10   7.8734e+04
9.1383e+10   7.8692e+04
9.1762e+10   7.8650e+04
9.2143e+10   7.8608e+04
9.2525e+10   7.8565e+04
9.2909e+10   7.8523e+04
9.3295e+10   7.8481e+04
9.3682e+10   7.8438e+04
9.4071e+10   7.8396e+04
9.4462e+10   7.8354e+04
9.4854e+10   7.8312e+04
9.5249e+10   7.8269e+04
9.5645e+10   7.8227e+04
9.6043e+10   7.8185e+04
9.6442e+10   7.8142e+04
9.6844e+10   7.8100e+04
9.7247e+10   7.8058e+04
9.7652e+10   7.8015e+04
9.8059e+10   7.7973e+04
9.8468e+10   7.7931e+04
9.8878e+10   7.7889e+04
9.9290e+10   7.7846e+04
9.9705e+10   7.7804e+04
1.0012e+11   7.7762e+04
1.0054e+11   7.7719e+04
1.0096e+11   7.7677e+04
1.0138e+11   7.7635e+04
1.0180e+11   7.7593e+04
1.0223e+11   7.7550e+04
1.0266e+11   7.7508e+04
1.0309e+11   7.7466e+04
1.0352e+11   7.7423e+04
1.0395e+11   7.7381e+04
1.0439e+11   7.7339e+04
1.0482e+11   7.7297e+04
1.0526e+11   7.7254e+04
1.0570e+11   7.7212e+04
1.0615e+11   7.7170e+04
1.0659e+11   7.7127e+04
1.0704e+11   7.7085e+04
1.0749e+11   7.7043e+04
1.0794e+11   7.7001e+04
1.0839e+11   7.6958e+04
1.0885e+11   7.6916e+04
1.0930e+11   7.6874e+04
1.0976e+11   7.6831e+04
1.1022e+11   7.6789e+04
1.1069e+11   7.6747e+04
1.1115e+11   7.6705e+04
1.1162e+11   7.6662e+04
1.1209e+11   7.6620e+04
1.1256e+11   7.6578e+04
1.1304e+11   7.6535e+04
1.1351e+11   7.6493e+04
1.1399e+11   7.6451e+04
1.1447e+11   7.6409e+04
1.1495e+11   7.6366e+04
1.1544e+11   7.6324e+04
1.1593e+11   7.6282e+04
1.1642e+11   7.6239e+04
1.1691e+11   7.6197e+04
1.1740e+11   7.6155e+04
1.1790e+11   7.6113e+04
1.1839e+11   7.6070e+04
1.1890e+11   7.6028e+04
1.1940e+11   7.5986e+04
1.1990e+11   7.5943e+04
1.2041e+11   7.5901e+04
1.2092e+11   7.5859e+04
1.2143e+11   7.5817e+04
1.2195e+11   7.5774e+04
1.2246e+11   7.5732e+04
1.2298e+11   7.5690e+04
1.2350e+11   7.5648e+04
1.2403e+11   7.5605e+04
1.2455e+11   7.5563e+04
1.2508e+11   7.5521e+04
1.2561e+11   7.5478e+04
1.2615e+11   7.5436e+04
1.2668e+11   7.5394e+04
1.2722e+11   7.5352e+04
1.2776e+11   7.5309e+04
1.2830e+11   7.5267e+04
1.2885e+11   7.5225e+04
1.2940e+11   7.5182e+04
1.2995e+11   7.5140e+04
1.3050e+11   7.5098e+04
1.3106e+11   7.5056e+04
1.3162e+11   7.5013e+04
1.3218e+11   7.4971e+04
1.3274e+11   7.4929e+04
1.3331e+11   7.4887e+04
1.3387e+11   7.4844e+04
1.3444e+11   7.4802e+04
1.3502e+11   7.4760e+04
1.3559e+11   7.4717e+04
1.3617e+11   7.4675e+04
1.3676e+11   7.4633e+04
1.3734e+11   7.4591e+04
1.3793e+11   7.4548e+04
1.3852e+11   7.4506e+04
1.3911e+11   7.4464e+04
1.3970e+11   7.4422e+04
1.4030e+11   7.4379e+04
1.4090e+11   7.4337e+04
1.4151e+11   7.4295e+04
1.4211e+11   7.4253e+04
1.4272e+11   7.4210e+04
1.4333e+11   7.4168e+04
1.4395e+11   7.4126e+04
1.4457e+11   7.4083e+04
1.4519e+11   7.4041e+04
1.4581e+11   7.3999e+04
1.4643e+11   7.3957e+04
1.4706e+11   7.3914e+04
1.4770e+11   7.3872e+04
1.4833e+11   7.3830e+04
1.4897e+11   7.3788e+04
1.4961e+11   7.3745e+04
1.5025e+11   7.3703e+04
1.5090e+11   7.3661e+04
1.5155e+11   7.3619e+04
1.5220e+11   7.3576e+04
1.5286e+11   7.3534e+04
1.5351e+11   7.3492e+04
1.5418e+11   7.3449e+04
1.5484e+11   7.3407e+04
1.5551e+11   7.3365e+04
1.5618e+11   7.3323e+04
1.5685e+11   7.3280e+04
1.5753e+11   7.3238e+04
1.5821e+11   7.3196e+04
1.5889e+11   7.3154e+04
1.5958e+11   7.3111e+04
1.6027e+11   7.3069e+04
1.6096e+11   7.3027e+04
1.6166e+11   7.2985e+04
1.6236e+11   7.2942e+04
1.6306e+11   7.2900e+04
1.6377e+11   7.2858e+04
1.6448e+11   7.2816e+04
1.6519e+11   7.2773e+04
1.6590e+11   7.2731e+04
1.6662e+11   7.2689e+04
1.6735e+11   7.2646e+04
1.6807e+11   7.2604e+04
1.6880e+11   7.2562e+04
1.6953e+11   7.2520e+04
1.7027e+11   7.2477e+04
1.7101e+11   7.2435e+04
1.7175e+11   7.2393e+04
1.7250e+11   7.2351e+04
1.7325e+11   7.2308e+04
1.7400e+11   7.2266e+04
1.7476e+11   7.2224e+04
1.7552e+11   7.2182e+04
1.7628e+11   7.2139e+04
1.7705e+11   7.2097e+04
1.7782e+11   7.2055e+04
1.7859e+11   7.2013e+04
1.7937e+11   7.1970e+04
1.8015e+11   7.1928e+04
1.8094e+11   7.1886e+04
1.8173e+11   7.1844e+04
1.8252e+11   7.1801e+04
1.8332e+11   7.1759e+04
1.8412e+11   7.1717e+04
1.8492e+11   7.1675e+04
1.8573e+11   7.1632e+04
1.8654e+11   7.1590e+04
1.8736e+11   7.1548e+04
1.8818e+11   7.1506e+04
1.8900e+11   7.1463e+04
1.8983e+11   7.1421e+04
1.9066e+11   7.1379e+04
1.9149e+11   7.1337e+04
1.9233e+11   7.1294e+04
1.9318e+11   7.1252e+04
1.9402e+11   7.1210e+04
1.9487e+11   7.1168e+04
1.9573e+11   7.1125e+04
1.9659e+11   7.1083e+04
1.9745e+11   7.1041e+04
1.9831e+11   7.0999e+04
1.9919e+11   7.0956e+04
2.0006e+11   7.0914e+04
2.0094e+11   7.0872e+04
2.0182e+11   7.0830e+04
2.0271e+11   7.0787e+04
2.0360e+11   7.0745e+04
2.0450e+11   7.0703e+04
2.0540e+11   7.0661e+04
2.0630e+11   7.0618e+04
2.0721e+11   7.0576e+04
2.0812e+11   7.0534e+04
2.0904e+11   7.0492e+04
2.0996e+11   7.0449e+04
2.1089e+11   7.0407e+04
2.1182e+11   7.0365e+04
2.1275e+11   7.0323e+04
2.1369e+11   7.0280e+04
2.1463e+11   7.0238e+04
2.1558e+11   7.0196e+04
2.1653e+11   7.0154e+04
2.1749e+11   7.0111e+04
2.1845e+11   7.0069e+04
2.1942e+11   7.0027e+04
2.2039e+11   6.9985e+04
2.2136e+11   6.9943e+04
2.2234e+11   6.9900e+04
2.2333e+11   6.9858e+04
2.2432e+11   6.9816e+04
2.2531e+11   6.9774e+04
2.2631e+11   6.9731e+04
2.2731e+11   6.9689e+04
2.2832e+11   6.9647e+04
2.2933e+11   6.9605e+04
2.3035e+11   6.9562e+04
2.3137e+11   6.9520e+04
2.3240e+11   6.9478e+04
2.3343e+11   6.9436e+04
2.3447e+11   6.9393e+04
2.3551e+11   6.9351e+04
2.3656e+11   6.9309e+04
2.3761e+11   6.9267e+04
2.3867e+11   6.9224e+04
2.3973e+11   6.9182e+04
2.4079e+11   6.9140e+04
2.4187e+11   6.9098e+04
2.4294e+11   6.9055e+04
2.4403e+11   6.9013e+04
2.4511e+11   6.8971e+04
2.4621e+11   6.8929e+04
2.4730e+11   6.8887e+04
2.4841e+11   6.8844e+04
2.4952e+11   6.8802e+04
2.5063e+11   6.8760e+04
2.5175e+11   6.8718e+04
2.5287e+11   6.8675e+04
2.5400e+11   6.8633e+04
2.5514e+11   6.8591e+04
2.5628e+11   6.8549e+04
2.5742e+11   6.8506e+04
2.5858e+11   6.8464e+04
2.5973e+11   6.8422e+04
2.6090e+11   6.8380e+04
2.6206e+11   6.8338e+04
2.6324e+11   6.8295e+04
2.6442e+11   6.8253e+04
2.6560e+11   6.8211e+04
2.6679e+11   6.8169e+04
2.6799e+11   6.8126e+04
2.6919e+11   6.8084e+04
2.7040e+11   6.8042e+04
2.7161e+11   6.8000e+04
2.7283e+11   6.7957e+04
2.7406e+11   6.7915e+04
2.7529e+11   6.7873e+04
2.7653e+11   6.7831e+04
2.7777e+11   6.7789e+04
2.7902e+11   6.7746e+04
2.8027e+11   6.7704e+04
2.8153e+11   6.7662e+04
2.8280e+11   6.7620e+04
2.8408e+11   6.7577e+04
2.8535e+11   6.7535e+04
2.8664e+11   6.7493e+04
2.8793e+11   6.7451e+04
2.8923e+11   6.7409e+04
2.9053e+11   6.7366e+04
2.9185e+11   6.7324e+04
2.9316e+11   6.7282e+04
2.9449e+11   6.7240e+04
2.9582e+11   6.7197e+04
2.9715e+11   6.7155e+04
2.9849e+11   6.7113e+04
2.9984e+11   6.7071e+04
3.0120e+11   6.7028e+04
3.0256e+11   6.6986e+04
3.0393e+11   6.6944e+04
3.0530e+11   6.6902e+04
3.0669e+11   6.6860e+04
3.0808e+11   6.6817e+04
3.0947e+11   6.6775e+04
3.1087e+11   6.6733e+04
3.1228e+11   6.6691e+04
3.1370e+11   6.6648e+04
3.1512e+11   6.6606e+04
3.1655e+11   6.6564e+04
3.1799e+11   6.6522e+04
3.1943e+11   6.6480e+04
3.2088e+11   6.6437e+04
3.2234e+11   6.6395e+04
3.2380e+11   6.6353e+04
3.2527e+11   6.6311e+04
3.2675e+11   6.6269e+04
3.2824e+11   6.6226e+04
3.2973e+11   6.6184e+04
3.3123e+11   6.6142e+04
3.3274e+11   6.6100e+04
3.3425e+11   6.6057e+04
3.3578e+11   6.6015e+04
3.3731e+11   6.5973e+04
3.3884e+11   6.5931e+04
3.4039e+11   6.5889e+04
3.4194e+11   6.5846e+04
3.4350e+11   6.5804e+04
3.4507e+11   6.5762e+04
3.4664e+11   6.5720e+04
3.4822e+11   6.5677e+04
3.4981e+11   6.5635e+04
3.5141e+11   6.5593e+04
3.5302e+11   6.5551e+04
3.5463e+11   6.5509e+04
3.5625e+11   6.5466e+04
3.5788e+11   6.5424e+04
3.5952e+11   6.5382e+04
3.6117e+11   6.5340e+04
3.6282e+11   6.5298e+04
3.6448e+11   6.5255e+04
3.6615e+11   6.5213e+04
3.6783e+11   6.5171e+04
3.6951e+11   6.5129e+04
3.7121e+11   6.5087e+04
3.7291e+11   6.5044e+04
3.7462e+11   6.5002e+04
3.7634e+11   6.4960e+04
3.7807e+11   6.4918e+04
3.7981e+11   6.4875e+04
3.8155e+11   6.4833e+04
3.8330e+11   6.4791e+04
3.8506e+11   6.4749e+04
3.8683e+11   6.4707e+04
3.8861e+11   6.4664e+04
3.9040e+11   6.4622e+04
3.9220e+11   6.4580e+04
3.9400e+11   6.4538e+04
3.9582e+11   6.4496e+04
3.9764e+11   6.4453e+04
3.9947e+11   6.4411e+04
4.0131e+11   6.4369e+04
4.0316e+11   6.4327e+04
4.0502e+11   6.4285e+04
4.0689e+11   6.4242e+04
4.0877e+11   6.4200e+04
4.1066e+11   6.4158e+04
4.1255e+11   6.4116e+04
4.1446e+11   6.4074e+04
4.1637e+11   6.4031e+04
4.1830e+11   6.3989e+04
4.2023e+11   6.3947e+04
4.2217e+11   6.3905e+04
4.2412e+11   6.3863e+04
4.2609e+11   6.3820e+04
4.2806e+11   6.3778e+04
4.3004e+11   6.3736e+04
4.3203e+11   6.3694e+04
4.3403e+11   6.3652e+04
4.3604e+11   6.3609e+04
4.3806e+11   6.3567e+04
4.4010e+11   6.3525e+04
4.4214e+11   6.3483e+04
4.4419e+11   6.3441e+04
4.4625e+11   6.3398e+04
4.4832e+11   6.3356e+04
