Dia: 16.0 m | Vel: 20.0 km/s | theta: 45.0 deg | Strength: 1.0e+05 Pa
Power (W)    Altitude (m)
7.6740e+10   9.5674e+04
7.7022e+10   9.5631e+04
7.7305e+10   9.5589e+04
7.7589e+10   9.5547e+04
7.7875e+10   9.5504e+04
7.8161e+10   9.5462e+04
7.8449e+10   9.5419e+04
7.8738e+10   9.5377e+04
7.9028e+10   9.5335e+04
7.9319e+10   9.5292e+04
7.9611e+10   9.5250e+04
7.9905e+10   9.5207e+04
8.0199e+10   9.5165e+04
8.0495e+10   9.5123e+04
8.0792e+10   9.5080e+04
8.1090e+10   9.5038e+04
8.1390e+10   9.4995e+04
8.1690e+10   9.4953e+04
8.1992e+10   9.4911e+04
8.2295e+10   9.4868e+04
8.2599e+10   9.4826e+04
8.2904e+10   9.4783e+04
8.3211e+10   9.4741e+04
8.3519e+10   9.4699e+04
8.3828e+10   9.4656e+04
8.4138e+10   9.4614e+04
8.4449e+10   9.4572e+04
8.4762e+10   9.4529e+04
8.5076e+10   9.4487e+04
8.5391e+10   9.4444e+04
8.5708e+10   9.4402e+04
8.6026e+10   9.4360e+04
8.6345e+10   9.4317e+04
8.6665e+10   9.4275e+04
8.6986e+10   9.4232e+04
8.7309e+10   9.4190e+04
8.7633e+10   9.4148e+04
8.7959e+10   9.4105e+04
8.8286e+10   9.4063e+04
8.8614e+10   9.4020e+04
8.8943e+10   9.3978e+04
8.9274e+10   9.3936e+04
8.9606e+10   9.3893e+04
8.9939e+10   9.3851e+04
9.0274e+10   9.3808e+04
9.0610e+10   9.3766e+04
9.0947e+10   9.3724e+04
9.1286e+10   9.3681e+04
9.1626e+10   9.3639e+04
9.1968e+10   9.3597e+04
9.2311e+10   9.3554e+04
9.2655e+10   9.3512e+04
9.3001e+10   9.3469e+04
9.3348e+10   9.3427e+04
9.3696e+10   9.3385e+04
9.4046e+10   9.3342e+04
9.4397e+10   9.3300e+04
9.4750e+10   9.3257e+04
9.5104e+10   9.3215e+04
9.5459e+10   9.3173e+04
9.5816e+10   9.3130e+04
9.6175e+10   9.3088e+04
9.6534e+10   9.3046e+04
9.6896e+10   9.3003e+04
9.7258e+10   9.2961e+04
9.7623e+10   9.2918e+04
9.7988e+10   9.2876e+04
9.8355e+10   9.2834e+04
9.8724e+10   9.2791e+04
9.9094e+10   9.2749e+04
9.9466e+10   9.2706e+04
9.9839e+10   9.2664e+04
1.0021e+11   9.2622e+04
1.0059e+11   9.2579e+04
1.0097e+11   9.2537e+04
1.0135e+11   9.2495e+04
1.0173e+11   9.2452e+04
1.0211e+11   9.2410e+04
1.0249e+11   9.2367e+04
1.0288e+11   9.2325e+04
1.0327e+11   9.2283e+04
1.0365e+11   9.2240e+04
1.0404e+11   9.2198e+04
1.0444e+11   9.2156e+04
1.0483e+11   9.2113e+04
1.0522e+11   9.2071e+04
1.0562e+11   9.2028e+04
1.0602e+11   9.1986e+04
1.0642e+11   9.1944e+04
1.0682e+11   9.1901e+04
1.0722e+11   9.1859e+04
1.0763e+11   9.1816e+04
1.0803e+11   9.1774e+04
1.0844e+11   9.1732e+04
1.0885e+11   9.1689e+04
1.0926e+11   9.1647e+04
1.0967e+11   9.1605e+04
1.1009e+11   9.1562e+04
1.1051e+11   9.1520e+04
1.1092e+11   9.1477e+04
1.1134e+11   9.1435e+04
1.1176e+11   9.1393e+04
1.1219e+11   9.1350e+04
1.1261e+11   9.1308e+04
1.1304e+11   9.1266e+04
1.1347e+11   9.1223e+04
1.1390e+11   9.1181e+04
1.1433e+11   9.1138e+04
1.1476e+11   9.1096e+04
1.1520e+11   9.1054e+04
1.1564e+11   9.1011e+04
1.1607e+11   9.0969e+04
1.1652e+11   9.0927e+04
1.1696e+11   9.0884e+04
1.1740e+11   9.0842e+04
1.1785e+11   9.0800e+04
1.1830e+11   9.0757e+04
1.1875e+11   9.0715e+04
1.1920e+11   9.0672e+04
1.1965e+11   9.0630e+04
1.2011e+11   9.0588e+04
1.2056e+11   9.0545e+04
1.2102e+11   9.0503e+04
1.2148e+11   9.0461e+04
1.2195e+11   9.0418e+04
1.2241e+11   9.0376e+04
1.2288e+11   9.0333e+04
1.2335e+11   9.0291e+04
1.2382e+11   9.0249e+04
1.2429e+11   9.0206e+04
1.2476e+11   9.0164e+04
1.2524e+11   9.0122e+04
1.2572e+11   9.0079e+04
1.2620e+11   9.0037e+04
1.2668e+11   8.9995e+04
1.2717e+11   8.9952e+04
1.2765e+11   8.9910e+04
1.2814e+11   8.9867e+04
1.2863e+11   8.9825e+04
1.2912e+11   8.9783e+04
1.2962e+11   8.9740e+04
1.3011e+11   8.9698e+04
1.3061e+11   8.9656e+04
1.3111e+11   8.9613e+04
1.3162e+11   8.9571e+04
1.3212e+11   8.9529e+04
1.3263e+11   8.9486e+04
1.3314e+11   8.9444e+04
1.3365e+11   8.9401e+04
1.3416e+11   8.9359e+04
1.3468e+11   8.9317e+04
1.3519e+11   8.9274e+04
1.3571e+11   8.9232e+04
1.3623e+11   8.9190e+04
1.3676e+11   8.9147e+04
1.3728e+11   8.9105e+04
1.3781e+11   8.9063e+04
1.3834e+11   8.9020e+04
1.3888e+11   8.8978e+04
1.3941e+11   8.8935e+04
1.3995e+11   8.8893e+04
1.4049e+11   8.8851e+04
1.4103e+11   8.8808e+04
1.4157e+11   8.8766e+04
1.4212e+11   8.8724e+04
1.4267e+11   8.8681e+04
1.4322e+11   8.8639e+04
1.4377e+11   8.8597e+04
1.4432e+11   8.8554e+04
1.4488e+11   8.8512e+04
1.4544e+11   8.8470e+04
1.4600e+11   8.8427e+04
1.4657e+11   8.8385e+04
1.4714e+11   8.8342e+04
1.4770e+11   8.8300e+04
1.4828e+11   8.8258e+04
1.4885e+11   8.8215e+04
1.4943e+11   8.8173e+04
1.5001e+11   8.8131e+04
1.5059e+11   8.8088e+04
1.5117e+11   8.8046e+04
1.5176e+11   8.8004e+04
1.5234e+11   8.7961e+04
1.5294e+11   8.7919e+04
1.5353e+11   8.7877e+04
1.5412e+11   8.7834e+04
1.5472e+11   8.7792e+04
1.5532e+11   8.7750e+04
1.5593e+11   8.7707e+04
1.5653e+11   8.7665e+04
1.5714e+11   8.7622e+04
1.5775e+11   8.7580e+04
1.5837e+11   8.7538e+04
1.5898e+11   8.7495e+04
1.5960e+11   8.7453e+04
1.6022e+11   8.7411e+04
1.6085e+11   8.7368e+04
1.6147e+11   8.7326e+04
1.6210e+11   8.7284e+04
1.6273e+11   8.7241e+04
1.6337e+11   8.7199e+04
1.6401e+11   8.7157e+04
1.6465e+11   8.7114e+04
1.6529e+11   8.7072e+04
1.6593e+11   8.7030e+04
1.6658e+11   8.6987e+04
1.6723e+11   8.6945e+04
1.6789e+11   8.6903e+04
1.6854e+11   8.6860e+04
1.6920e+11   8.6818e+04
1.6986e+11   8.6775e+04
1.7053e+11   8.6733e+04
1.7119e+11   8.6691e+04
1.7186e+11   8.6648e+04
1.7254e+11   8.6606e+04
1.7321e+11   8.6564e+04
1.7389e+11   8.6521e+04
1.7457e+11   8.6479e+04
1.7526e+11   8.6437e+04
1.7595e+11   8.6394e+04
1.7664e+11   8.6352e+04
1.7733e+11   8.6310e+04
1.7803e+11   8.6267e+04
1.7872e+11   8.6225e+04
1.7943e+11   8.6183e+04
1.8013e+11   8.6140e+04
1.8084e+11   8.6098e+04
1.8155e+11   8.6056e+04
1.8226e+11   8.6013e+04
1.8298e+11   8.5971e+04
1.8370e+11   8.5929e+04
1.8442e+11   8.5886e+04
1.8515e+11   8.5844e+04
1.8588e+11   8.5802e+04
1.8661e+11   8.5759e+04
1.8735e+11   8.5717e+04
1.8809e+11   8.5675e+04
1.8883e+11   8.5632e+04
1.8957e+11   8.5590e+04
1.9032e+11   8.5548e+04
1.9107e+11   8.5505e+04
1.9183e+11   8.5463e+04
1.9258e+11   8.5421e+04
1.9334e+11   8.5378e+04
1.9411e+11   8.5336e+04
1.9488e+11   8.5294e+04
1.9565e+11   8.5251e+04
1.9642e+11   8.5209e+04
1.9720e+11   8.5167e+04
1.9798e+11   8.5124e+04
1.9876e+11   8.5082e+04
1.9955e+11   8.5040e+04
2.0034e+11   8.4997e+04
2.0113e+11   8.4955e+04
2.0193e+11   8.4912e+04
2.0273e+11   8.4870e+04
2.0354e+11   8.4828e+04
2.0434e+11   8.4785e+04
2.0516e+11   8.4743e+04
2.0597e+11   8.4701e+04
2.0679e+11   8.4658e+04
2.0761e+11   8.4616e+04
2.0843e+11   8.4574e+04
2.0926e+11   8.4531e+04
2.1010e+11   8.4489e+04
2.1093e+11   8.4447e+04
2.1177e+11   8.4404e+04
2.1261e+11   8.4362e+04
2.1346e+11   8.4320e+04
2.1431e+11   8.4278e+04
2.1516e+11   8.4235e+04
2.1602e+11   8.4193e+04
2.1688e+11   8.4151e+04
2.1775e+11   8.4108e+04
2.1862e+11   8.4066e+04
2.1949e+11   8.4024e+04
2.2036e+11   8.3981e+04
2.2124e+11   8.3939e+04
2.2213e+11   8.3897e+04
2.2302e+11   8.3854e+04
2.2391e+11   8.3812e+04
2.2480e+11   8.3770e+04
2.2570e+11   8.3727e+04
2.2660e+11   8.3685e+04
2.2751e+11   8.3643e+04
2.2842e+11   8.3600e+04
2.2934e+11   8.3558e+04
2.3025e+11   8.3516e+04
2.3118e+11   8.3473e+04
2.3210e+11   8.3431e+04
2.3303e+11   8.3389e+04
2.3397e+11   8.3346e+04
2.3491e+11   8.3304e+04
2.3585e+11   8.3262e+04
2.3680e+11   8.3219e+04
2.3775e+11   8.3177e+04
2.3870e+11   8.3135e+04
2.3966e+11   8.3092e+04
2.4062e+11   8.3050e+04
2.4159e+11   8.3008e+04
2.4256e+11   8.2965e+04
2.4354e+11   8.2923e+04
2.4452e+11   8.2881e+04
2.4550e+11   8.2838e+04
2.4649e+11   8.2796e+04
2.4749e+11   8.2754e+04
2.4848e+11   8.2711e+04
2.4948e+11   8.2669e+04
2.5049e+11   8.2627e+04
2.5150e+11   8.2584e+04
2.5251e+11   8.2542e+04
2.5353e+11   8.2500e+04
2.5456e+11   8.2458e+04
2.5558e+11   8.2415e+04
2.5662e+11   8.2373e+04
2.5765e+11   8.2331e+04
2.5870e+11   8.2288e+04
2.5974e+11   8.2246e+04
2.6079e+11   8.2204e+04
2.6185e+11   8.2161e+04
2.6291e+11   8.2119e+04
2.6397e+11   8.2077e+04
2.6504e+11   8.2034e+04
2.6611e+11   8.1992e+04
2.6719e+11   8.1950e+04
2.6828e+11   8.1907e+04
2.6936e+11   8.1865e+04
2.7046e+11   8.1823e+04
2.7155e+11   8.1780e+04
2.7265e+11   8.1738e+04
2.7376e+11   8.1696e+04
2.7487e+11   8.1653e+04
2.7599e+11   8.1611e+04
2.7711e+11   8.1569e+04
2.7824e+11   8.1527e+04
2.7937e+11   8.1484e+04
2.8051e+11   8.1442e+04
2.8165e+11   8.1400e+04
2.8279e+11   8.1357e+04
2.8394e+11   8.1315e+04
2.8510e+11   8.1273e+04
2.8626e+11   8.1230e+04
2.8743e+11   8.1188e+04
2.8860e+11   8.1146e+04
2.8978e+11   8.1103e+04
2.9096e+11   8.1061e+04
2.9215e+11   8.1019e+04
2.9334e+11   8.0976e+04
2.9454e+11   8.0934e+04
2.9574e+11   8.0892e+04
2.9695e+11   8.0850e+04
2.9816e+11   8.0807e+04
2.9938e+11   8.0765e+04
3.0060e+11   8.0723e+04
3.0183e+11   8.0680e+04
3.0307e+11   8.0638e+04
3.0431e+11   8.0596e+04
3.0556e+11   8.0553e+04
3.0681e+11   8.0511e+04
3.0807e+11   8.0469e+04
3.0933e+11   8.0426e+04
3.1060e+11   8.0384e+04
3.1187e+11   8.0342e+04
3.1315e+11   8.0300e+04
3.1443e+11   8.0257e+04
3.1572e+11   8.0215e+04
3.1702e+11   8.0173e+04
3.1832e+11   8.0130e+04
3.1963e+11   8.0088e+04
3.2095e+11   8.0046e+04
3.2227e+11   8.0003e+04
3.2359e+11   7.9961e+04
3.2492e+11   7.9919e+04
3.2626e+11   7.9877e+04
3.2760e+11   7.9834e+04
3.2895e+11   7.9792e+04
3.3031e+11   7.9750e+04
3.3167e+11   7.9707e+04
3.3303e+11   7.9665e+04
3.3441e+11   7.9623e+04
3.3579e+11   7.9580e+04
3.3717e+11   7.9538e+04
3.3856e+11   7.9496e+04
3.3996e+11   7.9453e+04
3.4137e+11   7.9411e+04
3.4278e+11   7.9369e+04
3.4419e+11   7.9327e+04
3.4562e+11   7.9284e+04
3.4705e+11   7.9242e+04
3.4848e+11   7.9200e+04
3.4992e+11   7.9157e+04
3.5137e+11   7.9115e+04
3.5283e+11   7.9073e+04
3.5429e+11   7.9030e+04
3.5576e+11   7.8988e+04
3.5723e+11   7.8946e+04
3.5871e+11   7.8904e+04
3.6020e+11   7.8861e+04
3.6169e+11   7.8819e+04
3.6320e+11   7.8777e+04
3.6470e+11   7.8734e+04
3.6622e+11   7.8692e+04
3.6774e+11   7.8650e+04
3.6927e+11   7.8608e+04
3.7080e+11   7.8565e+04
3.7234e+11   7.8523e+04
3.7389e+11   7.8481e+04
3.7545e+11   7.8438e+04
3.7701e+11   7.8396e+04
3.7858e+11   7.8354e+04
3.8016e+11   7.8311e+04
3.8174e+11   7.8269e+04
3.8333e+11   7.8227e+04
3.8493e+11   7.8185e+04
3.8653e+11   7.8142e+04
3.8815e+11   7.8100e+04
3.8977e+11   7.8058e+04
3.9139e+11   7.8015e+04
3.9303e+11   7.7973e+04
3.9467e+11   7.7931e+04
3.9632e+11   7.7889e+04
3.9798e+11   7.7846e+04
3.9964e+11   7.7804e+04
4.0131e+11   7.7762e+04
4.0299e+11   7.7719e+04
4.0468e+11   7.7677e+04
4.0637e+11   7.7635e+04
4.0807e+11   7.7592e+04
4.0978e+11   7.7550e+04
4.1150e+11   7.7508e+04
4.1322e+11   7.7466e+04
4.1496e+11   7.7423e+04
4.1670e+11   7.7381e+04
4.1844e+11   7.7339e+04
4.2020e+11   7.7296e+04
4.2197e+11   7.7254e+04
4.2374e+11   7.7212e+04
4.2552e+11   7.7170e+04
4.2731e+11   7.7127e+04
4.2910e+11   7.7085e+04
4.3091e+11   7.7043e+04
4.3272e+11   7.7000e+04
4.3454e+11   7.6958e+04
4.3637e+11   7.6916e+04
4.3821e+11   7.6874e+04
4.4005e+11   7.6831e+04
4.4191e+11   7.6789e+04
4.4377e+11   7.6747e+04
4.4564e+11   7.6704e+04
4.4752e+11   7.6662e+04
4.4941e+11   7.6620e+04
4.5131e+11   7.6578e+04
4.5321e+11   7.6535e+04
4.5512e+11   7.6493e+04
4.5705e+11   7.6451e+04
4.5898e+11   7.6408e+04
4.6092e+11   7.6366e+04
4.6287e+11   7.6324e+04
4.6483e+11   7.6282e+04
4.6679e+11   7.6239e+04
4.6877e+11   7.6197e+04
4.7075e+11   7.6155e+04
4.7275e+11   7.6112e+04
4.7475e+11   7.6070e+04
4.7676e+11   7.6028e+04
4.7878e+11   7.5986e+04
4.8081e+11   7.5943e+04
4.8285e+11   7.5901e+04
4.8490e+11   7.5859e+04
4.8696e+11   7.5817e+04
4.8903e+11   7.5774e+04
4.9111e+11   7.5732e+04
4.9319e+11   7.5690e+04
4.9529e+11   7.5647e+04
4.9740e+11   7.5605e+04
4.9951e+11   7.5563e+04
5.0164e+11   7.5521e+04
5.0377e+11   7.5478e+04
5.0592e+11   7.5436e+04
5.0807e+11   7.5394e+04
5.1024e+11   7.5351e+04
5.1241e+11   7.5309e+04
5.1460e+11   7.5267e+04
5.1679e+11   7.5225e+04
5.1900e+11   7.5182e+04
5.2121e+11   7.5140e+04
5.2344e+11   7.5098e+04
5.2567e+11   7.5056e+04
5.2792e+11   7.5013e+04
5.3017e+11   7.4971e+04
5.3244e+11   7.4929e+04
5.3472e+11   7.4886e+04
5.3700e+11   7.4844e+04
5.3930e+11   7.4802e+04
5.4161e+11   7.4760e+04
5.4393e+11   7.4717e+04
5.4626e+11   7.4675e+04
5.4860e+11   7.4633e+04
5.5095e+11   7.4591e+04
5.5331e+11   7.4548e+04
5.5568e+11   7.4506e+04
5.5807e+11   7.4464e+04
5.6046e+11   7.4421e+04
5.6287e+11   7.4379e+04
5.6529e+11   7.4337e+04
5.6771e+11   7.4295e+04
5.7015e+11   7.4252e+04
5.7261e+11   7.4210e+04
5.7507e+11   7.4168e+04
5.7754e+11   7.4126e+04
5.8003e+11   7.4083e+04
5.8252e+11   7.4041e+04
5.8503e+11   7.3999e+04
5.8755e+11   7.3957e+04
5.9008e+11   7.3914e+04
5.9263e+11   7.3872e+04
5.9518e+11   7.3830e+04
5.9775e+11   7.3787e+04
6.0033e+11   7.3745e+04
6.0292e+11   7.3703e+04
6.0552e+11   7.3661e+04
6.0813e+11   7.3618e+04
6.1076e+11   7.3576e+04
6.1340e+11   7.3534e+04
6.1605e+11   7.3492e+04
6.1872e+11   7.3449e+04
6.2139e+11   7.3407e+04
6.2408e+11   7.3365e+04
6.2678e+11   7.3323e+04
6.2950e+11   7.3280e+04
6.3222e+11   7.3238e+04
6.3496e+11   7.3196e+04
6.3771e+11   7.3153e+04
6.4048e+11   7.3111e+04
6.4326e+11   7.3069e+04
6.4605e+11   7.3027e+04
6.4885e+11   7.2984e+04
6.5167e+11   7.2942e+04
6.5450e+11   7.2900e+04
6.5734e+11   7.2858e+04
6.6020e+11   7.2815e+04
6.6307e+11   7.2773e+04
6.6595e+11   7.2731e+04
6.6885e+11   7.2689e+04
6.7176e+11   7.2646e+04
6.7468e+11   7.2604e+04
6.7762e+11   7.2562e+04
6.8057e+11   7.2520e+04
6.8354e+11   7.2477e+04
6.8652e+11   7.2435e+04
6.8951e+11   7.2393e+04
6.9252e+11   7.2351e+04
6.9554e+11   7.2308e+04
6.9857e+11   7.2266e+04
7.0162e+11   7.2224e+04
7.0469e+11   7.2182e+04
7.0777e+11   7.2139e+04
7.1086e+11   7.2097e+04
7.1397e+11   7.2055e+04
7.1709e+11   7.2013e+04
7.2023e+11   7.1970e+04
7.2338e+11   7.1928e+04
7.2655e+11   7.1886e+04
7.2973e+11   7.1843e+04
7.3292e+11   7.1801e+04
7.3613e+11   7.1759e+04
7.3936e+11   7.1717e+04
7.4260e+11   7.1674e+04
7.4586e+11   7.1632e+04
7.4913e+11   7.1590e+04
7.5242e+11   7.1548e+04
7.5573e+11   7.1505e+04
7.5904e+11   7.1463e+04
7.6238e+11   7.1421e+04
7.6573e+11   7.1379e+04
7.6910e+11   7.1336e+04
7.7248e+11   7.1294e+04
7.7588e+11   7.1252e+04
7.7929e+11   7.1210e+04
7.8272e+11   7.1167e+04
7.8617e+11   7.1125e+04
7.8963e+11   7.1083e+04
7.9311e+11   7.1041e+04
7.9661e+11   7.0998e+04
8.0012e+11   7.0956e+04
8.0365e+11   7.0914e+04
8.0720e+11   7.0872e+04
8.1076e+11   7.0829e+04
8.1434e+11   7.0787e+04
8.1794e+11   7.0745e+04
8.2155e+11   7.0703e+04
8.2518e+11   7.0660e+04
8.2883e+11   7.0618e+04
8.3250e+11   7.0576e+04
8.3618e+11   7.0534e+04
8.3988e+11   7.0491e+04
8.4360e+11   7.0449e+04
8.4734e+11   7.0407e+04
8.5109e+11   7.0365e+04
8.5486e+11   7.0323e+04
8.5865e+11   7.0280e+04
8.6246e+11   7.0238e+04
8.6629e+11   7.0196e+04
8.7013e+11   7.0154e+04
8.7399e+11   7.0111e+04
8.7787e+11   7.0069e+04
8.8177e+11   7.0027e+04
8.8569e+11   6.9985e+04
8.8963e+11   6.9942e+04
8.9359e+11   6.9900e+04
8.9756e+11   6.9858e+04
9.0155e+11   6.9816e+04
9.0557e+11   6.9773e+04
9.0960e+11   6.9731e+04
9.1365e+11   6.9689e+04
9.1772e+11   6.9647e+04
9.2181e+11   6.9604e+04
9.2592e+11   6.9562e+04
9.3005e+11   6.9520e+04
9.3420e+11   6.9478e+04
9.3837e+11   6.9435e+04
9.4256e+11   6.9393e+04
9.4677e+11   6.9351e+04
9.5100e+11   6.9309e+04
9.5525e+11   6.9266e+04
9.5952e+11   6.9224e+04
9.6381e+11   6.9182e+04
9.6812e+11   6.9140e+04
9.7246e+11   6.9098e+04
9.7681e+11   6.9055e+04
9.8118e+11   6.9013e+04
9.8558e+11   6.8971e+04
9.9000e+11   6.8929e+04
9.9443e+11   6.8886e+04
9.9889e+11   6.8844e+04
1.0034e+12   6.8802e+04
1.0079e+12   6.8760e+04
1.0124e+12   6.8717e+04
1.0169e+12   6.8675e+04
1.0215e+12   6.8633e+04
1.0261e+12   6.8591e+04
1.0307e+12   6.8548e+04
1.0354e+12   6.8506e+04
1.0400e+12   6.8464e+04
1.0447e+12   6.8422e+04
1.0494e+12   6.8380e+04
1.0541e+12   6.8337e+04
1.0589e+12   6.8295e+04
1.0636e+12   6.8253e+04
1.0684e+12   6.8211e+04
1.0732e+12   6.8168e+04
1.0781e+12   6.8126e+04
1.0829e+12   6.8084e+04
1.0878e+12   6.8042e+04
1.0927e+12   6.7999e+04
1.0977e+12   6.7957e+04
1.1026e+12   6.7915e+04
1.1076e+12   6.7873e+04
1.1126e+12   6.7831e+04
1.1177e+12   6.7788e+04
1.1227e+12   6.7746e+04
1.1278e+12   6.7704e+04
1.1329e+12   6.7662e+04
1.1380e+12   6.7619e+04
1.1432e+12   6.7577e+04
1.1484e+12   6.7535e+04
1.1536e+12   6.7493e+04
1.1588e+12   6.7450e+04
1.1641e+12   6.7408e+04
1.1693e+12   6.7366e+04
1.1746e+12   6.7324e+04
1.1800e+12   6.7282e+04
1.1853e+12   6.7239e+04
1.1907e+12   6.7197e+04
1.1961e+12   6.7155e+04
1.2016e+12   6.7113e+04
1.2070e+12   6.7070e+04
1.2125e+12   6.7028e+04
1.2180e+12   6.6986e+04
1.2236e+12   6.6944e+04
1.2292e+12   6.6902e+04
1.2348e+12   6.6859e+04
1.2404e+12   6.6817e+04
1.2460e+12   6.6775e+04
1.2517e+12   6.6733e+04
1.2574e+12   6.6690e+04
1.2632e+12   6.6648e+04
1.2689e+12   6.6606e+04
1.2747e+12   6.6564e+04
1.2806e+12   6.6522e+04
1.2864e+12   6.6479e+04
1.2923e+12   6.6437e+04
1.2982e+12   6.6395e+04
1.3041e+12   6.6353e+04
1.3101e+12   6.6310e+04
1.3161e+12   6.6268e+04
1.3221e+12   6.6226e+04
1.3282e+12   6.6184e+04
1.3343e+12   6.6142e+04
1.3404e+12   6.6099e+04
1.3465e+12   6.6057e+04
1.3527e+12   6.6015e+04
1.3589e+12   6.5973e+04
1.3651e+12   6.5930e+04
1.3714e+12   6.5888e+04
1.3777e+12   6.5846e+04
1.3840e+12   6.5804e+04
1.3904e+12   6.5762e+04
1.3968e+12   6.5719e+04
1.4032e+12   6.5677e+04
1.4097e+12   6.5635e+04
1.4162e+12   6.5593e+04
1.4227e+12   6.5551e+04
1.4292e+12   6.5508e+04
1.4358e+12   6.5466e+04
1.4424e+12   6.5424e+04
1.4491e+12   6.5382e+04
1.4558e+12   6.5339e+04
1.4625e+12   6.5297e+04
1.4692e+12   6.5255e+04
1.4760e+12   6.5213e+04
1.4828e+12   6.5171e+04
1.4897e+12   6.5128e+04
1.4966e+12   6.5086e+04
1.5035e+12   6.5044e+04
1.5104e+12   6.5002e+04
1.5174e+12   6.4960e+04
1.5244e+12   6.4917e+04
1.5315e+12   6.4875e+04
1.5386e+12   6.4833e+04
1.5457e+12   6.4791e+04
1.5529e+12   6.4749e+04
1.5601e+12   6.4706e+04
1.5673e+12   6.4664e+04
1.5746e+12   6.4622e+04
1.5819e+12   6.4580e+04
1.5892e+12   6.4537e+04
1.5966e+12   6.4495e+04
1.6040e+12   6.4453e+04
1.6115e+12   6.4411e+04
1.6189e+12   6.4369e+04
1.6265e+12   6.4326e+04
1.6340e+12   6.4284e+04
1.6416e+12   6.4242e+04
1.6493e+12   6.4200e+04
1.6569e+12   6.4158e+04
1.6647e+12   6.4115e+04
1.6724e+12   6.4073e+04
1.6802e+12   6.4031e+04
1.6880e+12   6.3989e+04
1.6959e+12   6.3947e+04
1.7038e+12   6.3904e+04
1.7118e+12   6.3862e+04
1.7198e+12   6.3820e+04
1.7278e+12   6.3778e+04
1.7359e+12   6.3736e+04
1.7440e+12   6.3693e+04
1.7521e+12   6.3651e+04
1.7603e+12   6.3609e+04
1.7685e+12   6.3567e+04
1.7768e+12   6.3525e+04
1.7851e+12   6.3482e+04
1.7935e+12   6.3440e+04
1.8019e+12   6.3398e+04
1.8103e+12   6.3356e+04
