Dia: 4.0 m | Vel: 20.0 km/s | theta: 45.0 deg | Strength: 1.0e+05 Pa
Power (W)    Altitude (m)
6.5693e+09   9.2071e+04
6.5940e+09   9.2028e+04
6.6188e+09   9.1986e+04
6.6438e+09   9.1944e+04
6.6688e+09   9.1901e+04
6.6939e+09   9.1859e+04
6.7191e+09   9.1817e+04
6.7444e+09   9.1774e+04
6.7698e+09   9.1732e+04
6.7953e+09   9.1689e+04
6.8209e+09   9.1647e+04
6.8467e+09   9.1605e+04
6.8725e+09   9.1562e+04
6.8984e+09   9.1520e+04
6.9245e+09   9.1477e+04
6.9506e+09   9.1435e+04
6.9769e+09   9.1393e+04
7.0032e+09   9.1350e+04
7.0297e+09   9.1308e+04
7.0562e+09   9.1266e+04
7.0829e+09   9.1223e+04
7.1097e+09   9.1181e+04
7.1366e+09   9.1139e+04
7.1636e+09   9.1096e+04
7.1907e+09   9.1054e+04
7.2180e+09   9.1011e+04
7.2453e+09   9.0969e+04
7.2728e+09   9.0927e+04
7.3003e+09   9.0884e+04
7.3280e+09   9.0842e+04
7.3558e+09   9.0800e+04
7.3837e+09   9.0757e+04
7.4117e+09   9.0715e+04
7.4398e+09   9.0672e+04
7.4681e+09   9.0630e+04
7.4964e+09   9.0588e+04
7.5249e+09   9.0545e+04
7.5535e+09   9.0503e+04
7.5822e+09   9.0461e+04
7.6111e+09   9.0418e+04
7.6400e+09   9.0376e+04
7.6691e+09   9.0333e+04
7.6983e+09   9.0291e+04
7.7276e+09   9.0249e+04
7.7570e+09   9.0206e+04
7.7865e+09   9.0164e+04
7.8162e+09   9.0122e+04
7.8460e+09   9.0079e+04
7.8759e+09   9.0037e+04
7.9059e+09   8.9995e+04
7.9361e+09   8.9952e+04
7.9664e+09   8.9910e+04
7.9968e+09   8.9867e+04
8.0273e+09   8.9825e+04
8.0579e+09   8.9783e+04
8.0887e+09   8.9740e+04
8.1196e+09   8.9698e+04
8.1507e+09   8.9656e+04
8.1818e+09   8.9613e+04
8.2131e+09   8.9571e+04
8.2445e+09   8.9529e+04
8.2761e+09   8.9486e+04
8.3078e+09   8.9444e+04
8.3396e+09   8.9401e+04
8.3715e+09   8.9359e+04
8.4036e+09   8.9317e+04
8.4358e+09   8.9274e+04
8.4681e+09   8.9232e+04
8.5006e+09   8.9190e+04
8.5332e+09   8.9147e+04
8.5659e+09   8.9105e+04
8.5988e+09   8.9063e+04
8.6318e+09   8.9020e+04
8.6650e+09   8.8978e+04
8.6982e+09   8.8935e+04
8.7317e+09   8.8893e+04
8.7652e+09   8.8851e+04
8.7989e+09   8.8808e+04
8.8328e+09   8.8766e+04
8.8667e+09   8.8724e+04
8.9009e+09   8.8681e+04
8.9351e+09   8.8639e+04
8.9695e+09   8.8597e+04
9.0041e+09   8.8554e+04
9.0387e+09   8.8512e+04
9.0736e+09   8.8470e+04
9.1086e+09   8.8427e+04
9.1437e+09   8.8385e+04
9.1789e+09   8.8342e+04
9.2144e+09   8.8300e+04
9.2499e+09   8.8258e+04
9.2856e+09   8.8215e+04
9.3215e+09   8.8173e+04
9.3575e+09   8.8131e+04
9.3936e+09   8.8088e+04
9.4299e+09   8.8046e+04
9.4664e+09   8.8004e+04
9.5030e+09   8.7961e+04
9.5398e+09   8.7919e+04
9.5767e+09   8.7877e+04
9.6137e+09   8.7834e+04
9.6510e+09   8.7792e+04
9.6883e+09   8.7750e+04
9.7259e+09   8.7707e+04
9.7636e+09   8.7665e+04
9.8014e+09   8.7622e+04
9.8394e+09   8.7580e+04
9.8776e+09   8.7538e+04
9.9159e+09   8.7495e+04
9.9544e+09   8.7453e+04
9.9930e+09   8.7411e+04
1.0032e+10   8.7368e+04
1.0071e+10   8.7326e+04
1.0110e+10   8.7284e+04
1.0149e+10   8.7241e+04
1.0189e+10   8.7199e+04
1.0228e+10   8.7157e+04
1.0268e+10   8.7114e+04
1.0308e+10   8.7072e+04
1.0348e+10   8.7030e+04
1.0388e+10   8.6987e+04
1.0429e+10   8.6945e+04
1.0470e+10   8.6903e+04
1.0510e+10   8.6860e+04
1.0551e+10   8.6818e+04
1.0592e+10   8.6776e+04
1.0634e+10   8.6733e+04
1.0675e+10   8.6691e+04
1.0717e+10   8.6648e+04
1.0759e+10   8.6606e+04
1.0801e+10   8.6564e+04
1.0843e+10   8.6521e+04
1.0885e+10   8.6479e+04
1.0928e+10   8.6437e+04
1.0971e+10   8.6394e+04
1.1013e+10   8.6352e+04
1.1057e+10   8.6310e+04
1.1100e+10   8.6267e+04
1.1143e+10   8.6225e+04
1.1187e+10   8.6183e+04
1.1231e+10   8.6140e+04
1.1275e+10   8.6098e+04
1.1319e+10   8.6056e+04
1.1363e+10   8.6013e+04
1.1408e+10   8.5971e+04
1.1453e+10   8.5929e+04
1.1497e+10   8.5886e+04
1.1543e+10   8.5844e+04
1.1588e+10   8.5802e+04
1.1633e+10   8.5759e+04
1.1679e+10   8.5717e+04
1.1725e+10   8.5675e+04
1.1771e+10   8.5632e+04
1.1817e+10   8.5590e+04
1.1864e+10   8.5548e+04
1.1911e+10   8.5505e+04
1.1957e+10   8.5463e+04
1.2004e+10   8.5421e+04
1.2052e+10   8.5378e+04
1.2099e+10   8.5336e+04
1.2147e+10   8.5294e+04
1.2195e+10   8.5251e+04
1.2243e+10   8.5209e+04
1.2291e+10   8.5167e+04
1.2340e+10   8.5124e+04
1.2388e+10   8.5082e+04
1.2437e+10   8.5040e+04
1.2486e+10   8.4997e+04
1.2536e+10   8.4955e+04
1.2585e+10   8.4913e+04
1.2635e+10   8.4870e+04
1.2685e+10   8.4828e+04
1.2735e+10   8.4786e+04
1.2785e+10   8.4743e+04
1.2836e+10   8.4701e+04
1.2887e+10   8.4659e+04
1.2938e+10   8.4616e+04
1.2989e+10   8.4574e+04
1.3040e+10   8.4532e+04
1.3092e+10   8.4489e+04
1.3144e+10   8.4447e+04
1.3196e+10   8.4405e+04
1.3248e+10   8.4362e+04
1.3301e+10   8.4320e+04
1.3354e+10   8.4278e+04
1.3407e+10   8.4235e+04
1.3460e+10   8.4193e+04
1.3513e+10   8.4151e+04
1.3567e+10   8.4108e+04
1.3621e+10   8.4066e+04
1.3675e+10   8.4024e+04
1.3729e+10   8.3981e+04
1.3784e+10   8.3939e+04
1.3839e+10   8.3897e+04
1.3894e+10   8.3854e+04
1.3949e+10   8.3812e+04
1.4005e+10   8.3770e+04
1.4061e+10   8.3727e+04
1.4117e+10   8.3685e+04
1.4173e+10   8.3643e+04
1.4229e+10   8.3600e+04
1.4286e+10   8.3558e+04
1.4343e+10   8.3516e+04
1.4400e+10   8.3473e+04
1.4458e+10   8.3431e+04
1.4516e+10   8.3389e+04
1.4574e+10   8.3346e+04
1.4632e+10   8.3304e+04
1.4690e+10   8.3262e+04
1.4749e+10   8.3219e+04
1.4808e+10   8.3177e+04
1.4867e+10   8.3135e+04
1.4927e+10   8.3092e+04
1.4986e+10   8.3050e+04
1.5046e+10   8.3008e+04
1.5107e+10   8.2965e+04
1.5167e+10   8.2923e+04
1.5228e+10   8.2881e+04
1.5289e+10   8.2839e+04
1.5350e+10   8.2796e+04
1.5412e+10   8.2754e+04
1.5474e+10   8.2712e+04
1.5536e+10   8.2669e+04
1.5598e+10   8.2627e+04
1.5661e+10   8.2585e+04
1.5724e+10   8.2542e+04
1.5787e+10   8.2500e+04
1.5850e+10   8.2458e+04
1.5914e+10   8.2415e+04
1.5978e+10   8.2373e+04
1.6042e+10   8.2331e+04
1.6107e+10   8.2288e+04
1.6172e+10   8.2246e+04
1.6237e+10   8.2204e+04
1.6302e+10   8.2161e+04
1.6368e+10   8.2119e+04
1.6434e+10   8.2077e+04
1.6500e+10   8.2034e+04
1.6567e+10   8.1992e+04
1.6633e+10   8.1950e+04
1.6700e+10   8.1908e+04
1.6768e+10   8.1865e+04
1.6836e+10   8.1823e+04
1.6904e+10   8.1781e+04
1.6972e+10   8.1738e+04
1.7040e+10   8.1696e+04
1.7109e+10   8.1654e+04
1.7178e+10   8.1611e+04
1.7248e+10   8.1569e+04
1.7318e+10   8.1527e+04
1.7388e+10   8.1484e+04
1.7458e+10   8.1442e+04
1.7529e+10   8.1400e+04
1.7600e+10   8.1357e+04
1.7671e+10   8.1315e+04
1.7743e+10   8.1273e+04
1.7815e+10   8.1230e+04
1.7887e+10   8.1188e+04
1.7959e+10   8.1146e+04
1.8032e+10   8.1104e+04
1.8106e+10   8.1061e+04
1.8179e+10   8.1019e+04
1.8253e+10   8.0977e+04
1.8327e+10   8.0934e+04
1.8401e+10   8.0892e+04
1.8476e+10   8.0850e+04
1.8551e+10   8.0807e+04
1.8627e+10   8.0765e+04
1.8703e+10   8.0723e+04
1.8779e+10   8.0680e+04
1.8855e+10   8.0638e+04
1.8932e+10   8.0596e+04
1.9009e+10   8.0554e+04
1.9087e+10   8.0511e+04
1.9164e+10   8.0469e+04
1.9242e+10   8.0427e+04
1.9321e+10   8.0384e+04
1.9400e+10   8.0342e+04
1.9479e+10   8.0300e+04
1.9558e+10   8.0257e+04
1.9638e+10   8.0215e+04
1.9718e+10   8.0173e+04
1.9799e+10   8.0130e+04
1.9880e+10   8.0088e+04
1.9961e+10   8.0046e+04
2.0043e+10   8.0004e+04
2.0125e+10   7.9961e+04
2.0207e+10   7.9919e+04
2.0290e+10   7.9877e+04
2.0373e+10   7.9834e+04
2.0456e+10   7.9792e+04
2.0540e+10   7.9750e+04
2.0624e+10   7.9707e+04
2.0709e+10   7.9665e+04
2.0794e+10   7.9623e+04
2.0879e+10   7.9581e+04
2.0965e+10   7.9538e+04
2.1051e+10   7.9496e+04
2.1137e+10   7.9454e+04
2.1224e+10   7.9411e+04
2.1311e+10   7.9369e+04
2.1399e+10   7.9327e+04
2.1487e+10   7.9284e+04
2.1575e+10   7.9242e+04
2.1664e+10   7.9200e+04
2.1753e+10   7.9158e+04
2.1842e+10   7.9115e+04
2.1932e+10   7.9073e+04
2.2022e+10   7.9031e+04
2.2113e+10   7.8988e+04
2.2204e+10   7.8946e+04
2.2296e+10   7.8904e+04
2.2388e+10   7.8861e+04
2.2480e+10   7.8819e+04
2.2573e+10   7.8777e+04
2.2666e+10   7.8735e+04
2.2759e+10   7.8692e+04
2.2853e+10   7.8650e+04
2.2948e+10   7.8608e+04
2.3043e+10   7.8565e+04
2.3138e+10   7.8523e+04
2.3233e+10   7.8481e+04
2.3329e+10   7.8439e+04
2.3426e+10   7.8396e+04
2.3523e+10   7.8354e+04
2.3620e+10   7.8312e+04
2.3718e+10   7.8269e+04
2.3816e+10   7.8227e+04
2.3915e+10   7.8185e+04
2.4014e+10   7.8142e+04
2.4113e+10   7.8100e+04
2.4213e+10   7.8058e+04
2.4314e+10   7.8016e+04
2.4415e+10   7.7973e+04
2.4516e+10   7.7931e+04
2.4618e+10   7.7889e+04
2.4720e+10   7.7846e+04
2.4822e+10   7.7804e+04
2.4926e+10   7.7762e+04
2.5029e+10   7.7720e+04
2.5133e+10   7.7677e+04
2.5238e+10   7.7635e+04
2.5343e+10   7.7593e+04
2.5448e+10   7.7550e+04
2.5554e+10   7.7508e+04
2.5660e+10   7.7466e+04
2.5767e+10   7.7424e+04
2.5875e+10   7.7381e+04
2.5982e+10   7.7339e+04
2.6091e+10   7.7297e+04
2.6199e+10   7.7254e+04
2.6309e+10   7.7212e+04
2.6418e+10   7.7170e+04
2.6529e+10   7.7128e+04
2.6639e+10   7.7085e+04
2.6751e+10   7.7043e+04
2.6862e+10   7.7001e+04
2.6975e+10   7.6958e+04
2.7087e+10   7.6916e+04
2.7200e+10   7.6874e+04
2.7314e+10   7.6832e+04
2.7428e+10   7.6789e+04
2.7543e+10   7.6747e+04
2.7658e+10   7.6705e+04
2.7774e+10   7.6662e+04
2.7891e+10   7.6620e+04
2.8007e+10   7.6578e+04
2.8125e+10   7.6536e+04
2.8243e+10   7.6493e+04
2.8361e+10   7.6451e+04
2.8480e+10   7.6409e+04
2.8599e+10   7.6366e+04
2.8719e+10   7.6324e+04
2.8840e+10   7.6282e+04
2.8961e+10   7.6240e+04
2.9083e+10   7.6197e+04
2.9205e+10   7.6155e+04
2.9328e+10   7.6113e+04
2.9451e+10   7.6070e+04
2.9575e+10   7.6028e+04
2.9699e+10   7.5986e+04
2.9824e+10   7.5944e+04
2.9950e+10   7.5901e+04
3.0076e+10   7.5859e+04
3.0202e+10   7.5817e+04
3.0330e+10   7.5775e+04
3.0457e+10   7.5732e+04
3.0586e+10   7.5690e+04
3.0715e+10   7.5648e+04
3.0844e+10   7.5605e+04
3.0974e+10   7.5563e+04
3.1105e+10   7.5521e+04
3.1236e+10   7.5479e+04
3.1368e+10   7.5436e+04
3.1501e+10   7.5394e+04
3.1634e+10   7.5352e+04
3.1767e+10   7.5309e+04
3.1902e+10   7.5267e+04
3.2037e+10   7.5225e+04
3.2172e+10   7.5183e+04
3.2308e+10   7.5140e+04
3.2445e+10   7.5098e+04
3.2582e+10   7.5056e+04
3.2720e+10   7.5014e+04
3.2859e+10   7.4971e+04
3.2998e+10   7.4929e+04
3.3138e+10   7.4887e+04
3.3278e+10   7.4845e+04
3.3420e+10   7.4802e+04
3.3561e+10   7.4760e+04
3.3704e+10   7.4718e+04
3.3847e+10   7.4675e+04
3.3991e+10   7.4633e+04
3.4135e+10   7.4591e+04
3.4280e+10   7.4549e+04
3.4426e+10   7.4506e+04
3.4572e+10   7.4464e+04
3.4719e+10   7.4422e+04
3.4867e+10   7.4380e+04
3.5015e+10   7.4337e+04
3.5164e+10   7.4295e+04
3.5314e+10   7.4253e+04
3.5464e+10   7.4210e+04
3.5615e+10   7.4168e+04
3.5767e+10   7.4126e+04
3.5919e+10   7.4084e+04
3.6072e+10   7.4041e+04
3.6226e+10   7.3999e+04
3.6381e+10   7.3957e+04
3.6536e+10   7.3915e+04
3.6692e+10   7.3872e+04
3.6849e+10   7.3830e+04
3.7006e+10   7.3788e+04
3.7164e+10   7.3746e+04
3.7323e+10   7.3703e+04
3.7482e+10   7.3661e+04
3.7643e+10   7.3619e+04
3.7804e+10   7.3576e+04
3.7965e+10   7.3534e+04
3.8128e+10   7.3492e+04
3.8291e+10   7.3450e+04
3.8455e+10   7.3407e+04
3.8620e+10   7.3365e+04
3.8785e+10   7.3323e+04
3.8951e+10   7.3281e+04
3.9118e+10   7.3238e+04
3.9286e+10   7.3196e+04
3.9454e+10   7.3154e+04
3.9624e+10   7.3112e+04
3.9794e+10   7.3069e+04
3.9965e+10   7.3027e+04
4.0136e+10   7.2985e+04
4.0309e+10   7.2943e+04
4.0482e+10   7.2900e+04
4.0656e+10   7.2858e+04
4.0831e+10   7.2816e+04
4.1006e+10   7.2774e+04
4.1183e+10   7.2731e+04
4.1360e+10   7.2689e+04
4.1538e+10   7.2647e+04
4.1717e+10   7.2605e+04
4.1896e+10   7.2562e+04
4.2077e+10   7.2520e+04
4.2258e+10   7.2478e+04
4.2440e+10   7.2435e+04
4.2623e+10   7.2393e+04
4.2807e+10   7.2351e+04
4.2992e+10   7.2309e+04
4.3177e+10   7.2266e+04
4.3364e+10   7.2224e+04
4.3551e+10   7.2182e+04
4.3739e+10   7.2140e+04
4.3928e+10   7.2097e+04
4.4118e+10   7.2055e+04
4.4308e+10   7.2013e+04
4.4500e+10   7.1971e+04
4.4692e+10   7.1928e+04
4.4886e+10   7.1886e+04
4.5080e+10   7.1844e+04
4.5275e+10   7.1802e+04
4.5471e+10   7.1759e+04
4.5668e+10   7.1717e+04
4.5866e+10   7.1675e+04
4.6065e+10   7.1633e+04
4.6264e+10   7.1590e+04
4.6465e+10   7.1548e+04
4.6666e+10   7.1506e+04
4.6869e+10   7.1464e+04
4.7072e+10   7.1421e+04
4.7277e+10   7.1379e+04
4.7482e+10   7.1337e+04
4.7688e+10   7.1295e+04
4.7895e+10   7.1252e+04
4.8104e+10   7.1210e+04
4.8313e+10   7.1168e+04
4.8523e+10   7.1126e+04
4.8734e+10   7.1083e+04
4.8946e+10   7.1041e+04
4.9159e+10   7.0999e+04
4.9373e+10   7.0957e+04
4.9588e+10   7.0914e+04
4.9804e+10   7.0872e+04
5.0021e+10   7.0830e+04
5.0239e+10   7.0788e+04
5.0458e+10   7.0745e+04
5.0678e+10   7.0703e+04
5.0899e+10   7.0661e+04
5.1121e+10   7.0619e+04
5.1344e+10   7.0576e+04
5.1568e+10   7.0534e+04
5.1793e+10   7.0492e+04
5.2019e+10   7.0450e+04
5.2247e+10   7.0408e+04
5.2475e+10   7.0365e+04
5.2704e+10   7.0323e+04
5.2935e+10   7.0281e+04
5.3166e+10   7.0239e+04
5.3399e+10   7.0196e+04
5.3633e+10   7.0154e+04
5.3867e+10   7.0112e+04
5.4103e+10   7.0070e+04
5.4340e+10   7.0027e+04
5.4578e+10   6.9985e+04
5.4818e+10   6.9943e+04
5.5058e+10   6.9901e+04
5.5299e+10   6.9858e+04
5.5542e+10   6.9816e+04
5.5785e+10   6.9774e+04
5.6030e+10   6.9732e+04
5.6276e+10   6.9689e+04
5.6523e+10   6.9647e+04
5.6771e+10   6.9605e+04
5.7021e+10   6.9563e+04
5.7271e+10   6.9520e+04
5.7523e+10   6.9478e+04
5.7776e+10   6.9436e+04
5.8030e+10   6.9394e+04
5.8285e+10   6.9352e+04
5.8542e+10   6.9309e+04
5.8800e+10   6.9267e+04
5.9058e+10   6.9225e+04
5.9318e+10   6.9183e+04
5.9580e+10   6.9140e+04
5.9842e+10   6.9098e+04
6.0106e+10   6.9056e+04
6.0371e+10   6.9014e+04
6.0637e+10   6.8971e+04
6.0905e+10   6.8929e+04
6.1173e+10   6.8887e+04
6.1443e+10   6.8845e+04
6.1715e+10   6.8803e+04
6.1987e+10   6.8760e+04
6.2261e+10   6.8718e+04
6.2536e+10   6.8676e+04
6.2812e+10   6.8634e+04
6.3090e+10   6.8591e+04
6.3369e+10   6.8549e+04
6.3649e+10   6.8507e+04
6.3931e+10   6.8465e+04
6.4214e+10   6.8422e+04
6.4498e+10   6.8380e+04
6.4783e+10   6.8338e+04
6.5070e+10   6.8296e+04
6.5359e+10   6.8254e+04
6.5648e+10   6.8211e+04
6.5939e+10   6.8169e+04
6.6231e+10   6.8127e+04
6.6525e+10   6.8085e+04
6.6820e+10   6.8042e+04
6.7117e+10   6.8000e+04
6.7415e+10   6.7958e+04
6.7714e+10   6.7916e+04
6.8014e+10   6.7873e+04
6.8317e+10   6.7831e+04
6.8620e+10   6.7789e+04
6.8925e+10   6.7747e+04
6.9231e+10   6.7705e+04
6.9539e+10   6.7662e+04
6.9848e+10   6.7620e+04
7.0159e+10   6.7578e+04
7.0471e+10   6.7536e+04
7.0785e+10   6.7493e+04
7.1100e+10   6.7451e+04
7.1417e+10   6.7409e+04
7.1735e+10   6.7367e+04
7.2054e+10   6.7325e+04
7.2375e+10   6.7282e+04
7.2698e+10   6.7240e+04
7.3022e+10   6.7198e+04
7.3348e+10   6.7156e+04
7.3675e+10   6.7113e+04
7.4004e+10   6.7071e+04
7.4334e+10   6.7029e+04
7.4666e+10   6.6987e+04
7.4999e+10   6.6945e+04
7.5334e+10   6.6902e+04
7.5671e+10   6.6860e+04
7.6009e+10   6.6818e+04
7.6349e+10   6.6776e+04
7.6690e+10   6.6733e+04
7.7033e+10   6.6691e+04
7.7378e+10   6.6649e+04
7.7724e+10   6.6607e+04
7.8072e+10   6.6565e+04
7.8421e+10   6.6522e+04
7.8772e+10   6.6480e+04
7.9125e+10   6.6438e+04
7.9479e+10   6.6396e+04
7.9836e+10   6.6354e+04
8.0193e+10   6.6311e+04
8.0553e+10   6.6269e+04
8.0914e+10   6.6227e+04
8.1277e+10   6.6185e+04
8.1642e+10   6.6142e+04
8.2008e+10   6.6100e+04
8.2376e+10   6.6058e+04
8.2746e+10   6.6016e+04
8.3118e+10   6.5974e+04
8.3491e+10   6.5931e+04
8.3866e+10   6.5889e+04
8.4243e+10   6.5847e+04
8.4622e+10   6.5805e+04
8.5002e+10   6.5763e+04
8.5385e+10   6.5720e+04
8.5769e+10   6.5678e+04
8.6155e+10   6.5636e+04
8.6542e+10   6.5594e+04
8.6932e+10   6.5551e+04
8.7323e+10   6.5509e+04
8.7717e+10   6.5467e+04
8.8112e+10   6.5425e+04
8.8509e+10   6.5383e+04
8.8908e+10   6.5340e+04
8.9309e+10   6.5298e+04
8.9711e+10   6.5256e+04
9.0116e+10   6.5214e+04
9.0522e+10   6.5172e+04
9.0931e+10   6.5129e+04
9.1341e+10   6.5087e+04
9.1754e+10   6.5045e+04
9.2168e+10   6.5003e+04
9.2584e+10   6.4961e+04
9.3002e+10   6.4918e+04
9.3423e+10   6.4876e+04
9.3845e+10   6.4834e+04
9.4269e+10   6.4792e+04
9.4695e+10   6.4750e+04
9.5124e+10   6.4707e+04
9.5554e+10   6.4665e+04
9.5986e+10   6.4623e+04
9.6421e+10   6.4581e+04
9.6857e+10   6.4538e+04
9.7296e+10   6.4496e+04
9.7736e+10   6.4454e+04
9.8179e+10   6.4412e+04
9.8624e+10   6.4370e+04
9.9071e+10   6.4327e+04
9.9520e+10   6.4285e+04
9.9971e+10   6.4243e+04
1.0042e+11   6.4201e+04
1.0088e+11   6.4159e+04
1.0134e+11   6.4116e+04
1.0180e+11   6.4074e+04
1.0226e+11   6.4032e+04
1.0272e+11   6.3990e+04
1.0319e+11   6.3948e+04
1.0366e+11   6.3905e+04
1.0413e+11   6.3863e+04
1.0460e+11   6.3821e+04
1.0508e+11   6.3779e+04
1.0556e+11   6.3737e+04
1.0604e+11   6.3694e+04
1.0652e+11   6.3652e+04
1.0700e+11   6.3610e+04
1.0749e+11   6.3568e+04
1.0798e+11   6.3526e+04
1.0847e+11   6.3483e+04
1.0896e+11   6.3441e+04
1.0946e+11   6.3399e+04
1.0996e+11   6.3357e+04
