Dia: 2.0 m | Vel: 20.0 km/s | theta: 45.0 deg | Strength: 1.0e+05 Pa
Power (W)    Altitude (m)
5.3321e+09   7.9285e+04
5.3539e+09   7.9242e+04
5.3757e+09   7.9200e+04
5.3976e+09   7.9158e+04
5.4197e+09   7.9115e+04
5.4418e+09   7.9073e+04
5.4640e+09   7.9031e+04
5.4863e+09   7.8989e+04
5.5087e+09   7.8946e+04
5.5313e+09   7.8904e+04
5.5539e+09   7.8862e+04
5.5766e+09   7.8819e+04
5.5994e+09   7.8777e+04
5.6223e+09   7.8735e+04
5.6453e+09   7.8693e+04
5.6684e+09   7.8650e+04
5.6916e+09   7.8608e+04
5.7149e+09   7.8566e+04
5.7384e+09   7.8523e+04
5.7619e+09   7.8481e+04
5.7855e+09   7.8439e+04
5.8092e+09   7.8396e+04
5.8330e+09   7.8354e+04
5.8570e+09   7.8312e+04
5.8810e+09   7.8270e+04
5.9051e+09   7.8227e+04
5.9294e+09   7.8185e+04
5.9537e+09   7.8143e+04
5.9782e+09   7.8100e+04
6.0028e+09   7.8058e+04
6.0274e+09   7.8016e+04
6.0522e+09   7.7974e+04
6.0771e+09   7.7931e+04
6.1021e+09   7.7889e+04
6.1272e+09   7.7847e+04
6.1524e+09   7.7804e+04
6.1777e+09   7.7762e+04
6.2032e+09   7.7720e+04
6.2287e+09   7.7678e+04
6.2544e+09   7.7635e+04
6.2801e+09   7.7593e+04
6.3060e+09   7.7551e+04
6.3320e+09   7.7508e+04
6.3581e+09   7.7466e+04
6.3844e+09   7.7424e+04
6.4107e+09   7.7382e+04
6.4372e+09   7.7339e+04
6.4637e+09   7.7297e+04
6.4904e+09   7.7255e+04
6.5172e+09   7.7212e+04
6.5441e+09   7.7170e+04
6.5712e+09   7.7128e+04
6.5983e+09   7.7086e+04
6.6256e+09   7.7043e+04
6.6530e+09   7.7001e+04
6.6805e+09   7.6959e+04
6.7082e+09   7.6916e+04
6.7360e+09   7.6874e+04
6.7638e+09   7.6832e+04
6.7918e+09   7.6790e+04
6.8200e+09   7.6747e+04
6.8482e+09   7.6705e+04
6.8766e+09   7.6663e+04
6.9051e+09   7.6620e+04
6.9337e+09   7.6578e+04
6.9625e+09   7.6536e+04
6.9914e+09   7.6494e+04
7.0204e+09   7.6451e+04
7.0495e+09   7.6409e+04
7.0788e+09   7.6367e+04
7.1082e+09   7.6324e+04
7.1377e+09   7.6282e+04
7.1674e+09   7.6240e+04
7.1971e+09   7.6198e+04
7.2271e+09   7.6155e+04
7.2571e+09   7.6113e+04
7.2873e+09   7.6071e+04
7.3176e+09   7.6029e+04
7.3480e+09   7.5986e+04
7.3786e+09   7.5944e+04
7.4093e+09   7.5902e+04
7.4402e+09   7.5859e+04
7.4712e+09   7.5817e+04
7.5023e+09   7.5775e+04
7.5336e+09   7.5733e+04
7.5650e+09   7.5690e+04
7.5965e+09   7.5648e+04
7.6282e+09   7.5606e+04
7.6600e+09   7.5564e+04
7.6920e+09   7.5521e+04
7.7241e+09   7.5479e+04
7.7563e+09   7.5437e+04
7.7887e+09   7.5394e+04
7.8212e+09   7.5352e+04
7.8539e+09   7.5310e+04
7.8867e+09   7.5268e+04
7.9197e+09   7.5225e+04
7.9528e+09   7.5183e+04
7.9860e+09   7.5141e+04
8.0194e+09   7.5099e+04
8.0530e+09   7.5056e+04
8.0867e+09   7.5014e+04
8.1205e+09   7.4972e+04
8.1545e+09   7.4929e+04
8.1887e+09   7.4887e+04
8.2230e+09   7.4845e+04
8.2574e+09   7.4803e+04
8.2920e+09   7.4760e+04
8.3268e+09   7.4718e+04
8.3617e+09   7.4676e+04
8.3968e+09   7.4634e+04
8.4320e+09   7.4591e+04
8.4674e+09   7.4549e+04
8.5029e+09   7.4507e+04
8.5386e+09   7.4465e+04
8.5744e+09   7.4422e+04
8.6105e+09   7.4380e+04
8.6466e+09   7.4338e+04
8.6830e+09   7.4295e+04
8.7195e+09   7.4253e+04
8.7561e+09   7.4211e+04
8.7929e+09   7.4169e+04
8.8299e+09   7.4126e+04
8.8671e+09   7.4084e+04
8.9044e+09   7.4042e+04
8.9418e+09   7.4000e+04
8.9795e+09   7.3957e+04
9.0173e+09   7.3915e+04
9.0553e+09   7.3873e+04
9.0934e+09   7.3831e+04
9.1317e+09   7.3788e+04
9.1702e+09   7.3746e+04
9.2089e+09   7.3704e+04
9.2477e+09   7.3661e+04
9.2867e+09   7.3619e+04
9.3259e+09   7.3577e+04
9.3653e+09   7.3535e+04
9.4048e+09   7.3492e+04
9.4445e+09   7.3450e+04
9.4844e+09   7.3408e+04
9.5244e+09   7.3366e+04
9.5647e+09   7.3323e+04
9.6051e+09   7.3281e+04
9.6457e+09   7.3239e+04
9.6865e+09   7.3197e+04
9.7274e+09   7.3154e+04
9.7686e+09   7.3112e+04
9.8099e+09   7.3070e+04
9.8514e+09   7.3028e+04
9.8931e+09   7.2985e+04
9.9350e+09   7.2943e+04
9.9770e+09   7.2901e+04
1.0019e+10   7.2859e+04
1.0062e+10   7.2816e+04
1.0104e+10   7.2774e+04
1.0147e+10   7.2732e+04
1.0190e+10   7.2690e+04
1.0233e+10   7.2647e+04
1.0277e+10   7.2605e+04
1.0320e+10   7.2563e+04
1.0364e+10   7.2521e+04
1.0408e+10   7.2478e+04
1.0452e+10   7.2436e+04
1.0497e+10   7.2394e+04
1.0541e+10   7.2352e+04
1.0586e+10   7.2309e+04
1.0631e+10   7.2267e+04
1.0676e+10   7.2225e+04
1.0722e+10   7.2183e+04
1.0767e+10   7.2140e+04
1.0813e+10   7.2098e+04
1.0859e+10   7.2056e+04
1.0905e+10   7.2014e+04
1.0952e+10   7.1971e+04
1.0998e+10   7.1929e+04
1.1045e+10   7.1887e+04
1.1092e+10   7.1845e+04
1.1139e+10   7.1802e+04
1.1187e+10   7.1760e+04
1.1234e+10   7.1718e+04
1.1282e+10   7.1676e+04
1.1330e+10   7.1633e+04
1.1379e+10   7.1591e+04
1.1427e+10   7.1549e+04
1.1476e+10   7.1507e+04
1.1525e+10   7.1464e+04
1.1574e+10   7.1422e+04
1.1623e+10   7.1380e+04
1.1673e+10   7.1338e+04
1.1723e+10   7.1295e+04
1.1773e+10   7.1253e+04
1.1823e+10   7.1211e+04
1.1874e+10   7.1169e+04
1.1924e+10   7.1126e+04
1.1975e+10   7.1084e+04
1.2027e+10   7.1042e+04
1.2078e+10   7.1000e+04
1.2130e+10   7.0957e+04
1.2182e+10   7.0915e+04
1.2234e+10   7.0873e+04
1.2286e+10   7.0831e+04
1.2339e+10   7.0788e+04
1.2391e+10   7.0746e+04
1.2444e+10   7.0704e+04
1.2498e+10   7.0662e+04
1.2551e+10   7.0619e+04
1.2605e+10   7.0577e+04
1.2659e+10   7.0535e+04
1.2713e+10   7.0493e+04
1.2768e+10   7.0450e+04
1.2823e+10   7.0408e+04
1.2878e+10   7.0366e+04
1.2933e+10   7.0324e+04
1.2988e+10   7.0282e+04
1.3044e+10   7.0239e+04
1.3100e+10   7.0197e+04
1.3156e+10   7.0155e+04
1.3213e+10   7.0113e+04
1.3269e+10   7.0070e+04
1.3326e+10   7.0028e+04
1.3384e+10   6.9986e+04
1.3441e+10   6.9944e+04
1.3499e+10   6.9901e+04
1.3557e+10   6.9859e+04
1.3615e+10   6.9817e+04
1.3674e+10   6.9775e+04
1.3733e+10   6.9732e+04
1.3792e+10   6.9690e+04
1.3851e+10   6.9648e+04
1.3911e+10   6.9606e+04
1.3971e+10   6.9563e+04
1.4031e+10   6.9521e+04
1.4091e+10   6.9479e+04
1.4152e+10   6.9437e+04
1.4213e+10   6.9395e+04
1.4274e+10   6.9352e+04
1.4335e+10   6.9310e+04
1.4397e+10   6.9268e+04
1.4459e+10   6.9226e+04
1.4522e+10   6.9183e+04
1.4584e+10   6.9141e+04
1.4647e+10   6.9099e+04
1.4710e+10   6.9057e+04
1.4774e+10   6.9014e+04
1.4837e+10   6.8972e+04
1.4902e+10   6.8930e+04
1.4966e+10   6.8888e+04
1.5030e+10   6.8846e+04
1.5095e+10   6.8803e+04
1.5161e+10   6.8761e+04
1.5226e+10   6.8719e+04
1.5292e+10   6.8677e+04
1.5358e+10   6.8634e+04
1.5424e+10   6.8592e+04
1.5491e+10   6.8550e+04
1.5558e+10   6.8508e+04
1.5625e+10   6.8466e+04
1.5693e+10   6.8423e+04
1.5761e+10   6.8381e+04
1.5829e+10   6.8339e+04
1.5897e+10   6.8297e+04
1.5966e+10   6.8254e+04
1.6035e+10   6.8212e+04
1.6104e+10   6.8170e+04
1.6174e+10   6.8128e+04
1.6244e+10   6.8086e+04
1.6315e+10   6.8043e+04
1.6385e+10   6.8001e+04
1.6456e+10   6.7959e+04
1.6528e+10   6.7917e+04
1.6599e+10   6.7874e+04
1.6671e+10   6.7832e+04
1.6743e+10   6.7790e+04
1.6816e+10   6.7748e+04
1.6889e+10   6.7706e+04
1.6962e+10   6.7663e+04
1.7036e+10   6.7621e+04
1.7109e+10   6.7579e+04
1.7184e+10   6.7537e+04
1.7258e+10   6.7494e+04
1.7333e+10   6.7452e+04
1.7408e+10   6.7410e+04
1.7484e+10   6.7368e+04
1.7560e+10   6.7326e+04
1.7636e+10   6.7283e+04
1.7713e+10   6.7241e+04
1.7790e+10   6.7199e+04
1.7867e+10   6.7157e+04
1.7944e+10   6.7114e+04
1.8022e+10   6.7072e+04
1.8101e+10   6.7030e+04
1.8179e+10   6.6988e+04
1.8258e+10   6.6946e+04
1.8338e+10   6.6903e+04
1.8418e+10   6.6861e+04
1.8498e+10   6.6819e+04
1.8578e+10   6.6777e+04
1.8659e+10   6.6735e+04
1.8740e+10   6.6692e+04
1.8822e+10   6.6650e+04
1.8903e+10   6.6608e+04
1.8986e+10   6.6566e+04
1.9068e+10   6.6523e+04
1.9151e+10   6.6481e+04
1.9235e+10   6.6439e+04
1.9318e+10   6.6397e+04
1.9403e+10   6.6355e+04
1.9487e+10   6.6312e+04
1.9572e+10   6.6270e+04
1.9657e+10   6.6228e+04
1.9743e+10   6.6186e+04
1.9829e+10   6.6144e+04
1.9915e+10   6.6101e+04
2.0002e+10   6.6059e+04
2.0089e+10   6.6017e+04
2.0177e+10   6.5975e+04
2.0265e+10   6.5933e+04
2.0353e+10   6.5890e+04
2.0442e+10   6.5848e+04
2.0531e+10   6.5806e+04
2.0620e+10   6.5764e+04
2.0710e+10   6.5722e+04
2.0801e+10   6.5679e+04
2.0891e+10   6.5637e+04
2.0982e+10   6.5595e+04
2.1074e+10   6.5553e+04
2.1166e+10   6.5510e+04
2.1258e+10   6.5468e+04
2.1351e+10   6.5426e+04
2.1444e+10   6.5384e+04
2.1538e+10   6.5342e+04
2.1632e+10   6.5299e+04
2.1726e+10   6.5257e+04
2.1821e+10   6.5215e+04
2.1916e+10   6.5173e+04
2.2012e+10   6.5131e+04
2.2108e+10   6.5088e+04
2.2205e+10   6.5046e+04
2.2302e+10   6.5004e+04
2.2399e+10   6.4962e+04
2.2497e+10   6.4920e+04
2.2595e+10   6.4877e+04
2.2694e+10   6.4835e+04
2.2793e+10   6.4793e+04
2.2893e+10   6.4751e+04
2.2993e+10   6.4709e+04
2.3093e+10   6.4666e+04
2.3194e+10   6.4624e+04
2.3295e+10   6.4582e+04
2.3397e+10   6.4540e+04
2.3499e+10   6.4498e+04
2.3602e+10   6.4455e+04
2.3705e+10   6.4413e+04
2.3809e+10   6.4371e+04
2.3913e+10   6.4329e+04
2.4018e+10   6.4287e+04
2.4123e+10   6.4244e+04
2.4228e+10   6.4202e+04
2.4334e+10   6.4160e+04
2.4440e+10   6.4118e+04
2.4547e+10   6.4076e+04
2.4655e+10   6.4034e+04
2.4762e+10   6.3991e+04
2.4871e+10   6.3949e+04
2.4979e+10   6.3907e+04
2.5089e+10   6.3865e+04
2.5198e+10   6.3823e+04
2.5309e+10   6.3780e+04
2.5419e+10   6.3738e+04
2.5531e+10   6.3696e+04
2.5642e+10   6.3654e+04
2.5754e+10   6.3612e+04
2.5867e+10   6.3569e+04
2.5980e+10   6.3527e+04
2.6094e+10   6.3485e+04
2.6208e+10   6.3443e+04
2.6323e+10   6.3401e+04
2.6438e+10   6.3358e+04
