Dia: 64.0 m | Vel: 20.0 km/s | theta: 45.0 deg | Strength: 1.0e+05 Pa
Power (W)    Altitude (m)
2.8226e+13   6.3651e+04
2.8359e+13   6.3609e+04
2.8493e+13   6.3566e+04
2.8627e+13   6.3524e+04
2.8762e+13   6.3482e+04
2.8897e+13   6.3440e+04
2.9034e+13   6.3398e+04
2.9171e+13   6.3355e+04
2.9308e+13   6.3313e+04
2.9447e+13   6.3271e+04
2.9586e+13   6.3229e+04
2.9725e+13   6.3187e+04
2.9866e+13   6.3144e+04
3.0007e+13   6.3102e+04
3.0149e+13   6.3060e+04
3.0291e+13   6.3018e+04
3.0435e+13   6.2976e+04
3.0579e+13   6.2933e+04
3.0724e+13   6.2891e+04
3.0869e+13   6.2849e+04
3.1016e+13   6.2807e+04
3.1163e+13   6.2765e+04
3.1310e+13   6.2722e+04
3.1459e+13   6.2680e+04
3.1608e+13   6.2638e+04
3.1758e+13   6.2596e+04
3.1909e+13   6.2554e+04
3.2061e+13   6.2511e+04
3.2213e+13   6.2469e+04
3.2366e+13   6.2427e+04
3.2520e+13   6.2385e+04
3.2675e+13   6.2343e+04
3.2831e+13   6.2300e+04
3.2987e+13   6.2258e+04
3.3144e+13   6.2216e+04
3.3302e+13   6.2174e+04
3.3461e+13   6.2132e+04
3.3620e+13   6.2090e+04
3.3781e+13   6.2047e+04
3.3942e+13   6.2005e+04
3.4104e+13   6.1963e+04
3.4267e+13   6.1921e+04
3.4431e+13   6.1879e+04
3.4595e+13   6.1836e+04
3.4761e+13   6.1794e+04
3.4927e+13   6.1752e+04
3.5094e+13   6.1710e+04
3.5262e+13   6.1668e+04
3.5431e+13   6.1625e+04
3.5600e+13   6.1583e+04
3.5771e+13   6.1541e+04
3.5943e+13   6.1499e+04
3.6115e+13   6.1457e+04
3.6288e+13   6.1414e+04
3.6462e+13   6.1372e+04
3.6637e+13   6.1330e+04
3.6813e+13   6.1288e+04
3.6990e+13   6.1246e+04
3.7168e+13   6.1203e+04
3.7347e+13   6.1161e+04
3.7526e+13   6.1119e+04
3.7707e+13   6.1077e+04
3.7888e+13   6.1035e+04
3.8071e+13   6.0993e+04
3.8254e+13   6.0950e+04
3.8438e+13   6.0908e+04
3.8624e+13   6.0866e+04
3.8810e+13   6.0824e+04
3.8997e+13   6.0782e+04
3.9185e+13   6.0739e+04
3.9374e+13   6.0697e+04
3.9565e+13   6.0655e+04
3.9756e+13   6.0613e+04
3.9948e+13   6.0571e+04
4.0141e+13   6.0529e+04
4.0335e+13   6.0486e+04
4.0530e+13   6.0444e+04
4.0726e+13   6.0402e+04
4.0924e+13   6.0360e+04
4.1122e+13   6.0318e+04
4.1321e+13   6.0275e+04
4.1521e+13   6.0233e+04
4.1723e+13   6.0191e+04
4.1925e+13   6.0149e+04
4.2129e+13   6.0107e+04
4.2333e+13   6.0064e+04
4.2539e+13   6.0022e+04
4.2745e+13   5.9980e+04
4.2953e+13   5.9938e+04
4.3162e+13   5.9896e+04
4.3372e+13   5.9854e+04
4.3583e+13   5.9811e+04
4.3795e+13   5.9769e+04
4.4008e+13   5.9727e+04
4.4223e+13   5.9685e+04
4.4438e+13   5.9643e+04
4.4655e+13   5.9601e+04
4.4872e+13   5.9558e+04
4.5091e+13   5.9516e+04
4.5311e+13   5.9474e+04
4.5532e+13   5.9432e+04
4.5755e+13   5.9390e+04
4.5978e+13   5.9347e+04
4.6203e+13   5.9305e+04
4.6429e+13   5.9263e+04
4.6656e+13   5.9221e+04
4.6884e+13   5.9179e+04
4.7114e+13   5.9137e+04
4.7344e+13   5.9094e+04
4.7576e+13   5.9052e+04
4.7809e+13   5.9010e+04
4.8044e+13   5.8968e+04
4.8279e+13   5.8926e+04
4.8516e+13   5.8884e+04
4.8754e+13   5.8841e+04
4.8994e+13   5.8799e+04
4.9234e+13   5.8757e+04
4.9476e+13   5.8715e+04
4.9719e+13   5.8673e+04
4.9964e+13   5.8630e+04
5.0209e+13   5.8588e+04
5.0456e+13   5.8546e+04
5.0705e+13   5.8504e+04
5.0955e+13   5.8462e+04
5.1205e+13   5.8420e+04
5.1458e+13   5.8377e+04
5.1711e+13   5.8335e+04
5.1966e+13   5.8293e+04
5.2223e+13   5.8251e+04
5.2481e+13   5.8209e+04
5.2740e+13   5.8167e+04
5.3000e+13   5.8124e+04
5.3262e+13   5.8082e+04
5.3525e+13   5.8040e+04
5.3790e+13   5.7998e+04
5.4056e+13   5.7956e+04
5.4323e+13   5.7914e+04
5.4592e+13   5.7871e+04
5.4863e+13   5.7829e+04
5.5134e+13   5.7787e+04
5.5408e+13   5.7745e+04
5.5682e+13   5.7703e+04
5.5958e+13   5.7661e+04
5.6236e+13   5.7618e+04
5.6515e+13   5.7576e+04
5.6796e+13   5.7534e+04
5.7078e+13   5.7492e+04
5.7361e+13   5.7450e+04
5.7646e+13   5.7408e+04
5.7933e+13   5.7365e+04
5.8221e+13   5.7323e+04
5.8511e+13   5.7281e+04
5.8802e+13   5.7239e+04
5.9095e+13   5.7197e+04
5.9389e+13   5.7155e+04
5.9685e+13   5.7112e+04
5.9983e+13   5.7070e+04
6.0282e+13   5.7028e+04
6.0583e+13   5.6986e+04
6.0885e+13   5.6944e+04
6.1189e+13   5.6902e+04
6.1495e+13   5.6859e+04
6.1802e+13   5.6817e+04
6.2111e+13   5.6775e+04
6.2422e+13   5.6733e+04
6.2734e+13   5.6691e+04
6.3048e+13   5.6649e+04
6.3363e+13   5.6606e+04
6.3681e+13   5.6564e+04
6.4000e+13   5.6522e+04
6.4321e+13   5.6480e+04
6.4643e+13   5.6438e+04
6.4967e+13   5.6396e+04
6.5293e+13   5.6354e+04
6.5621e+13   5.6311e+04
6.5951e+13   5.6269e+04
6.6282e+13   5.6227e+04
6.6615e+13   5.6185e+04
6.6950e+13   5.6143e+04
6.7286e+13   5.6101e+04
6.7625e+13   5.6058e+04
6.7965e+13   5.6016e+04
6.8307e+13   5.5974e+04
6.8652e+13   5.5932e+04
6.8997e+13   5.5890e+04
6.9345e+13   5.5848e+04
6.9695e+13   5.5806e+04
7.0046e+13   5.5763e+04
7.0400e+13   5.5721e+04
1.4684e+14   5.5679e+04
1.4786e+14   5.5637e+04
1.4861e+14   5.5595e+04
1.4936e+14   5.5553e+04
1.5011e+14   5.5510e+04
1.5087e+14   5.5468e+04
1.5163e+14   5.5426e+04
1.5240e+14   5.5384e+04
1.5317e+14   5.5342e+04
1.5394e+14   5.5300e+04
1.5472e+14   5.5258e+04
1.5550e+14   5.5215e+04
1.5629e+14   5.5173e+04
1.5708e+14   5.5131e+04
1.5787e+14   5.5089e+04
1.5867e+14   5.5047e+04
1.5948e+14   5.5005e+04
1.6029e+14   5.4962e+04
1.6110e+14   5.4920e+04
1.6192e+14   5.4878e+04
1.6274e+14   5.4836e+04
1.6356e+14   5.4794e+04
1.6439e+14   5.4752e+04
1.6523e+14   5.4710e+04
1.6607e+14   5.4667e+04
1.6691e+14   5.4625e+04
1.6776e+14   5.4583e+04
1.6861e+14   5.4541e+04
1.6947e+14   5.4499e+04
1.7034e+14   5.4457e+04
1.7120e+14   5.4415e+04
1.7208e+14   5.4372e+04
1.7295e+14   5.4330e+04
1.7383e+14   5.4288e+04
1.2119e+14   5.4246e+04
1.2181e+14   5.4204e+04
1.2243e+14   5.4162e+04
1.2305e+14   5.4120e+04
1.2368e+14   5.4077e+04
1.2431e+14   5.4035e+04
1.2495e+14   5.3993e+04
1.2559e+14   5.3951e+04
1.2623e+14   5.3909e+04
1.2688e+14   5.3867e+04
1.2753e+14   5.3825e+04
1.2818e+14   5.3782e+04
1.2884e+14   5.3740e+04
1.2950e+14   5.3698e+04
1.3016e+14   5.3656e+04
1.3083e+14   5.3614e+04
1.3150e+14   5.3572e+04
1.3217e+14   5.3530e+04
1.3285e+14   5.3487e+04
1.3353e+14   5.3445e+04
1.3422e+14   5.3403e+04
1.3491e+14   5.3361e+04
1.3560e+14   5.3319e+04
1.3630e+14   5.3277e+04
1.3700e+14   5.3235e+04
1.3771e+14   5.3192e+04
1.3842e+14   5.3150e+04
1.3913e+14   5.3108e+04
1.3985e+14   5.3066e+04
1.4057e+14   5.3024e+04
1.4129e+14   5.2982e+04
1.4202e+14   5.2940e+04
1.4275e+14   5.2897e+04
1.4349e+14   5.2855e+04
1.4423e+14   5.2813e+04
1.4498e+14   5.2771e+04
1.4573e+14   5.2729e+04
1.4648e+14   5.2687e+04
1.4724e+14   5.2645e+04
1.4800e+14   5.2603e+04
1.4876e+14   5.2560e+04
1.4954e+14   5.2518e+04
1.5031e+14   5.2476e+04
1.5109e+14   5.2434e+04
1.5187e+14   5.2392e+04
1.5266e+14   5.2350e+04
1.5345e+14   5.2308e+04
1.5425e+14   5.2265e+04
1.5505e+14   5.2223e+04
1.5585e+14   5.2181e+04
1.5666e+14   5.2139e+04
1.5748e+14   5.2097e+04
1.5829e+14   5.2055e+04
1.5912e+14   5.2013e+04
1.5995e+14   5.1971e+04
1.6078e+14   5.1928e+04
1.6161e+14   5.1886e+04
1.6246e+14   5.1844e+04
1.6330e+14   5.1802e+04
1.6415e+14   5.1760e+04
1.6501e+14   5.1718e+04
1.6587e+14   5.1676e+04
1.6674e+14   5.1634e+04
1.6761e+14   5.1591e+04
1.6848e+14   5.1549e+04
1.6936e+14   5.1507e+04
1.7025e+14   5.1465e+04
1.7113e+14   5.1423e+04
1.7203e+14   5.1381e+04
1.7293e+14   5.1339e+04
1.7383e+14   5.1296e+04
1.7474e+14   5.1254e+04
1.7566e+14   5.1212e+04
1.7658e+14   5.1170e+04
1.7750e+14   5.1128e+04
1.7843e+14   5.1086e+04
1.7937e+14   5.1044e+04
1.8031e+14   5.1002e+04
1.8126e+14   5.0959e+04
1.8221e+14   5.0917e+04
1.8317e+14   5.0875e+04
1.8413e+14   5.0833e+04
1.8509e+14   5.0791e+04
1.8607e+14   5.0749e+04
1.8705e+14   5.0707e+04
1.8803e+14   5.0665e+04
1.8902e+14   5.0623e+04
1.9001e+14   5.0580e+04
1.9102e+14   5.0538e+04
1.9202e+14   5.0496e+04
1.9303e+14   5.0454e+04
1.9405e+14   5.0412e+04
1.9507e+14   5.0370e+04
1.9610e+14   5.0328e+04
1.9714e+14   5.0286e+04
1.9818e+14   5.0243e+04
1.9923e+14   5.0201e+04
2.0028e+14   5.0159e+04
2.0134e+14   5.0117e+04
2.0240e+14   5.0075e+04
2.0347e+14   5.0033e+04
2.0455e+14   4.9991e+04
2.0563e+14   4.9949e+04
2.0672e+14   4.9906e+04
2.0781e+14   4.9864e+04
2.0891e+14   4.9822e+04
2.1002e+14   4.9780e+04
2.1114e+14   4.9738e+04
2.1226e+14   4.9696e+04
2.1338e+14   4.9654e+04
2.1451e+14   4.9612e+04
2.1565e+14   4.9570e+04
2.1680e+14   4.9527e+04
2.1795e+14   4.9485e+04
2.1911e+14   4.9443e+04
2.2027e+14   4.9401e+04
2.2144e+14   4.9359e+04
2.2262e+14   4.9317e+04
2.2381e+14   4.9275e+04
2.2500e+14   4.9233e+04
2.2620e+14   4.9191e+04
2.2740e+14   4.9148e+04
2.2862e+14   4.9106e+04
2.2983e+14   4.9064e+04
2.3106e+14   4.9022e+04
2.3229e+14   4.8980e+04
2.3353e+14   4.8938e+04
2.3478e+14   4.8896e+04
2.3603e+14   4.8854e+04
2.3729e+14   4.8812e+04
2.3856e+14   4.8769e+04
2.3984e+14   4.8727e+04
2.4112e+14   4.8685e+04
2.4241e+14   4.8643e+04
2.4371e+14   4.8601e+04
2.4501e+14   4.8559e+04
2.4633e+14   4.8517e+04
2.4765e+14   4.8475e+04
2.4897e+14   4.8433e+04
2.5031e+14   4.8390e+04
2.5165e+14   4.8348e+04
2.5300e+14   4.8306e+04
2.5436e+14   4.8264e+04
2.5572e+14   4.8222e+04
2.5710e+14   4.8180e+04
2.5848e+14   4.8138e+04
2.5987e+14   4.8096e+04
2.6126e+14   4.8054e+04
2.6267e+14   4.8012e+04
2.6408e+14   4.7969e+04
2.6550e+14   4.7927e+04
2.6693e+14   4.7885e+04
2.6837e+14   4.7843e+04
2.6982e+14   4.7801e+04
2.7127e+14   4.7759e+04
2.7273e+14   4.7717e+04
2.7420e+14   4.7675e+04
2.7568e+14   4.7633e+04
2.7717e+14   4.7590e+04
2.7867e+14   4.7548e+04
2.8017e+14   4.7506e+04
2.8169e+14   4.7464e+04
2.8321e+14   4.7422e+04
2.8474e+14   4.7380e+04
2.8628e+14   4.7338e+04
2.8783e+14   4.7296e+04
2.8939e+14   4.7254e+04
2.9095e+14   4.7212e+04
2.9253e+14   4.7169e+04
2.9411e+14   4.7127e+04
2.9571e+14   4.7085e+04
2.9731e+14   4.7043e+04
2.9892e+14   4.7001e+04
3.0054e+14   4.6959e+04
3.0217e+14   4.6917e+04
3.0381e+14   4.6875e+04
3.0546e+14   4.6833e+04
3.0712e+14   4.6791e+04
3.0879e+14   4.6749e+04
3.1047e+14   4.6706e+04
3.1216e+14   4.6664e+04
3.1385e+14   4.6622e+04
3.1556e+14   4.6580e+04
3.1728e+14   4.6538e+04
3.1901e+14   4.6496e+04
3.2074e+14   4.6454e+04
3.2249e+14   4.6412e+04
3.2425e+14   4.6370e+04
3.2601e+14   4.6328e+04
3.2779e+14   4.6285e+04
3.2958e+14   4.6243e+04
3.3138e+14   4.6201e+04
3.3319e+14   4.6159e+04
3.3501e+14   4.6117e+04
3.3684e+14   4.6075e+04
3.3868e+14   4.6033e+04
3.4053e+14   4.5991e+04
3.4239e+14   4.5949e+04
3.4426e+14   4.5907e+04
3.4614e+14   4.5865e+04
3.4804e+14   4.5822e+04
3.4994e+14   4.5780e+04
3.5186e+14   4.5738e+04
3.5379e+14   4.5696e+04
3.5573e+14   4.5654e+04
3.5768e+14   4.5612e+04
3.5964e+14   4.5570e+04
3.6161e+14   4.5528e+04
3.6359e+14   4.5486e+04
3.6559e+14   4.5444e+04
3.6760e+14   4.5402e+04
3.6961e+14   4.5360e+04
3.7164e+14   4.5317e+04
3.7369e+14   4.5275e+04
3.7574e+14   4.5233e+04
3.7781e+14   4.5191e+04
3.7988e+14   4.5149e+04
3.8197e+14   4.5107e+04
3.8408e+14   4.5065e+04
3.8619e+14   4.5023e+04
3.8832e+14   4.4981e+04
3.9046e+14   4.4939e+04
3.9261e+14   4.4897e+04
3.9477e+14   4.4855e+04
3.9695e+14   4.4812e+04
3.9914e+14   4.4770e+04
4.0134e+14   4.4728e+04
4.0356e+14   4.4686e+04
4.0578e+14   4.4644e+04
4.0802e+14   4.4602e+04
4.1028e+14   4.4560e+04
4.1254e+14   4.4518e+04
4.1482e+14   4.4476e+04
4.1712e+14   4.4434e+04
4.1943e+14   4.4392e+04
4.2175e+14   4.4350e+04
4.2408e+14   4.4307e+04
4.2643e+14   4.4265e+04
4.2879e+14   4.4223e+04
4.3116e+14   4.4181e+04
4.3355e+14   4.4139e+04
4.3595e+14   4.4097e+04
4.3837e+14   4.4055e+04
4.4080e+14   4.4013e+04
4.4325e+14   4.3971e+04
4.4571e+14   4.3929e+04
4.4818e+14   4.3887e+04
4.5067e+14   4.3845e+04
4.5317e+14   4.3803e+04
4.5569e+14   4.3760e+04
4.5822e+14   4.3718e+04
4.6077e+14   4.3676e+04
4.6333e+14   4.3634e+04
4.6591e+14   4.3592e+04
4.6850e+14   4.3550e+04
4.7111e+14   4.3508e+04
4.7373e+14   4.3466e+04
4.7637e+14   4.3424e+04
4.7902e+14   4.3382e+04
4.8169e+14   4.3340e+04
4.8437e+14   4.3298e+04
4.8707e+14   4.3256e+04
4.8979e+14   4.3214e+04
4.9252e+14   4.3171e+04
4.9527e+14   4.3129e+04
4.9803e+14   4.3087e+04
5.0081e+14   4.3045e+04
5.0361e+14   4.3003e+04
5.0642e+14   4.2961e+04
5.0925e+14   4.2919e+04
5.1209e+14   4.2877e+04
5.1496e+14   4.2835e+04
5.1784e+14   4.2793e+04
5.2073e+14   4.2751e+04
5.2364e+14   4.2709e+04
5.2657e+14   4.2667e+04
5.2952e+14   4.2625e+04
5.3249e+14   4.2582e+04
5.3547e+14   4.2540e+04
5.3847e+14   4.2498e+04
5.4148e+14   4.2456e+04
5.4452e+14   4.2414e+04
5.4757e+14   4.2372e+04
5.5064e+14   4.2330e+04
5.5373e+14   4.2288e+04
5.5684e+14   4.2246e+04
5.5996e+14   4.2204e+04
5.6310e+14   4.2162e+04
5.6627e+14   4.2120e+04
5.6945e+14   4.2078e+04
5.7264e+14   4.2036e+04
5.7586e+14   4.1994e+04
5.7910e+14   4.1952e+04
5.8235e+14   4.1909e+04
5.8563e+14   4.1867e+04
5.8892e+14   4.1825e+04
5.9223e+14   4.1783e+04
5.9557e+14   4.1741e+04
5.9892e+14   4.1699e+04
6.0229e+14   4.1657e+04
6.0568e+14   4.1615e+04
6.0909e+14   4.1573e+04
6.1253e+14   4.1531e+04
6.1598e+14   4.1489e+04
6.1945e+14   4.1447e+04
6.2294e+14   4.1405e+04
6.2645e+14   4.1363e+04
6.2999e+14   4.1321e+04
6.3354e+14   4.1279e+04
6.3712e+14   4.1237e+04
6.4071e+14   4.1194e+04
6.4433e+14   4.1152e+04
6.4797e+14   4.1110e+04
6.5163e+14   4.1068e+04
6.5531e+14   4.1026e+04
6.5901e+14   4.0984e+04
6.6274e+14   4.0942e+04
6.6648e+14   4.0900e+04
6.7025e+14   4.0858e+04
6.7404e+14   4.0816e+04
6.7785e+14   4.0774e+04
6.8169e+14   4.0732e+04
6.8555e+14   4.0690e+04
6.8943e+14   4.0648e+04
6.9333e+14   4.0606e+04
6.9726e+14   4.0564e+04
7.0121e+14   4.0522e+04
7.0518e+14   4.0480e+04
7.0917e+14   4.0437e+04
7.1319e+14   4.0395e+04
7.1724e+14   4.0353e+04
7.2130e+14   4.0311e+04
7.2539e+14   4.0269e+04
7.2951e+14   4.0227e+04
7.3364e+14   4.0185e+04
7.3781e+14   4.0143e+04
7.4199e+14   4.0101e+04
7.4621e+14   4.0059e+04
7.5044e+14   4.0017e+04
7.5470e+14   3.9975e+04
7.5899e+14   3.9933e+04
7.6330e+14   3.9891e+04
7.6764e+14   3.9849e+04
7.7200e+14   3.9807e+04
7.7638e+14   3.9765e+04
7.8080e+14   3.9723e+04
7.8524e+14   3.9681e+04
7.8970e+14   3.9639e+04
7.9419e+14   3.9597e+04
7.9871e+14   3.9554e+04
8.0325e+14   3.9512e+04
8.0782e+14   3.9470e+04
8.1242e+14   3.9428e+04
8.1705e+14   3.9386e+04
8.2170e+14   3.9344e+04
8.2637e+14   3.9302e+04
8.3108e+14   3.9260e+04
8.3581e+14   3.9218e+04
8.4057e+14   3.9176e+04
8.4536e+14   3.9134e+04
8.5018e+14   3.9092e+04
8.5502e+14   3.9050e+04
8.5990e+14   3.9008e+04
8.6480e+14   3.8966e+04
8.6973e+14   3.8924e+04
8.7469e+14   3.8882e+04
8.7968e+14   3.8840e+04
8.8469e+14   3.8798e+04
8.8974e+14   3.8756e+04
8.9481e+14   3.8714e+04
8.9992e+14   3.8672e+04
9.0506e+14   3.8630e+04
9.1022e+14   3.8588e+04
9.1542e+14   3.8546e+04
9.2064e+14   3.8503e+04
9.2590e+14   3.8461e+04
9.3118e+14   3.8419e+04
9.3650e+14   3.8377e+04
9.4185e+14   3.8335e+04
9.4723e+14   3.8293e+04
9.5264e+14   3.8251e+04
9.5808e+14   3.8209e+04
9.6355e+14   3.8167e+04
9.6906e+14   3.8125e+04
9.7460e+14   3.8083e+04
9.8016e+14   3.8041e+04
9.8577e+14   3.7999e+04
9.9140e+14   3.7957e+04
9.9707e+14   3.7915e+04
1.0028e+15   3.7873e+04
1.0085e+15   3.7831e+04
1.0143e+15   3.7789e+04
1.0201e+15   3.7747e+04
1.0259e+15   3.7705e+04
1.0318e+15   3.7663e+04
1.0377e+15   3.7621e+04
1.0436e+15   3.7579e+04
1.0496e+15   3.7537e+04
1.0556e+15   3.7495e+04
1.0616e+15   3.7453e+04
1.0677e+15   3.7411e+04
1.0738e+15   3.7369e+04
1.0799e+15   3.7327e+04
1.0861e+15   3.7285e+04
1.0923e+15   3.7243e+04
1.0986e+15   3.7201e+04
1.1049e+15   3.7159e+04
1.1112e+15   3.7116e+04
1.1175e+15   3.7074e+04
1.1239e+15   3.7032e+04
1.1304e+15   3.6990e+04
1.1368e+15   3.6948e+04
1.1433e+15   3.6906e+04
1.1499e+15   3.6864e+04
1.1565e+15   3.6822e+04
1.1631e+15   3.6780e+04
1.1697e+15   3.6738e+04
1.1764e+15   3.6696e+04
1.1832e+15   3.6654e+04
1.1899e+15   3.6612e+04
1.1968e+15   3.6570e+04
1.2036e+15   3.6528e+04
1.2105e+15   3.6486e+04
1.2174e+15   3.6444e+04
1.2244e+15   3.6402e+04
1.2314e+15   3.6360e+04
1.2384e+15   3.6318e+04
1.2455e+15   3.6276e+04
1.2526e+15   3.6234e+04
1.2598e+15   3.6192e+04
1.2670e+15   3.6150e+04
1.2743e+15   3.6108e+04
1.2816e+15   3.6066e+04
1.2889e+15   3.6024e+04
1.2963e+15   3.5982e+04
1.3037e+15   3.5940e+04
1.3111e+15   3.5898e+04
1.3186e+15   3.5856e+04
1.3262e+15   3.5814e+04
1.3338e+15   3.5772e+04
1.3414e+15   3.5730e+04
1.3491e+15   3.5688e+04
1.3568e+15   3.5646e+04
1.3645e+15   3.5604e+04
1.3723e+15   3.5562e+04
1.3802e+15   3.5520e+04
1.3880e+15   3.5478e+04
1.3960e+15   3.5436e+04
1.4039e+15   3.5394e+04
1.4120e+15   3.5352e+04
1.4200e+15   3.5310e+04
1.4281e+15   3.5268e+04
1.4363e+15   3.5226e+04
1.4445e+15   3.5184e+04
1.4527e+15   3.5142e+04
1.4610e+15   3.5100e+04
1.4694e+15   3.5058e+04
1.4778e+15   3.5016e+04
1.4862e+15   3.4974e+04
1.4947e+15   3.4932e+04
1.5032e+15   3.4890e+04
1.5118e+15   3.4848e+04
1.5204e+15   3.4806e+04
1.5290e+15   3.4764e+04
1.5377e+15   3.4722e+04
1.5465e+15   3.4680e+04
1.5553e+15   3.4638e+04
1.5642e+15   3.4596e+04
1.5731e+15   3.4554e+04
1.5820e+15   3.4512e+04
1.5910e+15   3.4470e+04
1.6001e+15   3.4428e+04
1.6092e+15   3.4386e+04
1.6183e+15   3.4344e+04
1.6275e+15   3.4302e+04
1.6368e+15   3.4260e+04
1.6461e+15   3.4218e+04
1.6555e+15   3.4176e+04
1.6649e+15   3.4134e+04
1.6743e+15   3.4092e+04
1.6838e+15   3.4050e+04
1.6934e+15   3.4008e+04
1.7030e+15   3.3966e+04
1.7126e+15   3.3924e+04
1.7223e+15   3.3882e+04
1.7321e+15   3.3840e+04
1.7419e+15   3.3798e+04
1.7518e+15   3.3756e+04
1.7617e+15   3.3714e+04
1.7717e+15   3.3672e+04
1.7817e+15   3.3630e+04
1.7918e+15   3.3588e+04
1.8019e+15   3.3546e+04
1.8121e+15   3.3504e+04
1.8223e+15   3.3462e+04
1.8326e+15   3.3420e+04
1.8430e+15   3.3378e+04
1.8534e+15   3.3336e+04
1.8638e+15   3.3294e+04
1.8744e+15   3.3252e+04
1.8849e+15   3.3210e+04
1.8955e+15   3.3168e+04
1.9062e+15   3.3126e+04
1.9170e+15   3.3084e+04
1.9277e+15   3.3042e+04
1.9386e+15   3.3000e+04
1.9495e+15   3.2958e+04
1.9604e+15   3.2916e+04
1.9715e+15   3.2874e+04
1.9825e+15   3.2832e+04
1.9936e+15   3.2790e+04
2.0048e+15   3.2748e+04
2.0161e+15   3.2706e+04
2.0274e+15   3.2664e+04
2.0387e+15   3.2622e+04
2.0501e+15   3.2580e+04
2.0616e+15   3.2538e+04
2.0731e+15   3.2496e+04
2.0847e+15   3.2454e+04
2.0964e+15   3.2412e+04
2.1081e+15   3.2370e+04
2.1198e+15   3.2328e+04
2.1316e+15   3.2286e+04
2.1435e+15   3.2244e+04
2.1554e+15   3.2202e+04
2.1674e+15   3.2160e+04
2.1795e+15   3.2118e+04
2.1916e+15   3.2076e+04
2.2038e+15   3.2034e+04
2.2160e+15   3.1992e+04
2.2283e+15   3.1950e+04
2.2407e+15   3.1908e+04
2.2531e+15   3.1866e+04
2.2655e+15   3.1824e+04
2.2781e+15   3.1782e+04
2.2907e+15   3.1740e+04
2.3033e+15   3.1698e+04
2.3160e+15   3.1657e+04
2.3288e+15   3.1615e+04
2.3416e+15   3.1573e+04
2.3545e+15   3.1531e+04
2.3675e+15   3.1489e+04
2.3805e+15   3.1447e+04
2.3936e+15   3.1405e+04
2.4067e+15   3.1363e+04
2.4199e+15   3.1321e+04
2.4332e+15   3.1279e+04
2.4465e+15   3.1237e+04
2.4599e+15   3.1195e+04
2.4733e+15   3.1153e+04
2.4868e+15   3.1111e+04
2.5004e+15   3.1069e+04
2.5140e+15   3.1027e+04
2.5277e+15   3.0985e+04
2.5415e+15   3.0943e+04
2.5553e+15   3.0901e+04
2.5692e+15   3.0859e+04
2.5831e+15   3.0817e+04
2.5971e+15   3.0775e+04
2.6112e+15   3.0733e+04
2.6253e+15   3.0691e+04
2.6395e+15   3.0649e+04
2.6537e+15   3.0607e+04
2.6680e+15   3.0565e+04
2.6824e+15   3.0523e+04
2.6968e+15   3.0481e+04
2.7113e+15   3.0440e+04
2.7258e+15   3.0398e+04
2.7405e+15   3.0356e+04
2.7551e+15   3.0314e+04
2.7699e+15   3.0272e+04
2.7847e+15   3.0230e+04
2.7995e+15   3.0188e+04
2.8144e+15   3.0146e+04
2.8294e+15   3.0104e+04
2.8444e+15   3.0062e+04
2.8595e+15   3.0020e+04
2.8747e+15   2.9978e+04
2.8899e+15   2.9936e+04
2.9052e+15   2.9894e+04
2.9205e+15   2.9852e+04
2.9359e+15   2.9810e+04
2.9514e+15   2.9768e+04
2.9669e+15   2.9726e+04
2.9825e+15   2.9684e+04
2.9981e+15   2.9642e+04
3.0138e+15   2.9600e+04
3.0296e+15   2.9558e+04
3.0454e+15   2.9517e+04
3.0612e+15   2.9475e+04
3.0772e+15   2.9433e+04
3.0932e+15   2.9391e+04
3.1092e+15   2.9349e+04
3.1253e+15   2.9307e+04
3.1415e+15   2.9265e+04
3.1577e+15   2.9223e+04
3.1739e+15   2.9181e+04
3.1903e+15   2.9139e+04
3.2066e+15   2.9097e+04
3.2231e+15   2.9055e+04
3.2396e+15   2.9013e+04
3.2561e+15   2.8971e+04
3.2727e+15   2.8929e+04
3.2894e+15   2.8887e+04
3.3061e+15   2.8845e+04
3.3228e+15   2.8804e+04
3.3396e+15   2.8762e+04
3.3565e+15   2.8720e+04
3.3734e+15   2.8678e+04
3.3904e+15   2.8636e+04
3.4074e+15   2.8594e+04
3.4244e+15   2.8552e+04
3.4416e+15   2.8510e+04
3.4587e+15   2.8468e+04
3.4759e+15   2.8426e+04
3.4932e+15   2.8384e+04
3.5105e+15   2.8342e+04
3.5278e+15   2.8300e+04
3.5452e+15   2.8258e+04
3.5627e+15   2.8216e+04
3.5802e+15   2.8175e+04
3.5977e+15   2.8133e+04
3.6153e+15   2.8091e+04
3.6329e+15   2.8049e+04
3.6505e+15   2.8007e+04
3.6682e+15   2.7965e+04
3.6860e+15   2.7923e+04
3.7037e+15   2.7881e+04
3.7215e+15   2.7839e+04
3.7394e+15   2.7797e+04
3.7573e+15   2.7755e+04
3.7752e+15   2.7713e+04
3.7932e+15   2.7671e+04
3.8112e+15   2.7630e+04
3.8292e+15   2.7588e+04
3.8472e+15   2.7546e+04
3.8653e+15   2.7504e+04
3.8835e+15   2.7462e+04
3.9016e+15   2.7420e+04
3.9198e+15   2.7378e+04
3.9380e+15   2.7336e+04
3.9562e+15   2.7294e+04
3.9745e+15   2.7252e+04
3.9927e+15   2.7210e+04
4.0110e+15   2.7169e+04
4.0294e+15   2.7127e+04
4.0477e+15   2.7085e+04
