Dia: 1.1 m | Vel: 14.4 km/s | theta: 38.0 deg | Strength: 6.0e+06 Pa
Power (W)    Altitude (m)
1.5353e+09   5.7006e+04
1.5396e+09   5.6980e+04
1.5439e+09   5.6953e+04
1.5483e+09   5.6927e+04
1.5527e+09   5.6900e+04
1.5570e+09   5.6874e+04
1.5614e+09   5.6847e+04
1.5658e+09   5.6821e+04
1.5703e+09   5.6795e+04
1.5747e+09   5.6768e+04
1.5791e+09   5.6742e+04
1.5836e+09   5.6715e+04
1.5880e+09   5.6689e+04
1.5925e+09   5.6662e+04
1.5970e+09   5.6636e+04
1.6015e+09   5.6610e+04
1.6060e+09   5.6583e+04
1.6105e+09   5.6557e+04
1.6151e+09   5.6530e+04
1.6196e+09   5.6504e+04
1.6242e+09   5.6477e+04
1.6288e+09   5.6451e+04
1.6334e+09   5.6425e+04
1.6380e+09   5.6398e+04
1.6426e+09   5.6372e+04
1.6472e+09   5.6345e+04
1.6518e+09   5.6319e+04
1.6565e+09   5.6292e+04
1.6611e+09   5.6266e+04
1.6658e+09   5.6239e+04
1.6705e+09   5.6213e+04
1.6752e+09   5.6187e+04
1.6799e+09   5.6160e+04
1.6846e+09   5.6134e+04
1.6894e+09   5.6107e+04
1.6941e+09   5.6081e+04
1.6989e+09   5.6054e+04
1.7037e+09   5.6028e+04
1.7084e+09   5.6002e+04
1.7132e+09   5.5975e+04
1.7181e+09   5.5949e+04
1.7229e+09   5.5922e+04
1.7277e+09   5.5896e+04
1.7326e+09   5.5869e+04
1.7374e+09   5.5843e+04
1.7423e+09   5.5817e+04
1.7472e+09   5.5790e+04
1.7521e+09   5.5764e+04
1.7570e+09   5.5737e+04
1.7620e+09   5.5711e+04
1.7669e+09   5.5684e+04
1.7719e+09   5.5658e+04
1.7768e+09   5.5632e+04
1.7818e+09   5.5605e+04
1.7868e+09   5.5579e+04
1.7918e+09   5.5552e+04
1.7968e+09   5.5526e+04
1.8019e+09   5.5500e+04
1.8069e+09   5.5473e+04
1.8120e+09   5.5447e+04
1.8170e+09   5.5420e+04
1.8221e+09   5.5394e+04
1.8272e+09   5.5367e+04
1.8323e+09   5.5341e+04
1.8375e+09   5.5315e+04
1.8426e+09   5.5288e+04
1.8478e+09   5.5262e+04
1.8529e+09   5.5235e+04
1.8581e+09   5.5209e+04
1.8633e+09   5.5182e+04
1.8685e+09   5.5156e+04
1.8737e+09   5.5130e+04
1.8790e+09   5.5103e+04
1.8842e+09   5.5077e+04
1.8895e+09   5.5050e+04
1.8947e+09   5.5024e+04
1.9000e+09   5.4998e+04
1.9053e+09   5.4971e+04
1.9106e+09   5.4945e+04
1.9160e+09   5.4918e+04
1.9213e+09   5.4892e+04
1.9267e+09   5.4865e+04
1.9320e+09   5.4839e+04
1.9374e+09   5.4813e+04
1.9428e+09   5.4786e+04
1.9482e+09   5.4760e+04
1.9537e+09   5.4733e+04
1.9591e+09   5.4707e+04
1.9646e+09   5.4681e+04
1.9700e+09   5.4654e+04
1.9755e+09   5.4628e+04
1.9810e+09   5.4601e+04
1.9865e+09   5.4575e+04
1.9920e+09   5.4548e+04
1.9976e+09   5.4522e+04
2.0031e+09   5.4496e+04
2.0087e+09   5.4469e+04
2.0143e+09   5.4443e+04
2.0199e+09   5.4416e+04
2.0255e+09   5.4390e+04
2.0311e+09   5.4364e+04
2.0367e+09   5.4337e+04
2.0424e+09   5.4311e+04
2.0481e+09   5.4284e+04
2.0537e+09   5.4258e+04
2.0594e+09   5.4231e+04
2.0651e+09   5.4205e+04
2.0709e+09   5.4179e+04
2.0766e+09   5.4152e+04
2.0823e+09   5.4126e+04
2.0881e+09   5.4099e+04
2.0939e+09   5.4073e+04
2.0997e+09   5.4047e+04
2.1055e+09   5.4020e+04
2.1113e+09   5.3994e+04
2.1171e+09   5.3967e+04
2.1230e+09   5.3941e+04
2.1289e+09   5.3915e+04
2.1347e+09   5.3888e+04
2.1406e+09   5.3862e+04
2.1465e+09   5.3835e+04
2.1525e+09   5.3809e+04
2.1584e+09   5.3783e+04
2.1644e+09   5.3756e+04
2.1703e+09   5.3730e+04
2.1763e+09   5.3703e+04
2.1823e+09   5.3677e+04
2.1883e+09   5.3650e+04
2.1943e+09   5.3624e+04
2.2004e+09   5.3598e+04
2.2064e+09   5.3571e+04
2.2125e+09   5.3545e+04
2.2186e+09   5.3518e+04
2.2247e+09   5.3492e+04
2.2308e+09   5.3466e+04
2.2369e+09   5.3439e+04
2.2431e+09   5.3413e+04
2.2492e+09   5.3386e+04
2.2554e+09   5.3360e+04
2.2616e+09   5.3334e+04
2.2678e+09   5.3307e+04
2.2740e+09   5.3281e+04
2.2802e+09   5.3254e+04
2.2865e+09   5.3228e+04
2.2928e+09   5.3202e+04
2.2990e+09   5.3175e+04
2.3053e+09   5.3149e+04
2.3116e+09   5.3122e+04
2.3180e+09   5.3096e+04
2.3243e+09   5.3070e+04
2.3306e+09   5.3043e+04
2.3370e+09   5.3017e+04
2.3434e+09   5.2990e+04
2.3498e+09   5.2964e+04
2.3562e+09   5.2938e+04
2.3626e+09   5.2911e+04
2.3691e+09   5.2885e+04
2.3755e+09   5.2858e+04
2.3820e+09   5.2832e+04
2.3885e+09   5.2806e+04
2.3950e+09   5.2779e+04
2.4015e+09   5.2753e+04
2.4080e+09   5.2726e+04
2.4146e+09   5.2700e+04
2.4211e+09   5.2674e+04
2.4277e+09   5.2647e+04
2.4343e+09   5.2621e+04
2.4409e+09   5.2594e+04
2.4475e+09   5.2568e+04
2.4542e+09   5.2542e+04
2.4608e+09   5.2515e+04
2.4675e+09   5.2489e+04
2.4742e+09   5.2463e+04
2.4809e+09   5.2436e+04
2.4876e+09   5.2410e+04
2.4943e+09   5.2383e+04
2.5011e+09   5.2357e+04
2.5078e+09   5.2331e+04
2.5146e+09   5.2304e+04
2.5214e+09   5.2278e+04
2.5282e+09   5.2251e+04
2.5350e+09   5.2225e+04
2.5419e+09   5.2199e+04
2.5487e+09   5.2172e+04
2.5556e+09   5.2146e+04
2.5625e+09   5.2119e+04
2.5694e+09   5.2093e+04
2.5763e+09   5.2067e+04
2.5832e+09   5.2040e+04
2.5901e+09   5.2014e+04
2.5971e+09   5.1987e+04
2.6041e+09   5.1961e+04
2.6111e+09   5.1935e+04
2.6181e+09   5.1908e+04
2.6251e+09   5.1882e+04
2.6321e+09   5.1856e+04
2.6392e+09   5.1829e+04
2.6462e+09   5.1803e+04
2.6533e+09   5.1776e+04
2.6604e+09   5.1750e+04
2.6675e+09   5.1724e+04
2.6746e+09   5.1697e+04
2.6818e+09   5.1671e+04
2.6889e+09   5.1644e+04
2.6961e+09   5.1618e+04
2.7033e+09   5.1592e+04
2.7105e+09   5.1565e+04
2.7177e+09   5.1539e+04
2.7250e+09   5.1513e+04
2.7322e+09   5.1486e+04
2.7395e+09   5.1460e+04
2.7467e+09   5.1433e+04
2.7540e+09   5.1407e+04
2.7613e+09   5.1381e+04
2.7687e+09   5.1354e+04
2.7760e+09   5.1328e+04
2.7834e+09   5.1301e+04
2.7907e+09   5.1275e+04
2.7981e+09   5.1249e+04
2.8055e+09   5.1222e+04
2.8129e+09   5.1196e+04
2.8204e+09   5.1170e+04
2.8278e+09   5.1143e+04
2.8353e+09   5.1117e+04
2.8427e+09   5.1090e+04
2.8502e+09   5.1064e+04
2.8577e+09   5.1038e+04
2.8652e+09   5.1011e+04
2.8728e+09   5.0985e+04
2.8803e+09   5.0959e+04
2.8879e+09   5.0932e+04
2.8955e+09   5.0906e+04
2.9031e+09   5.0879e+04
2.9107e+09   5.0853e+04
2.9183e+09   5.0827e+04
2.9259e+09   5.0800e+04
2.9336e+09   5.0774e+04
2.9413e+09   5.0748e+04
2.9489e+09   5.0721e+04
2.9566e+09   5.0695e+04
2.9644e+09   5.0668e+04
2.9721e+09   5.0642e+04
2.9798e+09   5.0616e+04
2.9876e+09   5.0589e+04
2.9954e+09   5.0563e+04
3.0031e+09   5.0537e+04
3.0109e+09   5.0510e+04
3.0188e+09   5.0484e+04
3.0266e+09   5.0457e+04
3.0344e+09   5.0431e+04
3.0423e+09   5.0405e+04
3.0502e+09   5.0378e+04
3.0581e+09   5.0352e+04
3.0660e+09   5.0326e+04
3.0739e+09   5.0299e+04
3.0818e+09   5.0273e+04
3.0898e+09   5.0247e+04
3.0977e+09   5.0220e+04
3.1057e+09   5.0194e+04
3.1137e+09   5.0167e+04
3.1217e+09   5.0141e+04
3.1297e+09   5.0115e+04
3.1377e+09   5.0088e+04
3.1458e+09   5.0062e+04
3.1539e+09   5.0036e+04
3.1619e+09   5.0009e+04
3.1700e+09   4.9983e+04
3.1781e+09   4.9957e+04
3.1862e+09   4.9930e+04
3.1944e+09   4.9904e+04
3.2025e+09   4.9877e+04
3.2107e+09   4.9851e+04
3.2188e+09   4.9825e+04
3.2270e+09   4.9798e+04
3.2352e+09   4.9772e+04
3.2434e+09   4.9746e+04
3.2517e+09   4.9719e+04
3.2599e+09   4.9693e+04
3.2682e+09   4.9667e+04
3.2764e+09   4.9640e+04
3.2847e+09   4.9614e+04
3.2930e+09   4.9587e+04
3.3013e+09   4.9561e+04
3.3096e+09   4.9535e+04
3.3180e+09   4.9508e+04
3.3263e+09   4.9482e+04
3.3347e+09   4.9456e+04
3.3431e+09   4.9429e+04
3.3514e+09   4.9403e+04
3.3598e+09   4.9377e+04
3.3683e+09   4.9350e+04
3.3767e+09   4.9324e+04
3.3851e+09   4.9298e+04
3.3936e+09   4.9271e+04
3.4020e+09   4.9245e+04
3.4105e+09   4.9218e+04
3.4190e+09   4.9192e+04
3.4275e+09   4.9166e+04
3.4360e+09   4.9139e+04
3.4446e+09   4.9113e+04
3.4531e+09   4.9087e+04
3.4616e+09   4.9060e+04
3.4702e+09   4.9034e+04
3.4788e+09   4.9008e+04
3.4874e+09   4.8981e+04
3.4960e+09   4.8955e+04
3.5046e+09   4.8929e+04
3.5132e+09   4.8902e+04
3.5219e+09   4.8876e+04
3.5305e+09   4.8850e+04
3.5392e+09   4.8823e+04
3.5478e+09   4.8797e+04
3.5565e+09   4.8771e+04
3.5652e+09   4.8744e+04
3.5739e+09   4.8718e+04
3.5826e+09   4.8691e+04
3.5914e+09   4.8665e+04
3.6001e+09   4.8639e+04
3.6089e+09   4.8612e+04
3.6176e+09   4.8586e+04
3.6264e+09   4.8560e+04
3.6352e+09   4.8533e+04
3.6440e+09   4.8507e+04
3.6528e+09   4.8481e+04
3.6616e+09   4.8454e+04
3.6704e+09   4.8428e+04
3.6792e+09   4.8402e+04
3.6881e+09   4.8375e+04
3.6969e+09   4.8349e+04
3.7058e+09   4.8323e+04
3.7147e+09   4.8296e+04
3.7236e+09   4.8270e+04
3.7325e+09   4.8244e+04
3.7414e+09   4.8217e+04
3.7503e+09   4.8191e+04
3.7592e+09   4.8165e+04
3.7682e+09   4.8138e+04
3.7771e+09   4.8112e+04
3.7861e+09   4.8086e+04
3.7950e+09   4.8059e+04
3.8040e+09   4.8033e+04
3.8130e+09   4.8007e+04
3.8220e+09   4.7980e+04
3.8310e+09   4.7954e+04
3.8400e+09   4.7928e+04
3.8490e+09   4.7901e+04
3.8580e+09   4.7875e+04
3.8670e+09   4.7849e+04
3.8761e+09   4.7822e+04
3.8851e+09   4.7796e+04
3.8942e+09   4.7770e+04
3.9032e+09   4.7743e+04
3.9123e+09   4.7717e+04
3.9214e+09   4.7691e+04
3.9305e+09   4.7664e+04
3.9396e+09   4.7638e+04
3.9487e+09   4.7612e+04
3.9578e+09   4.7585e+04
3.9669e+09   4.7559e+04
3.9760e+09   4.7533e+04
3.9851e+09   4.7506e+04
3.9943e+09   4.7480e+04
4.0034e+09   4.7454e+04
4.0126e+09   4.7427e+04
4.0217e+09   4.7401e+04
4.0309e+09   4.7375e+04
4.0400e+09   4.7348e+04
4.0492e+09   4.7322e+04
4.0584e+09   4.7296e+04
4.0676e+09   4.7269e+04
4.0767e+09   4.7243e+04
4.0859e+09   4.7217e+04
4.0951e+09   4.7190e+04
4.1043e+09   4.7164e+04
4.1135e+09   4.7138e+04
4.1227e+09   4.7111e+04
4.1320e+09   4.7085e+04
4.1412e+09   4.7059e+04
4.1504e+09   4.7032e+04
4.1596e+09   4.7006e+04
4.1689e+09   4.6980e+04
4.1781e+09   4.6953e+04
4.1873e+09   4.6927e+04
4.1966e+09   4.6901e+04
4.2058e+09   4.6875e+04
4.2150e+09   4.6848e+04
4.2243e+09   4.6822e+04
4.2335e+09   4.6796e+04
4.2428e+09   4.6769e+04
4.2521e+09   4.6743e+04
4.2613e+09   4.6717e+04
4.2706e+09   4.6690e+04
4.2798e+09   4.6664e+04
4.2891e+09   4.6638e+04
4.2984e+09   4.6611e+04
4.3076e+09   4.6585e+04
4.3169e+09   4.6559e+04
4.3261e+09   4.6532e+04
4.3354e+09   4.6506e+04
4.3447e+09   4.6480e+04
4.3539e+09   4.6453e+04
4.3632e+09   4.6427e+04
4.3725e+09   4.6401e+04
4.3817e+09   4.6375e+04
4.3910e+09   4.6348e+04
4.4003e+09   4.6322e+04
4.4095e+09   4.6296e+04
4.4188e+09   4.6269e+04
4.4281e+09   4.6243e+04
4.4373e+09   4.6217e+04
4.4466e+09   4.6190e+04
4.4558e+09   4.6164e+04
4.4651e+09   4.6138e+04
4.4743e+09   4.6111e+04
4.4836e+09   4.6085e+04
4.4928e+09   4.6059e+04
4.5020e+09   4.6033e+04
4.5113e+09   4.6006e+04
4.5205e+09   4.5980e+04
4.5297e+09   4.5954e+04
4.5390e+09   4.5927e+04
4.5482e+09   4.5901e+04
4.5574e+09   4.5875e+04
4.5666e+09   4.5848e+04
4.5758e+09   4.5822e+04
4.5850e+09   4.5796e+04
4.5942e+09   4.5770e+04
4.6034e+09   4.5743e+04
4.6126e+09   4.5717e+04
4.6217e+09   4.5691e+04
4.6309e+09   4.5664e+04
4.6401e+09   4.5638e+04
4.6492e+09   4.5612e+04
4.6583e+09   4.5585e+04
4.6675e+09   4.5559e+04
4.6766e+09   4.5533e+04
4.6857e+09   4.5507e+04
4.6948e+09   4.5480e+04
4.7039e+09   4.5454e+04
4.7130e+09   4.5428e+04
4.7221e+09   4.5401e+04
4.7312e+09   4.5375e+04
4.7403e+09   4.5349e+04
4.7493e+09   4.5323e+04
4.7584e+09   4.5296e+04
4.7674e+09   4.5270e+04
4.7764e+09   4.5244e+04
4.7854e+09   4.5217e+04
4.7944e+09   4.5191e+04
4.8034e+09   4.5165e+04
4.8124e+09   4.5139e+04
4.8213e+09   4.5112e+04
4.8303e+09   4.5086e+04
4.8392e+09   4.5060e+04
4.8481e+09   4.5033e+04
4.8570e+09   4.5007e+04
4.8659e+09   4.4981e+04
4.8748e+09   4.4955e+04
4.8837e+09   4.4928e+04
4.8925e+09   4.4902e+04
4.9013e+09   4.4876e+04
4.9101e+09   4.4849e+04
4.9189e+09   4.4823e+04
4.9277e+09   4.4797e+04
4.9365e+09   4.4771e+04
4.9452e+09   4.4744e+04
4.9540e+09   4.4718e+04
4.9627e+09   4.4692e+04
4.9714e+09   4.4665e+04
4.9800e+09   4.4639e+04
4.9887e+09   4.4613e+04
4.9973e+09   4.4587e+04
5.0059e+09   4.4560e+04
5.0145e+09   4.4534e+04
5.0231e+09   4.4508e+04
5.0317e+09   4.4482e+04
5.0402e+09   4.4455e+04
5.0487e+09   4.4429e+04
5.0572e+09   4.4403e+04
5.0657e+09   4.4376e+04
5.0741e+09   4.4350e+04
5.0825e+09   4.4324e+04
5.0909e+09   4.4298e+04
5.0993e+09   4.4271e+04
5.1076e+09   4.4245e+04
5.1160e+09   4.4219e+04
5.1243e+09   4.4193e+04
5.1325e+09   4.4166e+04
5.1408e+09   4.4140e+04
5.1490e+09   4.4114e+04
5.1572e+09   4.4088e+04
5.1654e+09   4.4061e+04
5.1735e+09   4.4035e+04
5.1816e+09   4.4009e+04
5.1897e+09   4.3983e+04
5.1977e+09   4.3956e+04
5.2058e+09   4.3930e+04
5.2137e+09   4.3904e+04
5.2217e+09   4.3877e+04
5.2296e+09   4.3851e+04
5.2375e+09   4.3825e+04
5.2454e+09   4.3799e+04
5.2532e+09   4.3772e+04
5.2610e+09   4.3746e+04
5.2688e+09   4.3720e+04
5.2766e+09   4.3694e+04
5.2843e+09   4.3667e+04
5.2919e+09   4.3641e+04
5.2996e+09   4.3615e+04
5.3072e+09   4.3589e+04
5.3147e+09   4.3562e+04
5.3222e+09   4.3536e+04
5.3297e+09   4.3510e+04
5.3372e+09   4.3484e+04
5.3446e+09   4.3457e+04
5.3520e+09   4.3431e+04
5.3593e+09   4.3405e+04
5.3666e+09   4.3379e+04
5.3739e+09   4.3352e+04
5.3811e+09   4.3326e+04
5.3883e+09   4.3300e+04
5.3954e+09   4.3274e+04
5.4025e+09   4.3247e+04
5.4096e+09   4.3221e+04
5.4166e+09   4.3195e+04
5.4235e+09   4.3169e+04
5.4304e+09   4.3142e+04
5.4373e+09   4.3116e+04
5.4442e+09   4.3090e+04
5.4509e+09   4.3064e+04
5.4577e+09   4.3038e+04
5.4644e+09   4.3011e+04
5.4710e+09   4.2985e+04
5.4776e+09   4.2959e+04
5.4842e+09   4.2933e+04
5.4907e+09   4.2906e+04
5.4971e+09   4.2880e+04
5.5035e+09   4.2854e+04
5.5099e+09   4.2828e+04
5.5162e+09   4.2801e+04
5.5224e+09   4.2775e+04
5.5286e+09   4.2749e+04
5.5348e+09   4.2723e+04
5.5409e+09   4.2696e+04
5.5469e+09   4.2670e+04
5.5529e+09   4.2644e+04
5.5588e+09   4.2618e+04
5.5647e+09   4.2592e+04
5.5705e+09   4.2565e+04
5.5763e+09   4.2539e+04
5.5820e+09   4.2513e+04
5.5876e+09   4.2487e+04
5.5932e+09   4.2460e+04
5.5987e+09   4.2434e+04
5.6042e+09   4.2408e+04
5.6096e+09   4.2382e+04
5.6149e+09   4.2356e+04
5.6202e+09   4.2329e+04
5.6254e+09   4.2303e+04
5.6306e+09   4.2277e+04
5.6357e+09   4.2251e+04
5.6407e+09   4.2225e+04
5.6456e+09   4.2198e+04
5.6505e+09   4.2172e+04
5.6554e+09   4.2146e+04
5.6601e+09   4.2120e+04
5.6648e+09   4.2093e+04
5.6694e+09   4.2067e+04
5.6740e+09   4.2041e+04
5.6785e+09   4.2015e+04
5.6829e+09   4.1989e+04
5.6872e+09   4.1962e+04
5.6915e+09   4.1936e+04
5.6957e+09   4.1910e+04
5.6998e+09   4.1884e+04
5.7039e+09   4.1858e+04
5.7079e+09   4.1831e+04
5.7118e+09   4.1805e+04
5.7156e+09   4.1779e+04
5.7193e+09   4.1753e+04
5.7230e+09   4.1727e+04
5.7266e+09   4.1700e+04
5.7301e+09   4.1674e+04
5.7336e+09   4.1648e+04
5.7369e+09   4.1622e+04
5.7402e+09   4.1596e+04
5.7434e+09   4.1569e+04
5.7465e+09   4.1543e+04
5.7495e+09   4.1517e+04
5.7525e+09   4.1491e+04
5.7553e+09   4.1465e+04
5.7581e+09   4.1438e+04
5.7608e+09   4.1412e+04
5.7634e+09   4.1386e+04
5.7659e+09   4.1360e+04
5.7683e+09   4.1334e+04
5.7706e+09   4.1307e+04
5.7729e+09   4.1281e+04
5.7750e+09   4.1255e+04
5.7771e+09   4.1229e+04
5.7790e+09   4.1203e+04
5.7809e+09   4.1177e+04
5.7827e+09   4.1150e+04
5.7844e+09   4.1124e+04
5.7860e+09   4.1098e+04
5.7875e+09   4.1072e+04
5.7889e+09   4.1046e+04
5.7902e+09   4.1020e+04
5.7914e+09   4.0993e+04
5.7925e+09   4.0967e+04
5.7935e+09   4.0941e+04
5.7944e+09   4.0915e+04
5.7952e+09   4.0889e+04
5.7959e+09   4.0862e+04
5.7965e+09   4.0836e+04
5.7969e+09   4.0810e+04
5.7973e+09   4.0784e+04
5.7976e+09   4.0758e+04
5.7978e+09   4.0732e+04
5.7978e+09   4.0705e+04
5.7978e+09   4.0679e+04
5.7976e+09   4.0653e+04
5.7974e+09   4.0627e+04
5.7970e+09   4.0601e+04
5.7965e+09   4.0575e+04
5.7959e+09   4.0549e+04
5.7952e+09   4.0522e+04
5.7944e+09   4.0496e+04
5.7934e+09   4.0470e+04
5.7924e+09   4.0444e+04
5.7912e+09   4.0418e+04
5.7899e+09   4.0392e+04
5.7885e+09   4.0365e+04
5.7870e+09   4.0339e+04
5.7853e+09   4.0313e+04
5.7836e+09   4.0287e+04
5.7817e+09   4.0261e+04
5.7797e+09   4.0235e+04
5.7775e+09   4.0209e+04
5.7753e+09   4.0182e+04
5.7729e+09   4.0156e+04
5.7704e+09   4.0130e+04
5.7677e+09   4.0104e+04
5.7650e+09   4.0078e+04
5.7621e+09   4.0052e+04
5.7590e+09   4.0026e+04
5.7559e+09   3.9999e+04
5.7526e+09   3.9973e+04
5.7492e+09   3.9947e+04
5.7456e+09   3.9921e+04
5.7420e+09   3.9895e+04
5.7381e+09   3.9869e+04
5.7342e+09   3.9843e+04
5.7301e+09   3.9817e+04
5.7259e+09   3.9790e+04
5.7215e+09   3.9764e+04
5.7170e+09   3.9738e+04
5.7124e+09   3.9712e+04
5.7076e+09   3.9686e+04
5.7027e+09   3.9660e+04
5.6976e+09   3.9634e+04
5.6924e+09   3.9608e+04
5.6870e+09   3.9581e+04
5.6815e+09   3.9555e+04
5.6759e+09   3.9529e+04
5.6701e+09   3.9503e+04
5.6642e+09   3.9477e+04
5.6581e+09   3.9451e+04
5.6519e+09   3.9425e+04
5.6455e+09   3.9399e+04
5.6390e+09   3.9373e+04
5.6323e+09   3.9346e+04
5.6254e+09   3.9320e+04
5.6185e+09   3.9294e+04
5.6113e+09   3.9268e+04
5.6040e+09   3.9242e+04
5.5966e+09   3.9216e+04
5.5890e+09   3.9190e+04
5.5812e+09   3.9164e+04
5.5733e+09   3.9138e+04
5.5652e+09   3.9112e+04
5.5570e+09   3.9085e+04
5.5486e+09   3.9059e+04
5.5400e+09   3.9033e+04
5.5313e+09   3.9007e+04
5.5224e+09   3.8981e+04
5.5134e+09   3.8955e+04
5.5042e+09   3.8929e+04
5.4948e+09   3.8903e+04
5.4852e+09   3.8877e+04
5.4755e+09   3.8851e+04
5.4657e+09   3.8825e+04
5.4556e+09   3.8798e+04
5.4454e+09   3.8772e+04
5.4350e+09   3.8746e+04
5.4245e+09   3.8720e+04
5.4138e+09   3.8694e+04
5.4029e+09   3.8668e+04
5.3918e+09   3.8642e+04
5.3806e+09   3.8616e+04
5.3692e+09   3.8590e+04
5.3576e+09   3.8564e+04
5.3458e+09   3.8538e+04
5.3339e+09   3.8512e+04
5.3218e+09   3.8486e+04
5.3095e+09   3.8460e+04
5.2971e+09   3.8434e+04
5.2844e+09   3.8407e+04
5.2716e+09   3.8381e+04
5.2586e+09   3.8355e+04
5.2454e+09   3.8329e+04
5.2321e+09   3.8303e+04
5.2185e+09   3.8277e+04
5.2048e+09   3.8251e+04
5.1909e+09   3.8225e+04
5.1768e+09   3.8199e+04
5.1626e+09   3.8173e+04
5.1481e+09   3.8147e+04
5.1335e+09   3.8121e+04
5.1187e+09   3.8095e+04
5.1037e+09   3.8069e+04
5.0885e+09   3.8043e+04
5.0731e+09   3.8017e+04
5.0575e+09   3.7991e+04
5.0418e+09   3.7965e+04
5.0259e+09   3.7939e+04
5.0097e+09   3.7913e+04
4.9934e+09   3.7887e+04
4.9769e+09   3.7861e+04
4.9602e+09   3.7835e+04
4.9434e+09   3.7809e+04
4.9263e+09   3.7783e+04
4.9090e+09   3.7757e+04
4.8916e+09   3.7731e+04
4.8740e+09   3.7705e+04
4.8561e+09   3.7679e+04
4.8381e+09   3.7653e+04
4.8199e+09   3.7627e+04
4.8015e+09   3.7601e+04
4.7829e+09   3.7575e+04
4.7641e+09   3.7549e+04
4.7452e+09   3.7523e+04
4.7260e+09   3.7497e+04
4.7067e+09   3.7471e+04
4.6871e+09   3.7445e+04
4.6674e+09   3.7419e+04
4.6474e+09   3.7393e+04
4.6273e+09   3.7367e+04
4.6070e+09   3.7341e+04
4.5865e+09   3.7315e+04
4.5658e+09   3.7289e+04
4.5449e+09   3.7263e+04
4.5238e+09   3.7237e+04
4.5025e+09   3.7211e+04
4.4811e+09   3.7185e+04
4.4594e+09   3.7159e+04
4.4376e+09   3.7133e+04
4.4155e+09   3.7107e+04
4.3933e+09   3.7081e+04
4.3709e+09   3.7055e+04
4.3483e+09   3.7029e+04
4.3255e+09   3.7003e+04
4.3025e+09   3.6977e+04
4.2793e+09   3.6951e+04
4.2560e+09   3.6925e+04
4.2324e+09   3.6899e+04
4.2087e+09   3.6873e+04
4.1848e+09   3.6847e+04
4.1607e+09   3.6821e+04
4.1364e+09   3.6795e+04
4.1119e+09   3.6770e+04
4.0872e+09   3.6744e+04
4.0624e+09   3.6718e+04
4.0373e+09   3.6692e+04
4.0121e+09   3.6666e+04
3.9867e+09   3.6640e+04
3.9612e+09   3.6614e+04
3.9354e+09   3.6588e+04
3.9095e+09   3.6562e+04
3.8834e+09   3.6536e+04
3.8571e+09   3.6510e+04
3.8307e+09   3.6484e+04
3.8040e+09   3.6459e+04
3.7772e+09   3.6433e+04
3.7503e+09   3.6407e+04
3.7231e+09   3.6381e+04
3.6958e+09   3.6355e+04
3.6683e+09   3.6329e+04
3.6407e+09   3.6303e+04
3.6129e+09   3.6277e+04
3.5849e+09   3.6251e+04
3.5568e+09   3.6225e+04
3.5285e+09   3.6200e+04
3.5000e+09   3.6174e+04
3.4714e+09   3.6148e+04
3.4426e+09   3.6122e+04
3.4137e+09   3.6096e+04
3.3846e+09   3.6070e+04
3.3554e+09   3.6044e+04
3.3260e+09   3.6019e+04
3.2965e+09   3.5993e+04
3.2669e+09   3.5967e+04
3.2371e+09   3.5941e+04
3.2071e+09   3.5915e+04
3.1770e+09   3.5889e+04
3.1468e+09   3.5863e+04
3.1165e+09   3.5838e+04
3.0860e+09   3.5812e+04
3.0554e+09   3.5786e+04
3.0247e+09   3.5760e+04
2.9938e+09   3.5734e+04
2.9629e+09   3.5708e+04
2.9318e+09   3.5683e+04
2.9006e+09   3.5657e+04
2.8693e+09   3.5631e+04
2.8378e+09   3.5605e+04
2.8063e+09   3.5579e+04
2.7747e+09   3.5554e+04
2.7429e+09   3.5528e+04
2.7111e+09   3.5502e+04
2.6792e+09   3.5476e+04
2.6472e+09   3.5450e+04
2.6151e+09   3.5425e+04
2.5829e+09   3.5399e+04
2.5507e+09   3.5373e+04
2.5183e+09   3.5347e+04
2.4859e+09   3.5322e+04
2.4535e+09   3.5296e+04
2.4209e+09   3.5270e+04
2.3883e+09   3.5244e+04
2.3557e+09   3.5219e+04
2.3230e+09   3.5193e+04
2.2902e+09   3.5167e+04
2.2574e+09   3.5141e+04
2.2246e+09   3.5116e+04
2.1917e+09   3.5090e+04
2.1588e+09   3.5064e+04
2.1259e+09   3.5038e+04
2.0930e+09   3.5013e+04
2.0600e+09   3.4987e+04
2.0270e+09   3.4961e+04
1.9941e+09   3.4936e+04
1.9611e+09   3.4910e+04
1.9281e+09   3.4884e+04
1.8952e+09   3.4858e+04
1.8622e+09   3.4833e+04
1.8293e+09   3.4807e+04
1.7964e+09   3.4781e+04
1.7636e+09   3.4756e+04
1.7308e+09   3.4730e+04
1.6980e+09   3.4704e+04
1.6653e+09   3.4679e+04
1.6326e+09   3.4653e+04
1.6000e+09   3.4628e+04
1.5675e+09   3.4602e+04
1.5350e+09   3.4576e+04
1.5027e+09   3.4551e+04
1.4704e+09   3.4525e+04
1.4382e+09   3.4499e+04
1.4061e+09   3.4474e+04
1.3742e+09   3.4448e+04
1.3423e+09   3.4423e+04
1.3106e+09   3.4397e+04
1.2790e+09   3.4371e+04
1.2476e+09   3.4346e+04
1.2163e+09   3.4320e+04
1.1852e+09   3.4295e+04
1.1542e+09   3.4269e+04
1.1234e+09   3.4244e+04
1.0928e+09   3.4218e+04
