Bolide Luminosity and Fragmentation Simulation — v7
Dia: 1.1 m | Vel: 14.4 km/s | theta: 38.0 deg | Strength: 6.0e+06 → 1.0e+07 Pa

Initial area     = 3.8013e+00 m²
Initial mass     = 2.3695e+03 kg
Initial strength = 6.0000e+06 Pa

Initial altitude = 6.4581e+06 meters
Initial position = 0.0000e+00 meters
Initial velocity = 1.4400e+04 m/s
Initial time     = 0.0000e+00 s

Initial angle of entry = 38.000 deg
Initial angle of entry = 0.663 rad

Initial x-component velocity = 1.1347e+04 m/s
Initial z-component velocity = -8.8655e+03 m/s
Initial alpha angle          = 0.0000e+00 deg
Initial delta angle          = 5.2000e+01 deg
Initial gamma angle          = 5.2000e+01 deg
Initial flight path angle    = 3.8000e+01 deg
Initial downrange distance   = 0.0000e+00 meters
Initial Earth surface x-comp = 6.3781e+06 meters
Initial Earth surface z-comp = 6.3781e+06 meters

Setting total radiated energy to 0.0000e+00 J

T = 3.7128e+02  p = 5.3768e+00  rho = 5.0477e-05  a = 3.5753e+02  tau = 1.0186e-02  frag_stage = 0

time = 3.7800e-01  lum = 9.1534e+07  alt = 6.4548e+06  mass = 2.3418e+03  dia = 1.0957e+00  area = 3.7717e+00
KE = 2.4281e+11  v = 1.4400e+04  acc = 2.5427e+00  E_rad_ttl = 2.6733e+07  E_dep = 2.9016e+09  Fdrag = 7.4218e+03  theta_deg = 38.000
q_h = 1.1333e+08  q = 5.2470e+03  M = 4.0280e+01  T_stag = 6.0597e+04  p_stag = 5.2524e+03  T_surf = 6.8647e+03
T = 3.7120e+02  p = 5.3900e+00  rho = 5.0611e-05  a = 3.5749e+02  tau = 1.0204e-02  frag_stage = 0

time = 3.8100e-01  lum = 9.1933e+07  alt = 6.4548e+06  mass = 2.3416e+03  dia = 1.0957e+00  area = 3.7714e+00
KE = 2.4279e+11  v = 1.4400e+04  acc = 2.5483e+00  E_rad_ttl = 2.7009e+07  E_dep = 2.9286e+09  Fdrag = 7.4410e+03  theta_deg = 38.000
q_h = 1.1363e+08  q = 5.2609e+03  M = 4.0284e+01  T_stag = 6.0597e+04  p_stag = 5.2663e+03  T_surf = 6.8693e+03
T = 3.7112e+02  p = 5.4031e+00  rho = 5.0745e-05  a = 3.5745e+02  tau = 1.0222e-02  frag_stage = 0

time = 3.8400e-01  lum = 9.2334e+07  alt = 6.4547e+06  mass = 2.3413e+03  dia = 1.0956e+00  area = 3.7711e+00
KE = 2.4276e+11  v = 1.4400e+04  acc = 2.5540e+00  E_rad_ttl = 2.7286e+07  E_dep = 2.9556e+09  Fdrag = 7.4602e+03  theta_deg = 38.000
q_h = 1.1393e+08  q = 5.2749e+03  M = 4.0288e+01  T_stag = 6.0597e+04  p_stag = 5.2803e+03  T_surf = 6.8738e+03
T = 3.7104e+02  p = 5.4163e+00  rho = 5.0880e-05  a = 3.5741e+02  tau = 1.0240e-02  frag_stage = 0

time = 3.8700e-01  lum = 9.2737e+07  alt = 6.4547e+06  mass = 2.3411e+03  dia = 1.0956e+00  area = 3.7709e+00
KE = 2.4273e+11  v = 1.4400e+04  acc = 2.5597e+00  E_rad_ttl = 2.7564e+07  E_dep = 2.9828e+09  Fdrag = 7.4795e+03  theta_deg = 38.000
q_h = 1.1424e+08  q = 5.2889e+03  M = 4.0293e+01  T_stag = 6.0597e+04  p_stag = 5.2943e+03  T_surf = 6.8784e+03
T = 3.7097e+02  p = 5.4295e+00  rho = 5.1015e-05  a = 3.5737e+02  tau = 1.0258e-02  frag_stage = 0

time = 3.9000e-01  lum = 9.3142e+07  alt = 6.4547e+06  mass = 2.3408e+03  dia = 1.0955e+00  area = 3.7706e+00
KE = 2.4271e+11  v = 1.4400e+04  acc = 2.5655e+00  E_rad_ttl = 2.7844e+07  E_dep = 3.0100e+09  Fdrag = 7.4988e+03  theta_deg = 38.000
q_h = 1.1454e+08  q = 5.3030e+03  M = 4.0297e+01  T_stag = 6.0597e+04  p_stag = 5.3084e+03  T_surf = 6.8830e+03
T = 3.7089e+02  p = 5.4428e+00  rho = 5.1151e-05  a = 3.5734e+02  tau = 1.0277e-02  frag_stage = 0

time = 3.9300e-01  lum = 9.3549e+07  alt = 6.4547e+06  mass = 2.3405e+03  dia = 1.0955e+00  area = 3.7703e+00
KE = 2.4268e+11  v = 1.4400e+04  acc = 2.5713e+00  E_rad_ttl = 2.8124e+07  E_dep = 3.0372e+09  Fdrag = 7.5181e+03  theta_deg = 38.000
q_h = 1.1484e+08  q = 5.3171e+03  M = 4.0301e+01  T_stag = 6.0597e+04  p_stag = 5.3225e+03  T_surf = 6.8875e+03
T = 3.7081e+02  p = 5.4561e+00  rho = 5.1287e-05  a = 3.5730e+02  tau = 1.0295e-02  frag_stage = 0

time = 3.9600e-01  lum = 9.3957e+07  alt = 6.4546e+06  mass = 2.3403e+03  dia = 1.0955e+00  area = 3.7700e+00
KE = 2.4265e+11  v = 1.4400e+04  acc = 2.5771e+00  E_rad_ttl = 2.8406e+07  E_dep = 3.0646e+09  Fdrag = 7.5376e+03  theta_deg = 38.000
q_h = 1.1515e+08  q = 5.3312e+03  M = 4.0306e+01  T_stag = 6.0597e+04  p_stag = 5.3367e+03  T_surf = 6.8921e+03
T = 3.7073e+02  p = 5.4694e+00  rho = 5.1423e-05  a = 3.5726e+02  tau = 1.0313e-02  frag_stage = 0

time = 3.9900e-01  lum = 9.4368e+07  alt = 6.4546e+06  mass = 2.3400e+03  dia = 1.0954e+00  area = 3.7697e+00
KE = 2.4262e+11  v = 1.4400e+04  acc = 2.5829e+00  E_rad_ttl = 2.8689e+07  E_dep = 3.0920e+09  Fdrag = 7.5570e+03  theta_deg = 38.000
q_h = 1.1546e+08  q = 5.3454e+03  M = 4.0310e+01  T_stag = 6.0597e+04  p_stag = 5.3508e+03  T_surf = 6.8967e+03
T = 3.7065e+02  p = 5.4828e+00  rho = 5.1560e-05  a = 3.5722e+02  tau = 1.0331e-02  frag_stage = 0

time = 4.0200e-01  lum = 9.4780e+07  alt = 6.4546e+06  mass = 2.3398e+03  dia = 1.0954e+00  area = 3.7695e+00
KE = 2.4260e+11  v = 1.4400e+04  acc = 2.5888e+00  E_rad_ttl = 2.8974e+07  E_dep = 3.1194e+09  Fdrag = 7.5766e+03  theta_deg = 38.000
q_h = 1.1576e+08  q = 5.3596e+03  M = 4.0314e+01  T_stag = 6.0597e+04  p_stag = 5.3651e+03  T_surf = 6.9013e+03
T = 3.7057e+02  p = 5.4962e+00  rho = 5.1697e-05  a = 3.5718e+02  tau = 1.0350e-02  frag_stage = 0

time = 4.0500e-01  lum = 9.5194e+07  alt = 6.4545e+06  mass = 2.3395e+03  dia = 1.0953e+00  area = 3.7692e+00
KE = 2.4257e+11  v = 1.4399e+04  acc = 2.5947e+00  E_rad_ttl = 2.9259e+07  E_dep = 3.1470e+09  Fdrag = 7.5962e+03  theta_deg = 38.000
q_h = 1.1607e+08  q = 5.3738e+03  M = 4.0318e+01  T_stag = 6.0596e+04  p_stag = 5.3793e+03  T_surf = 6.9058e+03
T = 3.7049e+02  p = 5.5096e+00  rho = 5.1834e-05  a = 3.5714e+02  tau = 1.0368e-02  frag_stage = 0

time = 4.0800e-01  lum = 9.5610e+07  alt = 6.4545e+06  mass = 2.3392e+03  dia = 1.0953e+00  area = 3.7689e+00
KE = 2.4254e+11  v = 1.4399e+04  acc = 2.6007e+00  E_rad_ttl = 2.9546e+07  E_dep = 3.1746e+09  Fdrag = 7.6158e+03  theta_deg = 38.000
q_h = 1.1638e+08  q = 5.3881e+03  M = 4.0323e+01  T_stag = 6.0596e+04  p_stag = 5.3936e+03  T_surf = 6.9104e+03
T = 3.7041e+02  p = 5.5231e+00  rho = 5.1972e-05  a = 3.5711e+02  tau = 1.0387e-02  frag_stage = 0

time = 4.1100e-01  lum = 9.6028e+07  alt = 6.4545e+06  mass = 2.3390e+03  dia = 1.0953e+00  area = 3.7686e+00
KE = 2.4252e+11  v = 1.4399e+04  acc = 2.6067e+00  E_rad_ttl = 2.9834e+07  E_dep = 3.2023e+09  Fdrag = 7.6355e+03  theta_deg = 38.000
q_h = 1.1669e+08  q = 5.4024e+03  M = 4.0327e+01  T_stag = 6.0596e+04  p_stag = 5.4080e+03  T_surf = 6.9150e+03
T = 3.7033e+02  p = 5.5366e+00  rho = 5.2111e-05  a = 3.5707e+02  tau = 1.0405e-02  frag_stage = 0

time = 4.1400e-01  lum = 9.6447e+07  alt = 6.4545e+06  mass = 2.3387e+03  dia = 1.0952e+00  area = 3.7683e+00
KE = 2.4249e+11  v = 1.4399e+04  acc = 2.6127e+00  E_rad_ttl = 3.0123e+07  E_dep = 3.2300e+09  Fdrag = 7.6552e+03  theta_deg = 38.000
q_h = 1.1700e+08  q = 5.4168e+03  M = 4.0331e+01  T_stag = 6.0596e+04  p_stag = 5.4224e+03  T_surf = 6.9196e+03
T = 3.7025e+02  p = 5.5502e+00  rho = 5.2249e-05  a = 3.5703e+02  tau = 1.0424e-02  frag_stage = 0

time = 4.1700e-01  lum = 9.6869e+07  alt = 6.4544e+06  mass = 2.3384e+03  dia = 1.0952e+00  area = 3.7680e+00
KE = 2.4246e+11  v = 1.4399e+04  acc = 2.6187e+00  E_rad_ttl = 3.0414e+07  E_dep = 3.2579e+09  Fdrag = 7.6750e+03  theta_deg = 38.000
q_h = 1.1731e+08  q = 5.4312e+03  M = 4.0336e+01  T_stag = 6.0596e+04  p_stag = 5.4368e+03  T_surf = 6.9242e+03
T = 3.7017e+02  p = 5.5637e+00  rho = 5.2388e-05  a = 3.5699e+02  tau = 1.0442e-02  frag_stage = 0

time = 4.2000e-01  lum = 9.7293e+07  alt = 6.4544e+06  mass = 2.3382e+03  dia = 1.0951e+00  area = 3.7678e+00
KE = 2.4243e+11  v = 1.4399e+04  acc = 2.6248e+00  E_rad_ttl = 3.0706e+07  E_dep = 3.2858e+09  Fdrag = 7.6949e+03  theta_deg = 38.000
q_h = 1.1762e+08  q = 5.4457e+03  M = 4.0340e+01  T_stag = 6.0596e+04  p_stag = 5.4513e+03  T_surf = 6.9288e+03
T = 3.7009e+02  p = 5.5774e+00  rho = 5.2528e-05  a = 3.5695e+02  tau = 1.0461e-02  frag_stage = 0

time = 4.2300e-01  lum = 9.7718e+07  alt = 6.4544e+06  mass = 2.3379e+03  dia = 1.0951e+00  area = 3.7675e+00
KE = 2.4240e+11  v = 1.4399e+04  acc = 2.6309e+00  E_rad_ttl = 3.0999e+07  E_dep = 3.3137e+09  Fdrag = 7.7148e+03  theta_deg = 38.000
q_h = 1.1794e+08  q = 5.4602e+03  M = 4.0344e+01  T_stag = 6.0596e+04  p_stag = 5.4658e+03  T_surf = 6.9334e+03
T = 3.7001e+02  p = 5.5910e+00  rho = 5.2668e-05  a = 3.5691e+02  tau = 1.0480e-02  frag_stage = 0

time = 4.2600e-01  lum = 9.8145e+07  alt = 6.4544e+06  mass = 2.3376e+03  dia = 1.0950e+00  area = 3.7672e+00
KE = 2.4238e+11  v = 1.4399e+04  acc = 2.6371e+00  E_rad_ttl = 3.1293e+07  E_dep = 3.3418e+09  Fdrag = 7.7347e+03  theta_deg = 38.000
q_h = 1.1825e+08  q = 5.4747e+03  M = 4.0349e+01  T_stag = 6.0596e+04  p_stag = 5.4803e+03  T_surf = 6.9380e+03
T = 3.6993e+02  p = 5.6047e+00  rho = 5.2808e-05  a = 3.5688e+02  tau = 1.0498e-02  frag_stage = 0

time = 4.2900e-01  lum = 9.8575e+07  alt = 6.4543e+06  mass = 2.3374e+03  dia = 1.0950e+00  area = 3.7669e+00
KE = 2.4235e+11  v = 1.4399e+04  acc = 2.6433e+00  E_rad_ttl = 3.1589e+07  E_dep = 3.3699e+09  Fdrag = 7.7547e+03  theta_deg = 38.000
q_h = 1.1856e+08  q = 5.4893e+03  M = 4.0353e+01  T_stag = 6.0595e+04  p_stag = 5.4949e+03  T_surf = 6.9427e+03
T = 3.6985e+02  p = 5.6184e+00  rho = 5.2949e-05  a = 3.5684e+02  tau = 1.0517e-02  frag_stage = 0

time = 4.3200e-01  lum = 9.9006e+07  alt = 6.4543e+06  mass = 2.3371e+03  dia = 1.0950e+00  area = 3.7666e+00
KE = 2.4232e+11  v = 1.4399e+04  acc = 2.6495e+00  E_rad_ttl = 3.1886e+07  E_dep = 3.3981e+09  Fdrag = 7.7748e+03  theta_deg = 38.000
q_h = 1.1888e+08  q = 5.5039e+03  M = 4.0357e+01  T_stag = 6.0595e+04  p_stag = 5.5096e+03  T_surf = 6.9473e+03
T = 3.6977e+02  p = 5.6322e+00  rho = 5.3090e-05  a = 3.5680e+02  tau = 1.0536e-02  frag_stage = 0

time = 4.3500e-01  lum = 9.9439e+07  alt = 6.4543e+06  mass = 2.3368e+03  dia = 1.0949e+00  area = 3.7663e+00
KE = 2.4229e+11  v = 1.4399e+04  acc = 2.6557e+00  E_rad_ttl = 3.2185e+07  E_dep = 3.4264e+09  Fdrag = 7.7949e+03  theta_deg = 38.000
q_h = 1.1920e+08  q = 5.5186e+03  M = 4.0362e+01  T_stag = 6.0595e+04  p_stag = 5.5243e+03  T_surf = 6.9519e+03
T = 3.6969e+02  p = 5.6460e+00  rho = 5.3231e-05  a = 3.5676e+02  tau = 1.0555e-02  frag_stage = 0

time = 4.3800e-01  lum = 9.9875e+07  alt = 6.4543e+06  mass = 2.3366e+03  dia = 1.0949e+00  area = 3.7660e+00
KE = 2.4226e+11  v = 1.4399e+04  acc = 2.6620e+00  E_rad_ttl = 3.2484e+07  E_dep = 3.4547e+09  Fdrag = 7.8151e+03  theta_deg = 38.000
q_h = 1.1952e+08  q = 5.5333e+03  M = 4.0366e+01  T_stag = 6.0595e+04  p_stag = 5.5390e+03  T_surf = 6.9565e+03
T = 3.6961e+02  p = 5.6598e+00  rho = 5.3373e-05  a = 3.5672e+02  tau = 1.0573e-02  frag_stage = 0

time = 4.4100e-01  lum = 1.0031e+08  alt = 6.4542e+06  mass = 2.3363e+03  dia = 1.0948e+00  area = 3.7657e+00
KE = 2.4224e+11  v = 1.4399e+04  acc = 2.6683e+00  E_rad_ttl = 3.2785e+07  E_dep = 3.4831e+09  Fdrag = 7.8353e+03  theta_deg = 38.000
q_h = 1.1983e+08  q = 5.5481e+03  M = 4.0370e+01  T_stag = 6.0595e+04  p_stag = 5.5537e+03  T_surf = 6.9612e+03
T = 3.6954e+02  p = 5.6737e+00  rho = 5.3516e-05  a = 3.5668e+02  tau = 1.0592e-02  frag_stage = 0

time = 4.4400e-01  lum = 1.0075e+08  alt = 6.4542e+06  mass = 2.3360e+03  dia = 1.0948e+00  area = 3.7654e+00
KE = 2.4221e+11  v = 1.4399e+04  acc = 2.6747e+00  E_rad_ttl = 3.3087e+07  E_dep = 3.5116e+09  Fdrag = 7.8556e+03  theta_deg = 38.000
q_h = 1.2015e+08  q = 5.5629e+03  M = 4.0375e+01  T_stag = 6.0595e+04  p_stag = 5.5685e+03  T_surf = 6.9658e+03
T = 3.6946e+02  p = 5.6876e+00  rho = 5.3658e-05  a = 3.5665e+02  tau = 1.0611e-02  frag_stage = 0

time = 4.4700e-01  lum = 1.0119e+08  alt = 6.4542e+06  mass = 2.3358e+03  dia = 1.0948e+00  area = 3.7652e+00
KE = 2.4218e+11  v = 1.4399e+04  acc = 2.6811e+00  E_rad_ttl = 3.3391e+07  E_dep = 3.5401e+09  Fdrag = 7.8760e+03  theta_deg = 38.000
q_h = 1.2047e+08  q = 5.5777e+03  M = 4.0379e+01  T_stag = 6.0595e+04  p_stag = 5.5834e+03  T_surf = 6.9704e+03
T = 3.6938e+02  p = 5.7016e+00  rho = 5.3802e-05  a = 3.5661e+02  tau = 1.0630e-02  frag_stage = 0

time = 4.5000e-01  lum = 1.0164e+08  alt = 6.4542e+06  mass = 2.3355e+03  dia = 1.0947e+00  area = 3.7649e+00
KE = 2.4215e+11  v = 1.4399e+04  acc = 2.6875e+00  E_rad_ttl = 3.3696e+07  E_dep = 3.5688e+09  Fdrag = 7.8963e+03  theta_deg = 38.000
q_h = 1.2079e+08  q = 5.5926e+03  M = 4.0383e+01  T_stag = 6.0595e+04  p_stag = 5.5983e+03  T_surf = 6.9751e+03
T = 3.6930e+02  p = 5.7155e+00  rho = 5.3945e-05  a = 3.5657e+02  tau = 1.0649e-02  frag_stage = 0

time = 4.5300e-01  lum = 1.0208e+08  alt = 6.4541e+06  mass = 2.3352e+03  dia = 1.0947e+00  area = 3.7646e+00
KE = 2.4212e+11  v = 1.4399e+04  acc = 2.6940e+00  E_rad_ttl = 3.4002e+07  E_dep = 3.5975e+09  Fdrag = 7.9168e+03  theta_deg = 38.000
q_h = 1.2112e+08  q = 5.6075e+03  M = 4.0388e+01  T_stag = 6.0594e+04  p_stag = 5.6132e+03  T_surf = 6.9797e+03
T = 3.6922e+02  p = 5.7296e+00  rho = 5.4089e-05  a = 3.5653e+02  tau = 1.0668e-02  frag_stage = 0

time = 4.5600e-01  lum = 1.0253e+08  alt = 6.4541e+06  mass = 2.3349e+03  dia = 1.0946e+00  area = 3.7643e+00
KE = 2.4209e+11  v = 1.4399e+04  acc = 2.7005e+00  E_rad_ttl = 3.4310e+07  E_dep = 3.6263e+09  Fdrag = 7.9373e+03  theta_deg = 38.000
q_h = 1.2144e+08  q = 5.6225e+03  M = 4.0392e+01  T_stag = 6.0594e+04  p_stag = 5.6282e+03  T_surf = 6.9844e+03
T = 3.6914e+02  p = 5.7436e+00  rho = 5.4233e-05  a = 3.5649e+02  tau = 1.0687e-02  frag_stage = 0

time = 4.5900e-01  lum = 1.0298e+08  alt = 6.4541e+06  mass = 2.3347e+03  dia = 1.0946e+00  area = 3.7640e+00
KE = 2.4207e+11  v = 1.4399e+04  acc = 2.7070e+00  E_rad_ttl = 3.4619e+07  E_dep = 3.6551e+09  Fdrag = 7.9579e+03  theta_deg = 38.000
q_h = 1.2176e+08  q = 5.6375e+03  M = 4.0396e+01  T_stag = 6.0594e+04  p_stag = 5.6432e+03  T_surf = 6.9890e+03
T = 3.6906e+02  p = 5.7577e+00  rho = 5.4378e-05  a = 3.5645e+02  tau = 1.0706e-02  frag_stage = 0

time = 4.6200e-01  lum = 1.0343e+08  alt = 6.4540e+06  mass = 2.3344e+03  dia = 1.0945e+00  area = 3.7637e+00
KE = 2.4204e+11  v = 1.4399e+04  acc = 2.7136e+00  E_rad_ttl = 3.4929e+07  E_dep = 3.6840e+09  Fdrag = 7.9785e+03  theta_deg = 38.000
q_h = 1.2209e+08  q = 5.6525e+03  M = 4.0401e+01  T_stag = 6.0594e+04  p_stag = 5.6583e+03  T_surf = 6.9937e+03
T = 3.6898e+02  p = 5.7719e+00  rho = 5.4523e-05  a = 3.5642e+02  tau = 1.0726e-02  frag_stage = 0

time = 4.6500e-01  lum = 1.0388e+08  alt = 6.4540e+06  mass = 2.3341e+03  dia = 1.0945e+00  area = 3.7634e+00
KE = 2.4201e+11  v = 1.4399e+04  acc = 2.7201e+00  E_rad_ttl = 3.5240e+07  E_dep = 3.7131e+09  Fdrag = 7.9992e+03  theta_deg = 38.000
q_h = 1.2242e+08  q = 5.6676e+03  M = 4.0405e+01  T_stag = 6.0594e+04  p_stag = 5.6734e+03  T_surf = 6.9983e+03
T = 3.6890e+02  p = 5.7860e+00  rho = 5.4669e-05  a = 3.5638e+02  tau = 1.0745e-02  frag_stage = 0

time = 4.6800e-01  lum = 1.0434e+08  alt = 6.4540e+06  mass = 2.3338e+03  dia = 1.0945e+00  area = 3.7631e+00
KE = 2.4198e+11  v = 1.4399e+04  acc = 2.7268e+00  E_rad_ttl = 3.5553e+07  E_dep = 3.7421e+09  Fdrag = 8.0199e+03  theta_deg = 38.000
q_h = 1.2274e+08  q = 5.6828e+03  M = 4.0409e+01  T_stag = 6.0594e+04  p_stag = 5.6886e+03  T_surf = 7.0030e+03
T = 3.6882e+02  p = 5.8002e+00  rho = 5.4815e-05  a = 3.5634e+02  tau = 1.0764e-02  frag_stage = 0

time = 4.7100e-01  lum = 1.0479e+08  alt = 6.4540e+06  mass = 2.3336e+03  dia = 1.0944e+00  area = 3.7628e+00
KE = 2.4195e+11  v = 1.4399e+04  acc = 2.7334e+00  E_rad_ttl = 3.5868e+07  E_dep = 3.7713e+09  Fdrag = 8.0407e+03  theta_deg = 38.000
q_h = 1.2307e+08  q = 5.6979e+03  M = 4.0414e+01  T_stag = 6.0594e+04  p_stag = 5.7037e+03  T_surf = 7.0077e+03
T = 3.6874e+02  p = 5.8145e+00  rho = 5.4962e-05  a = 3.5630e+02  tau = 1.0783e-02  frag_stage = 0

time = 4.7400e-01  lum = 1.0525e+08  alt = 6.4539e+06  mass = 2.3333e+03  dia = 1.0944e+00  area = 3.7625e+00
KE = 2.4192e+11  v = 1.4399e+04  acc = 2.7402e+00  E_rad_ttl = 3.6184e+07  E_dep = 3.8005e+09  Fdrag = 8.0615e+03  theta_deg = 38.000
q_h = 1.2340e+08  q = 5.7132e+03  M = 4.0418e+01  T_stag = 6.0593e+04  p_stag = 5.7190e+03  T_surf = 7.0124e+03
T = 3.6866e+02  p = 5.8288e+00  rho = 5.5109e-05  a = 3.5626e+02  tau = 1.0802e-02  frag_stage = 0

time = 4.7700e-01  lum = 1.0572e+08  alt = 6.4539e+06  mass = 2.3330e+03  dia = 1.0943e+00  area = 3.7622e+00
KE = 2.4189e+11  v = 1.4399e+04  acc = 2.7469e+00  E_rad_ttl = 3.6501e+07  E_dep = 3.8298e+09  Fdrag = 8.0824e+03  theta_deg = 38.000
q_h = 1.2373e+08  q = 5.7284e+03  M = 4.0422e+01  T_stag = 6.0593e+04  p_stag = 5.7343e+03  T_surf = 7.0170e+03
T = 3.6858e+02  p = 5.8431e+00  rho = 5.5256e-05  a = 3.5622e+02  tau = 1.0822e-02  frag_stage = 0

time = 4.8000e-01  lum = 1.0618e+08  alt = 6.4539e+06  mass = 2.3327e+03  dia = 1.0943e+00  area = 3.7619e+00
KE = 2.4186e+11  v = 1.4399e+04  acc = 2.7537e+00  E_rad_ttl = 3.6819e+07  E_dep = 3.8592e+09  Fdrag = 8.1034e+03  theta_deg = 38.000
q_h = 1.2406e+08  q = 5.7437e+03  M = 4.0427e+01  T_stag = 6.0593e+04  p_stag = 5.7496e+03  T_surf = 7.0217e+03
T = 3.6850e+02  p = 5.8575e+00  rho = 5.5404e-05  a = 3.5619e+02  tau = 1.0841e-02  frag_stage = 0

time = 4.8300e-01  lum = 1.0664e+08  alt = 6.4539e+06  mass = 2.3324e+03  dia = 1.0942e+00  area = 3.7616e+00
KE = 2.4183e+11  v = 1.4399e+04  acc = 2.7605e+00  E_rad_ttl = 3.7139e+07  E_dep = 3.8887e+09  Fdrag = 8.1244e+03  theta_deg = 38.000
q_h = 1.2439e+08  q = 5.7591e+03  M = 4.0431e+01  T_stag = 6.0593e+04  p_stag = 5.7650e+03  T_surf = 7.0264e+03
T = 3.6842e+02  p = 5.8718e+00  rho = 5.5552e-05  a = 3.5615e+02  tau = 1.0861e-02  frag_stage = 0

time = 4.8600e-01  lum = 1.0711e+08  alt = 6.4538e+06  mass = 2.3322e+03  dia = 1.0942e+00  area = 3.7613e+00
KE = 2.4180e+11  v = 1.4399e+04  acc = 2.7673e+00  E_rad_ttl = 3.7461e+07  E_dep = 3.9182e+09  Fdrag = 8.1455e+03  theta_deg = 38.000
q_h = 1.2472e+08  q = 5.7745e+03  M = 4.0435e+01  T_stag = 6.0593e+04  p_stag = 5.7804e+03  T_surf = 7.0311e+03
T = 3.6834e+02  p = 5.8863e+00  rho = 5.5700e-05  a = 3.5611e+02  tau = 1.0880e-02  frag_stage = 0

time = 4.8900e-01  lum = 1.0758e+08  alt = 6.4538e+06  mass = 2.3319e+03  dia = 1.0941e+00  area = 3.7610e+00
KE = 2.4178e+11  v = 1.4399e+04  acc = 2.7742e+00  E_rad_ttl = 3.7783e+07  E_dep = 3.9478e+09  Fdrag = 8.1666e+03  theta_deg = 38.000
q_h = 1.2506e+08  q = 5.7899e+03  M = 4.0440e+01  T_stag = 6.0593e+04  p_stag = 5.7958e+03  T_surf = 7.0358e+03
T = 3.6826e+02  p = 5.9008e+00  rho = 5.5849e-05  a = 3.5607e+02  tau = 1.0900e-02  frag_stage = 0

time = 4.9200e-01  lum = 1.0806e+08  alt = 6.4538e+06  mass = 2.3316e+03  dia = 1.0941e+00  area = 3.7607e+00
KE = 2.4175e+11  v = 1.4399e+04  acc = 2.7811e+00  E_rad_ttl = 3.8108e+07  E_dep = 3.9775e+09  Fdrag = 8.1878e+03  theta_deg = 38.000
q_h = 1.2539e+08  q = 5.8054e+03  M = 4.0444e+01  T_stag = 6.0593e+04  p_stag = 5.8113e+03  T_surf = 7.0405e+03
T = 3.6818e+02  p = 5.9153e+00  rho = 5.5999e-05  a = 3.5603e+02  tau = 1.0919e-02  frag_stage = 0

time = 4.9500e-01  lum = 1.0853e+08  alt = 6.4538e+06  mass = 2.3313e+03  dia = 1.0941e+00  area = 3.7604e+00
KE = 2.4172e+11  v = 1.4399e+04  acc = 2.7881e+00  E_rad_ttl = 3.8433e+07  E_dep = 4.0073e+09  Fdrag = 8.2090e+03  theta_deg = 38.000
q_h = 1.2573e+08  q = 5.8210e+03  M = 4.0448e+01  T_stag = 6.0593e+04  p_stag = 5.8269e+03  T_surf = 7.0452e+03
T = 3.6811e+02  p = 5.9298e+00  rho = 5.6149e-05  a = 3.5599e+02  tau = 1.0939e-02  frag_stage = 0

time = 4.9800e-01  lum = 1.0901e+08  alt = 6.4537e+06  mass = 2.3310e+03  dia = 1.0940e+00  area = 3.7601e+00
KE = 2.4169e+11  v = 1.4399e+04  acc = 2.7951e+00  E_rad_ttl = 3.8760e+07  E_dep = 4.0371e+09  Fdrag = 8.2303e+03  theta_deg = 38.000
q_h = 1.2606e+08  q = 5.8365e+03  M = 4.0453e+01  T_stag = 6.0592e+04  p_stag = 5.8425e+03  T_surf = 7.0499e+03
T = 3.6803e+02  p = 5.9444e+00  rho = 5.6299e-05  a = 3.5595e+02  tau = 1.0958e-02  frag_stage = 0

time = 5.0100e-01  lum = 1.0948e+08  alt = 6.4537e+06  mass = 2.3307e+03  dia = 1.0940e+00  area = 3.7598e+00
KE = 2.4166e+11  v = 1.4399e+04  acc = 2.8021e+00  E_rad_ttl = 3.9089e+07  E_dep = 4.0670e+09  Fdrag = 8.2517e+03  theta_deg = 38.000
q_h = 1.2640e+08  q = 5.8522e+03  M = 4.0457e+01  T_stag = 6.0592e+04  p_stag = 5.8581e+03  T_surf = 7.0546e+03
T = 3.6795e+02  p = 5.9591e+00  rho = 5.6450e-05  a = 3.5592e+02  tau = 1.0978e-02  frag_stage = 0

time = 5.0400e-01  lum = 1.0997e+08  alt = 6.4537e+06  mass = 2.3304e+03  dia = 1.0939e+00  area = 3.7595e+00
KE = 2.4163e+11  v = 1.4399e+04  acc = 2.8091e+00  E_rad_ttl = 3.9418e+07  E_dep = 4.0970e+09  Fdrag = 8.2731e+03  theta_deg = 38.000
q_h = 1.2674e+08  q = 5.8678e+03  M = 4.0461e+01  T_stag = 6.0592e+04  p_stag = 5.8738e+03  T_surf = 7.0593e+03
T = 3.6787e+02  p = 5.9737e+00  rho = 5.6601e-05  a = 3.5588e+02  tau = 1.0998e-02  frag_stage = 0

time = 5.0700e-01  lum = 1.1045e+08  alt = 6.4536e+06  mass = 2.3302e+03  dia = 1.0939e+00  area = 3.7591e+00
KE = 2.4160e+11  v = 1.4399e+04  acc = 2.8162e+00  E_rad_ttl = 3.9750e+07  E_dep = 4.1271e+09  Fdrag = 8.2946e+03  theta_deg = 38.000
q_h = 1.2708e+08  q = 5.8836e+03  M = 4.0466e+01  T_stag = 6.0592e+04  p_stag = 5.8895e+03  T_surf = 7.0641e+03
